# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00004.dat
q(1/A)          Column          Error           
0.0045000000    0.5291737600    0.0190330570    
0.0046312084    0.4729834200    0.0183553160    
0.0047624169    0.4562315300    0.0166260010    
0.0048936253    0.4037515800    0.0150469330    
0.0050248338    0.4144061500    0.0152441770    
0.0051560422    0.3753290800    0.0135347130    
0.0052872507    0.3713801300    0.0133403680    
0.0054184591    0.3573222000    0.0129105760    
0.0055496676    0.3485531500    0.0119412260    
0.0056808760    0.3102724200    0.0115311840    
0.0058120845    0.3008818000    0.0107595110    
0.0059432929    0.2912246300    0.0104475910    
0.0060745014    0.2754012800    0.0102635900    
0.0062057098    0.2733592200    0.0096226709    
0.0063369183    0.2582536200    0.0095714801    
0.0064681267    0.2415412600    0.0089953895    
0.0065993352    0.2347524900    0.0084930180    
0.0067305436    0.2287442700    0.0086395167    
0.0068617521    0.2278332100    0.0081787085    
0.0069929605    0.2251976200    0.0081366588    
0.0071241689    0.2169071000    0.0081344533    
0.0072553774    0.2153343900    0.0077803212    
0.0073865858    0.2028702200    0.0076135538    
0.0075177943    0.1954739300    0.0073359768    
0.0076490027    0.2008201400    0.0072042880    
0.0077802112    0.1806124500    0.0069723438    
0.0079114196    0.1716980900    0.0066677273    
0.0080426281    0.1824842200    0.0068004700    
0.0081738365    0.1937796800    0.0069968319    
0.0083050450    0.1876834100    0.0066815740    
0.0084362534    0.1847276600    0.0066099895    
0.0085674619    0.1819879300    0.0066142593    
0.0086986703    0.1810156100    0.0064114096    
0.0088298788    0.1754001200    0.0063790428    
0.0089610872    0.1770085800    0.0062381657    
0.0090922957    0.1722786300    0.0061284691    
0.0092235041    0.1715304300    0.0061294091    
0.0093547126    0.1700325000    0.0059586603    
0.0094859210    0.1614438200    0.0058247949    
0.0096171294    0.1632048800    0.0058126365    
0.0097483379    0.1669873400    0.0057679976    
0.0098795463    0.1543712800    0.0055874366    
0.0100107550    0.1551771700    0.0054018233    
0.0101419630    0.1581364600    0.0055624143    
0.0102731720    0.1510699900    0.0054221214    
0.0104043800    0.1561775900    0.0053246110    
0.0105355890    0.1472680200    0.0052091953    
0.0106667970    0.1595375100    0.0053319282    
0.0107980050    0.1583071200    0.0052301773    
0.0109292140    0.1518321000    0.0052185637    
0.0110604220    0.1501891900    0.0049911736    
0.0111916310    0.1500518900    0.0049758637    
0.0113228390    0.1449192100    0.0048319471    
0.0114540480    0.1482053300    0.0048025352    
0.0115852560    0.1557873400    0.0048208781    
0.0117164650    0.1405173700    0.0045723677    
0.0118476730    0.1442576500    0.0045384140    
0.0119788820    0.1445699900    0.0045683637    
0.0121100900    0.1325874000    0.0042988351    
0.0122412980    0.1340925300    0.0042686329    
0.0123725070    0.1384835200    0.0043068876    
0.0125037150    0.1386000400    0.0041902903    
0.0126349240    0.1353067400    0.0040657408    
0.0127661320    0.1365054000    0.0039944748    
0.0128973410    0.1310562900    0.0038717222    
0.0130285490    0.1352872900    0.0039671478    
0.0131597580    0.1339588900    0.0038827480    
0.0132909660    0.1283522700    0.0037757875    
0.0134221740    0.1306580500    0.0037893071    
0.0135533830    0.1280005800    0.0037302498    
0.0136845910    0.1298246400    0.0037063339    
0.0138158000    0.1299965100    0.0036916699    
0.0139470080    0.1334438000    0.0037196235    
0.0140782170    0.1241062200    0.0036170540    
0.0142094250    0.1315856000    0.0036498251    
0.0143406340    0.1248142400    0.0035667068    
0.0144718420    0.1242780100    0.0035250865    
0.0146030500    0.1300804800    0.0035547562    
0.0147342590    0.1271578400    0.0035486971    
