# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00002.dat
q(1/A)          Column          Error           
0.0045000000    0.5824716300    0.0199785980    
0.0046312084    0.5049524400    0.0189638870    
0.0047624169    0.4979532200    0.0173681130    
0.0048936253    0.4816164500    0.0164325410    
0.0050248338    0.4406874800    0.0157188020    
0.0051560422    0.4084489100    0.0141264910    
0.0052872507    0.3986269900    0.0138199040    
0.0054184591    0.3791824100    0.0133066840    
0.0055496676    0.3595249700    0.0121195840    
0.0056808760    0.3449267600    0.0121646200    
0.0058120845    0.3350686000    0.0113533660    
0.0059432929    0.3079954300    0.0107295290    
0.0060745014    0.2765003400    0.0102760540    
0.0062057098    0.2770291500    0.0096742775    
0.0063369183    0.2737732000    0.0098532802    
0.0064681267    0.2765245600    0.0096214569    
0.0065993352    0.2546295900    0.0088489322    
0.0067305436    0.2540810800    0.0091091810    
0.0068617521    0.2591236800    0.0087250981    
0.0069929605    0.2406776000    0.0084048016    
0.0071241689    0.2235339600    0.0082339716    
0.0072553774    0.2281933500    0.0080030841    
0.0073865858    0.2199287600    0.0079461091    
0.0075177943    0.2206943900    0.0077929658    
0.0076490027    0.2079846000    0.0073394151    
0.0077802112    0.2150930400    0.0075951759    
0.0079114196    0.2164410900    0.0074633555    
0.0080426281    0.2057932700    0.0072128571    
0.0081738365    0.1879745900    0.0069050254    
0.0083050450    0.1961597500    0.0068415391    
0.0084362534    0.2086951200    0.0070348921    
0.0085674619    0.1907807000    0.0067871425    
0.0086986703    0.1890586200    0.0065269548    
0.0088298788    0.1813541600    0.0065054105    
0.0089610872    0.1860877800    0.0063787945    
0.0090922957    0.1803905800    0.0062424577    
0.0092235041    0.1727973400    0.0061283705    
0.0093547126    0.1790268000    0.0060971931    
0.0094859210    0.1651366900    0.0058966995    
0.0096171294    0.1637853400    0.0058010367    
0.0097483379    0.1756118100    0.0059127085    
0.0098795463    0.1664312000    0.0057934666    
0.0100107550    0.1653216700    0.0055845693    
0.0101419630    0.1698428600    0.0057447222    
0.0102731720    0.1604011200    0.0055704836    
0.0104043800    0.1572194400    0.0053326337    
0.0105355890    0.1550308300    0.0053634482    
0.0106667970    0.1631874500    0.0053853806    
0.0107980050    0.1565746900    0.0051902035    
0.0109292140    0.1539075000    0.0052528158    
0.0110604220    0.1527583600    0.0050192271    
0.0111916310    0.1574631200    0.0050815753    
0.0113228390    0.1521315200    0.0049300177    
0.0114540480    0.1510827100    0.0048476720    
0.0115852560    0.1434292600    0.0046447273    
0.0117164650    0.1450068200    0.0046429027    
0.0118476730    0.1411495000    0.0045006911    
0.0119788820    0.1446867900    0.0045806836    
0.0121100900    0.1517908800    0.0045454288    
0.0122412980    0.1452973400    0.0044284130    
0.0123725070    0.1439255900    0.0043744364    
0.0125037150    0.1459476500    0.0042680972    
0.0126349240    0.1448445100    0.0042151167    
0.0127661320    0.1462716600    0.0041309501    
0.0128973410    0.1363824200    0.0039504321    
0.0130285490    0.1445383500    0.0040809167    
