# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472154_ascii/b21-472154_00006.dat
q(1/A)          Column          Error           
0.0045000000    0.4968401800    0.0182765620    
0.0046312084    0.4414287900    0.0175730030    
0.0047624169    0.3701128500    0.0148401730    
0.0048936253    0.3513628800    0.0139105900    
0.0050248338    0.3397976600    0.0136797390    
0.0051560422    0.3115678900    0.0122300950    
0.0052872507    0.2997849700    0.0118872330    
0.0054184591    0.2657129300    0.0110426360    
0.0055496676    0.2516175800    0.0100566480    
0.0056808760    0.2365344400    0.0099864760    
0.0058120845    0.2282336000    0.0093097277    
0.0059432929    0.2118458300    0.0088345288    
0.0060745014    0.2014459100    0.0087253487    
0.0062057098    0.1838435700    0.0078459327    
0.0063369183    0.1817099500    0.0079607993    
0.0064681267    0.1821717500    0.0077742845    
0.0065993352    0.1622272000    0.0070328478    
0.0067305436    0.1578611700    0.0071669166    
0.0068617521    0.1495526900    0.0066210799    
0.0069929605    0.1377610500    0.0063728202    
0.0071241689    0.1303131700    0.0063532599    
0.0072553774    0.1274930800    0.0060517251    
0.0073865858    0.1387948800    0.0063441485    
0.0075177943    0.1264547500    0.0059927448    
0.0076490027    0.1287893300    0.0057861456    
0.0077802112    0.1227196900    0.0057991167    
0.0079114196    0.1125834200    0.0054712376    
0.0080426281    0.1161088400    0.0054735340    
0.0081738365    0.1062482200    0.0052351926    
0.0083050450    0.1060901500    0.0051282450    
0.0084362534    0.1058476500    0.0050738690    
0.0085674619    0.1028338400    0.0050675080    
0.0086986703    0.0997916400    0.0048413839    
0.0088298788    0.0872600940    0.0046658758    
0.0089610872    0.0922455680    0.0046332761    
0.0090922957    0.0991173590    0.0047337364    
0.0092235041    0.0918675280    0.0046386124    
0.0093547126    0.0908463350    0.0044770748    
0.0094859210    0.0889196950    0.0044801064    
0.0096171294    0.0893999060    0.0044209355    
0.0097483379    0.0934920480    0.0044511945    
0.0098795463    0.0842694970    0.0042638619    
0.0100107550    0.0877337020    0.0041974927    
0.0101419630    0.0844541860    0.0042415923    
0.0102731720    0.0920951310    0.0043546130    
0.0104043800    0.0879712120    0.0041387253    
0.0105355890    0.0866363830    0.0041339787    
0.0106667970    0.0775665420    0.0039143780    
0.0107980050    0.0725427210    0.0037574217    
0.0109292140    0.0756746900    0.0038572871    
0.0110604220    0.0805993730    0.0038493515    
0.0111916310    0.0813049360    0.0038078591    
0.0113228390    0.0820567500    0.0037852574    
0.0114540480    0.0834296340    0.0037362970    
0.0115852560    0.0791667070    0.0036194327    
0.0117164650    0.0685001740    0.0034351370    
0.0118476730    0.0732467840    0.0034060627    
0.0119788820    0.0711989120    0.0034446599    
0.0121100900    0.0727663180    0.0033513650    
0.0122412980    0.0716194690    0.0033078720    
0.0123725070    0.0685132750    0.0032337015    
0.0125037150    0.0726447460    0.0032131488    
0.0126349240    0.0730158010    0.0031954761    
0.0127661320    0.0680928340    0.0029834868    
0.0128973410    0.0689516350    0.0030013244    
0.0130285490    0.0683210310    0.0030260859    
0.0131597580    0.0644966580    0.0029056820    
0.0132909660    0.0721812380    0.0029946269    
0.0134221740    0.0664694610    0.0029157188    
0.0135533830    0.0691965140    0.0029204440    
0.0136845910    0.0659239320    0.0028365006    
0.0138158000    0.0667883650    0.0028586026    
0.0139470080    0.0646363860    0.0027944288    
0.0140782170    0.0634709650    0.0027874602    
0.0142094250    0.0641354350    0.0027318065    
0.0143406340    0.0620073940    0.0027082249    
0.0144718420    0.0641438480    0.0027232389    
0.0146030500    0.0619737980    0.0026501883    
0.0147342590    0.0632830610    0.0027164194    
