# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472150_ascii/b21-472150_00000.dat
q(1/A)          Column          Error           
0.0045000000    0.4198285100    0.0168065910    
0.0046312084    0.3654406500    0.0159949030    
0.0047624169    0.3269122400    0.0139522750    
0.0048936253    0.3058744800    0.0129836490    
0.0050248338    0.2728069800    0.0122741410    
0.0051560422    0.2667037900    0.0113209270    
0.0052872507    0.2251196400    0.0103074980    
0.0054184591    0.2306044800    0.0102821450    
0.0055496676    0.2020023800    0.0090514960    
0.0056808760    0.1886909800    0.0089545207    
0.0058120845    0.1784841600    0.0082327867    
0.0059432929    0.1745230400    0.0080580825    
0.0060745014    0.1666795000    0.0079900284    
0.0062057098    0.1457868200    0.0070602966    
0.0063369183    0.1418574800    0.0071255228    
0.0064681267    0.1370558500    0.0068070655    
0.0065993352    0.1246953600    0.0062384774    
0.0067305436    0.1208802100    0.0063637192    
0.0068617521    0.1099434400    0.0057490012    
0.0069929605    0.1119581200    0.0058489917    
0.0071241689    0.1059935100    0.0057886216    
0.0072553774    0.1014071300    0.0054558663    
0.0073865858    0.0896100700    0.0052538561    
0.0075177943    0.0928187700    0.0051971389    
0.0076490027    0.0856691510    0.0048741202    
0.0077802112    0.0786291570    0.0048774368    
0.0079114196    0.0847503240    0.0049087844    
0.0080426281    0.0774620650    0.0047001610    
0.0081738365    0.0745017370    0.0046152313    
0.0083050450    0.0685323990    0.0043709471    
0.0084362534    0.0730832540    0.0044546927    
0.0085674619    0.0696214430    0.0043729669    
0.0086986703    0.0685600940    0.0042576056    
0.0088298788    0.0649269990    0.0042383517    
0.0089610872    0.0652370180    0.0041284622    
0.0090922957    0.0560177310    0.0039115909    
0.0092235041    0.0592370460    0.0039834606    
0.0093547126    0.0586595760    0.0038931429    
0.0094859210    0.0550564500    0.0038332214    
0.0096171294    0.0571857310    0.0038739292    
0.0097483379    0.0585715880    0.0038515862    
0.0098795463    0.0481054760    0.0036331823    
0.0100107550    0.0516241270    0.0035481083    
0.0101419630    0.0519949800    0.0036613762    
0.0102731720    0.0519936140    0.0036445248    
0.0104043800    0.0516308970    0.0035352305    
0.0105355890    0.0534081660    0.0036091699    
0.0106667970    0.0538712790    0.0035314576    
0.0107980050    0.0534824980    0.0034481900    
0.0109292140    0.0483636810    0.0034551392    
0.0110604220    0.0430387820    0.0032589999    
0.0111916310    0.0422711100    0.0032177622    
0.0113228390    0.0502595050    0.0032986827    
0.0114540480    0.0432467120    0.0031318809    
0.0115852560    0.0499299800    0.0031714572    
0.0117164650    0.0460815510    0.0030860126    
0.0118476730    0.0447790990    0.0030374569    
0.0119788820    0.0411114470    0.0029756195    
0.0121100900    0.0474447660    0.0030136689    
0.0122412980    0.0427172200    0.0028945781    
0.0123725070    0.0425960410    0.0028802420    
0.0125037150    0.0461302850    0.0028525934    
0.0126349240    0.0421731440    0.0027749722    
0.0127661320    0.0431903260    0.0026760683    
0.0128973410    0.0396485810    0.0026331949    
0.0130285490    0.0448022060    0.0027049249    
0.0131597580    0.0401389700    0.0026218666    
0.0132909660    0.0396969020    0.0025899594    
0.0134221740    0.0389858870    0.0026038604    
0.0135533830    0.0400413290    0.0025696419    
0.0136845910    0.0383486230    0.0025113135    
0.0138158000    0.0376771360    0.0024870264    
0.0139470080    0.0376411210    0.0025156997    
0.0140782170    0.0370185170    0.0024930149    
0.0142094250    0.0400058070    0.0024590631    
0.0143406340    0.0355269110    0.0024130727    
0.0144718420    0.0381928150    0.0024323681    
0.0146030500    0.0353729840    0.0024103309    
0.0147342590    0.0357864980    0.0024176474    
0.0148654670    0.0358378560    0.0023641760    
0.0149966760    0.0357965910    0.0023488257    
0.0151278840    0.0385179020    0.0024008131    
0.0152590930    0.0380437620    0.0023586473    
0.0153903010    0.0357917440    0.0023284997    
0.0155215100    0.0409407670    0.0023741299    
0.0156527180    0.0346229270    0.0022939028    
0.0157839260    0.0372356810    0.0023131916    
0.0159151350    0.0322239350    0.0022278255    
0.0160463430    0.0366030900    0.0022537228    
0.0161775520    0.0342037630    0.0022416026    
0.0163087600    0.0315732240    0.0021952159    
0.0164399690    0.0338978850    0.0022054595    
0.0165711770    0.0342420510    0.0022064875    
0.0167023860    0.0331620920    0.0021299171    
0.0168335940    0.0347397530    0.0021560902    
0.0169648030    0.0326021980    0.0021262673    
0.0170960110    0.0313350160    0.0020916081    
0.0172272190    0.0366216590    0.0021379615    
0.0173584280    0.0321902960    0.0020625788    
0.0174896360    0.0313715710    0.0020616805    
0.0176208450    0.0322415280    0.0020995901    
0.0177520530    0.0324569470    0.0020408955    
0.0178832620    0.0340380170    0.0020828868    
0.0180144700    0.0344679000    0.0020432015    
0.0181456790    0.0307706310    0.0020194788    
0.0182768870    0.0341641640    0.0020613917    
0.0184080950    0.0328939760    0.0020172970    
0.0185393040    0.0313388040    0.0020109613    
0.0186705120    0.0298648310    0.0019743809    
0.0188017210    0.0332058390    0.0019876335    
0.0189329290    0.0344708970    0.0020190483    
0.0190641380    0.0321186850    0.0019408213    
0.0191953460    0.0348733070    0.0019513945    
0.0193265550    0.0315754240    0.0019333313    
0.0194577630    0.0303287130    0.0019067379    
0.0195889710    0.0308869520    0.0019093453    
0.0197201800    0.0301012040    0.0019199281    
0.0198513880    0.0318808740    0.0018893439    
0.0199825970    0.0300771930    0.0019038326    
0.0201138050    0.0334062210    0.0019008663    
0.0202450140    0.0326516180    0.0018740040    
0.0203762220    0.0303506510    0.0018747055    
0.0205074310    0.0318539760    0.0018650757    
0.0206386390    0.0312242200    0.0018729407    
0.0207698470    0.0306826570    0.0018742832    
0.0209010560    0.0315441500    0.0018213638    
0.0210322640    0.0294302580    0.0018384502    
0.0211634730    0.0299932460    0.0018336794    
0.0212946810    0.0323015660    0.0018396862    
0.0214258900    0.0306959430    0.0018311221    
0.0215570980    0.0294543060    0.0017983624    
0.0216883070    0.0269526640    0.0017862725    
0.0218195150    0.0324208830    0.0018332263    
0.0219507240    0.0306371530    0.0017681010    
0.0220819320    0.0307876000    0.0018218129    
0.0222131400    0.0300672930    0.0017829301    
0.0223443490    0.0300328150    0.0017787068    
0.0224755570    0.0309325520    0.0017935606    
0.0226067660    0.0306439600    0.0017694237    
0.0227379740    0.0304990690    0.0017524391    
0.0228691830    0.0290479660    0.0017677285    
0.0230003910    0.0297217480    0.0017460417    
0.0231316000    0.0300696050    0.0017428424    
0.0232628080    0.0295455990    0.0017297346    
0.0233940160    0.0290934120    0.0017150105    
0.0235252250    0.0324750790    0.0017455788    
0.0236564330    0.0316151210    0.0017240162    
0.0237876420    0.0308147790    0.0017287127    
0.0239188500    0.0296545400    0.0017160409    
0.0240500590    0.0280274000    0.0016708958    
0.0241812670    0.0304657640    0.0017186169    
0.0243124760    0.0309971530    0.0016967594    
0.0244436840    0.0299469650    0.0016971538    
0.0245748920    0.0316924120    0.0017191824    
0.0247061010    0.0275660380    0.0016659512    
0.0248373090    0.0307513840    0.0016696212    
0.0249685180    0.0275373940    0.0016647876    
