# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472158_ascii/b21-472158_00010.dat
q(1/A)          Column          Error           
0.0045000000    0.4170100700    0.0168981010    
0.0046312084    0.3526902600    0.0158522480    
0.0047624169    0.3472604900    0.0145196690    
0.0048936253    0.3073779700    0.0131425110    
0.0050248338    0.3006470800    0.0129859760    
0.0051560422    0.2577687300    0.0112391700    
0.0052872507    0.2602718700    0.0111693350    
0.0054184591    0.2244330100    0.0102438970    
0.0055496676    0.2059970300    0.0092212397    
0.0056808760    0.1933265900    0.0091436741    
0.0058120845    0.1789585900    0.0083346243    
0.0059432929    0.1716381300    0.0080375201    
0.0060745014    0.1512990900    0.0076889785    
0.0062057098    0.1608802000    0.0074433170    
0.0063369183    0.1479143400    0.0073121979    
0.0064681267    0.1304788000    0.0067322527    
0.0065993352    0.1266024000    0.0063566178    
0.0067305436    0.1103329000    0.0061581015    
0.0068617521    0.1057438400    0.0057549495    
0.0069929605    0.1075013600    0.0057623996    
0.0071241689    0.0963603340    0.0056283452    
0.0072553774    0.0914282070    0.0053212523    
0.0073865858    0.0883507920    0.0052706212    
0.0075177943    0.0823835560    0.0050932912    
0.0076490027    0.0869327420    0.0050004902    
0.0077802112    0.0845748870    0.0050214099    
0.0079114196    0.0801120270    0.0048562902    
0.0080426281    0.0810968260    0.0047967576    
0.0081738365    0.0738156920    0.0046904454    
0.0083050450    0.0692761030    0.0044548184    
0.0084362534    0.0722621840    0.0044474064    
0.0085674619    0.0727659700    0.0045891193    
0.0086986703    0.0623731570    0.0041552771    
0.0088298788    0.0681517570    0.0043927454    
0.0089610872    0.0588008870    0.0040708577    
0.0090922957    0.0634420930    0.0040835615    
0.0092235041    0.0546703210    0.0039903252    
0.0093547126    0.0553925820    0.0039087794    
0.0094859210    0.0595488410    0.0039772390    
0.0096171294    0.0525227500    0.0038100884    
0.0097483379    0.0548896530    0.0037945279    
0.0098795463    0.0509416030    0.0037713233    
0.0100107550    0.0558705880    0.0036861377    
0.0101419630    0.0486845490    0.0037114371    
0.0102731720    0.0479496980    0.0036845429    
0.0104043800    0.0527255690    0.0035625384    
