# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472146_ascii/b21-472146_00003.dat
q(1/A)          Column          Error           
0.0045000000    0.4429093000    0.0172664020    
0.0046312084    0.3712135300    0.0161244860    
0.0047624169    0.3258725200    0.0139587520    
0.0048936253    0.3087733900    0.0130480570    
0.0050248338    0.2916805900    0.0126817650    
0.0051560422    0.2663477000    0.0113160110    
0.0052872507    0.2704574500    0.0113279410    
0.0054184591    0.2550211000    0.0108153040    
0.0055496676    0.2093282300    0.0091972020    
0.0056808760    0.1955206700    0.0091644261    
0.0058120845    0.1861334300    0.0084255858    
0.0059432929    0.1628412700    0.0077977086    
0.0060745014    0.1584941500    0.0077881628    
0.0062057098    0.1385451600    0.0069214992    
0.0063369183    0.1426190400    0.0071457840    
0.0064681267    0.1400718100    0.0068965835    
0.0065993352    0.1205345400    0.0061682014    
0.0067305436    0.1193366400    0.0063020356    
0.0068617521    0.1105703700    0.0057732525    
0.0069929605    0.1065391600    0.0058019044    
0.0071241689    0.1090214400    0.0058522718    
0.0072553774    0.0895995080    0.0052526151    
0.0073865858    0.0946945780    0.0053817262    
0.0075177943    0.0863831270    0.0050718488    
0.0076490027    0.0950635840    0.0051318617    
0.0077802112    0.0886633030    0.0050539063    
0.0079114196    0.0847896690    0.0048852154    
0.0080426281    0.0742895100    0.0046041622    
0.0081738365    0.0762639870    0.0046371205    
0.0083050450    0.0773962160    0.0045187820    
0.0084362534    0.0687208970    0.0043718623    
0.0085674619    0.0661358980    0.0043307722    
0.0086986703    0.0763112720    0.0044385397    
0.0088298788    0.0688047770    0.0043711874    
0.0089610872    0.0646274290    0.0041248680    
0.0090922957    0.0604682430    0.0040197232    
0.0092235041    0.0616011420    0.0040191321    
0.0093547126    0.0605018650    0.0039416602    
0.0094859210    0.0563015370    0.0038991002    
0.0096171294    0.0558168580    0.0038603172    
0.0097483379    0.0535705020    0.0037250568    
0.0098795463    0.0557269370    0.0037732430    
0.0100107550    0.0532848290    0.0035729720    
0.0101419630    0.0525866000    0.0037019426    
0.0102731720    0.0538956500    0.0036703163    
0.0104043800    0.0516548660    0.0034932588    
0.0105355890    0.0512956430    0.0035976430    
0.0106667970    0.0421871910    0.0033389387    
0.0107980050    0.0513267790    0.0034620025    
0.0109292140    0.0440813180    0.0033874281    
0.0110604220    0.0411450400    0.0032133705    
0.0111916310    0.0419727590    0.0032153277    
0.0113228390    0.0391432560    0.0031212865    
0.0114540480    0.0504779210    0.0032186112    
0.0115852560    0.0428788690    0.0030558067    
0.0117164650    0.0465324750    0.0031171806    
0.0118476730    0.0443863500    0.0030326078    
0.0119788820    0.0427979870    0.0030252537    
0.0121100900    0.0405913800    0.0029118319    
0.0122412980    0.0445556490    0.0029421671    
0.0123725070    0.0400563080    0.0028587544    
0.0125037150    0.0398692710    0.0027682417    
0.0126349240    0.0390194540    0.0027235180    
0.0127661320    0.0378370660    0.0026205414    
0.0128973410    0.0385712150    0.0026207082    
0.0130285490    0.0410414120    0.0026460871    
0.0131597580    0.0384442140    0.0026165178    
0.0132909660    0.0416115540    0.0026209707    
0.0134221740    0.0400553060    0.0025859062    
0.0135533830    0.0362397710    0.0025353446    
0.0136845910    0.0366455050    0.0024961112    
0.0138158000    0.0390981510    0.0025162969    
0.0139470080    0.0419199630    0.0025440359    
0.0140782170    0.0388229490    0.0025138582    
0.0142094250    0.0369529650    0.0024186633    
0.0143406340    0.0342021440    0.0024065772    
0.0144718420    0.0356568700    0.0023964556    
0.0146030500    0.0352036340    0.0023663045    
0.0147342590    0.0352407590    0.0024223988    
0.0148654670    0.0356729520    0.0023617875    
0.0149966760    0.0389626130    0.0023704997    
0.0151278840    0.0362901090    0.0023697991    
0.0152590930    0.0364828390    0.0023450295    
0.0153903010    0.0366838710    0.0023196886    
