# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00020.dat
q(1/A)          Column          Error           
0.0045000000    0.6031440100    0.0203204380    
0.0046312084    0.5634827400    0.0200351400    
0.0047624169    0.4992796100    0.0173932290    
0.0048936253    0.4839704300    0.0164745450    
0.0050248338    0.4340592500    0.0156120130    
0.0051560422    0.4119595900    0.0141802340    
0.0052872507    0.3790702900    0.0134781880    
0.0054184591    0.3470807000    0.0127245960    
0.0055496676    0.3600163200    0.0121430180    
0.0056808760    0.3132912600    0.0115954190    
0.0058120845    0.3186000200    0.0110788000    
0.0059432929    0.3043276100    0.0106666770    
0.0060745014    0.2987196200    0.0106821920    
0.0062057098    0.2983817200    0.0100470290    
0.0063369183    0.2685292700    0.0097534139    
0.0064681267    0.2702489900    0.0095014414    
0.0065993352    0.2559141000    0.0088721677    
0.0067305436    0.2528379200    0.0090763448    
0.0068617521    0.2328256700    0.0082782229    
0.0069929605    0.2298970600    0.0082210419    
0.0071241689    0.2263120300    0.0083135119    
0.0072553774    0.2117022200    0.0077097334    
0.0073865858    0.2205492400    0.0079581462    
0.0075177943    0.2103119300    0.0076087927    
0.0076490027    0.1969750900    0.0071262844    
0.0077802112    0.2076499900    0.0074781766    
0.0079114196    0.2042077100    0.0072424499    
0.0080426281    0.2023262500    0.0071398889    
0.0081738365    0.1905280900    0.0069384731    
0.0083050450    0.1841489100    0.0066189595    
0.0084362534    0.1795614500    0.0065175782    
0.0085674619    0.1848613200    0.0066618009    
0.0086986703    0.1897750700    0.0065553778    
0.0088298788    0.1786335100    0.0064414269    
0.0089610872    0.1744160700    0.0061931165    
0.0090922957    0.1733605100    0.0061325853    
0.0092235041    0.1670038400    0.0060570093    
0.0093547126    0.1739400400    0.0060152396    
0.0094859210    0.1651746800    0.0059016777    
0.0096171294    0.1684862900    0.0058657869    
0.0097483379    0.1727017200    0.0058746848    
0.0098795463    0.1674603700    0.0058150964    
0.0100107550    0.1611054800    0.0055025474    
0.0101419630    0.1650721400    0.0056975256    
0.0102731720    0.1650219600    0.0056368579    
0.0104043800    0.1483509800    0.0052105349    
0.0105355890    0.1608633700    0.0054345732    
0.0106667970    0.1614736400    0.0053466121    
0.0107980050    0.1567813100    0.0052053941    
0.0109292140    0.1553439800    0.0052598586    
0.0110604220    0.1500360800    0.0049809230    
0.0111916310    0.1583078600    0.0050981543    
0.0113228390    0.1529533100    0.0049611895    
0.0114540480    0.1537150400    0.0048895440    
0.0115852560    0.1572651700    0.0048323379    
0.0117164650    0.1505738400    0.0047164663    
0.0118476730    0.1407613700    0.0044886082    
0.0119788820    0.1433067900    0.0045533129    
0.0121100900    0.1442950200    0.0044560782    
0.0122412980    0.1403102400    0.0043679226    
0.0123725070    0.1339362500    0.0042457419    
0.0125037150    0.1370109900    0.0041688687    
0.0126349240    0.1400963800    0.0041529140    
0.0127661320    0.1381076600    0.0040222054    
0.0128973410    0.1344077000    0.0039054945    
0.0130285490    0.1393679300    0.0040250287    
0.0131597580    0.1354918300    0.0038967067    
0.0132909660    0.1352173400    0.0038661485    
0.0134221740    0.1235017900    0.0036963682    
0.0135533830    0.1270632300    0.0037186328    
0.0136845910    0.1314798600    0.0037350489    
0.0138158000    0.1399968800    0.0038219586    
0.0139470080    0.1246827600    0.0036159798    
0.0140782170    0.1331016300    0.0037091461    
0.0142094250    0.1307149700    0.0036343469    
0.0143406340    0.1220934500    0.0035159833    
0.0144718420    0.1253436900    0.0035292352    
0.0146030500    0.1257426300    0.0035094902    
0.0147342590    0.1267842300    0.0035425048    
0.0148654670    0.1253725500    0.0034691257    
0.0149966760    0.1218132200    0.0033924210    
0.0151278840    0.1150241000    0.0033331291    
0.0152590930    0.1214866600    0.0033647589    
0.0153903010    0.1224390700    0.0033790808    
0.0155215100    0.1226787400    0.0033610613    
0.0156527180    0.1227421000    0.0033465505    
0.0157839260    0.1179164900    0.0032637776    
0.0159151350    0.1238438600    0.0032897230    
0.0160463430    0.1166133500    0.0032004128    
0.0161775520    0.1167214000    0.0032357921    
0.0163087600    0.1175517200    0.0031991085    
0.0164399690    0.1178780400    0.0031643462    
0.0165711770    0.1166631000    0.0031699267    
0.0167023860    0.1197376400    0.0031236454    
0.0168335940    0.1128408600    0.0030239403    
0.0169648030    0.1165652700    0.0030438049    
0.0170960110    0.1136282500    0.0029986129    
0.0172272190    0.1119451100    0.0029934444    
0.0173584280    0.1117192700    0.0029419016    
0.0174896360    0.1129726900    0.0029596039    
0.0176208450    0.1116946900    0.0029497002    
0.0177520530    0.1083248200    0.0028543764    
0.0178832620    0.1117486400    0.0029144151    
0.0180144700    0.1075571200    0.0028456703    
0.0181456790    0.1081331000    0.0028257413    
0.0182768870    0.1072124600    0.0028557270    
0.0184080950    0.1076308900    0.0028195983    
0.0185393040    0.1118503100    0.0028377196    
0.0186705120    0.1048113900    0.0027778317    
0.0188017210    0.1020327200    0.0027103915    
0.0189329290    0.1048210000    0.0027608956    
0.0190641380    0.1094126000    0.0027271939    
0.0191953460    0.1045989500    0.0026711049    
0.0193265550    0.0978641820    0.0026160491    
0.0194577630    0.1054316800    0.0026482367    
0.0195889710    0.1095012100    0.0026928675    
0.0197201800    0.1053684300    0.0026737167    
0.0198513880    0.1028292300    0.0025784667    
0.0199825970    0.0984987420    0.0025813264    
0.0201138050    0.0956157110    0.0025049167    
0.0202450140    0.0977553020    0.0025152759    
0.0203762220    0.1020071100    0.0025873842    
0.0205074310    0.0989610710    0.0025158338    
0.0206386390    0.0997794650    0.0025222153    
0.0207698470    0.0989474490    0.0025245764    
0.0209010560    0.0958367870    0.0024392297    
0.0210322640    0.1004309500    0.0025182381    
0.0211634730    0.0970505530    0.0024666202    
0.0212946810    0.0975159480    0.0024639104    
0.0214258900    0.0953300070    0.0024604222    
0.0215570980    0.0930512930    0.0023860054    
0.0216883070    0.0980135520    0.0024303032    
0.0218195150    0.0951155620    0.0024222000    
0.0219507240    0.0943909120    0.0023628989    
0.0220819320    0.0936491440    0.0023986613    
0.0222131400    0.0906848060    0.0023552665    
0.0223443490    0.0900429530    0.0023261796    
0.0224755570    0.0898044060    0.0023365515    
0.0226067660    0.0957311170    0.0023537704    
0.0227379740    0.0910840480    0.0023096570    
0.0228691830    0.0880771040    0.0022997035    
0.0230003910    0.0880001990    0.0022656847    
0.0231316000    0.0874740020    0.0022730856    
0.0232628080    0.0903482960    0.0022742487    
0.0233940160    0.0905263410    0.0022775463    
0.0235252250    0.0897683760    0.0022743168    
0.0236564330    0.0868746080    0.0022211167    
0.0237876420    0.0901603890    0.0022496767    
0.0239188500    0.0883589320    0.0022483809    
0.0240500590    0.0860054090    0.0021962966    
0.0241812670    0.0886383240    0.0022312943    
0.0243124760    0.0881387710    0.0021976984    
0.0244436840    0.0821914400    0.0021630361    
0.0245748920    0.0844658010    0.0021811398    
0.0247061010    0.0866508130    0.0021748949    
0.0248373090    0.0859903880    0.0021590953    
0.0249685180    0.0847959440    0.0021588969    
0.0250997260    0.0807203300    0.0020909625    
0.0252309350    0.0827083900    0.0021247395    
0.0253621430    0.0844610170    0.0021283899    
0.0254933520    0.0839012990    0.0021056808    
0.0256245600    0.0788348880    0.0020651828    
0.0257557680    0.0803912800    0.0020579297    
0.0258869770    0.0807848980    0.0020766517    
0.0260181850    0.0823693360    0.0021002121    
0.0261493940    0.0835401310    0.0020747176    
0.0262806020    0.0788896300    0.0020545394    
0.0264118110    0.0794175260    0.0020457312    
0.0265430190    0.0791647500    0.0020270541    
0.0266742280    0.0810492260    0.0020623250    
0.0268054360    0.0771536510    0.0019894155    
0.0269366450    0.0788944660    0.0020210376    
0.0270678530    0.0767846440    0.0019995839    
0.0271990610    0.0770202750    0.0019718840    
0.0273302700    0.0772615160    0.0019812716    
0.0274614780    0.0779115840    0.0019864089    
0.0275926870    0.0779382810    0.0019805871    
0.0277238950    0.0745713860    0.0019710435    
0.0278551040    0.0776942580    0.0019498782    
0.0279863120    0.0753894310    0.0019382564    
0.0281175210    0.0754199670    0.0019492281    
0.0282487290    0.0730805020    0.0019164059    
0.0283799370    0.0765363880    0.0019346678    
0.0285111460    0.0750198040    0.0019255541    
0.0286423540    0.0738199020    0.0019018737    
0.0287735630    0.0750491810    0.0019219609    
0.0289047710    0.0722428770    0.0018754774    
0.0290359800    0.0740533820    0.0018978498    
0.0291671880    0.0714732510    0.0018823965    
0.0292983970    0.0730299310    0.0018760988    
0.0294296050    0.0711859120    0.0018598840    
0.0295608130    0.0679001180    0.0018265000    
0.0296920220    0.0754080380    0.0018936407    
0.0298232300    0.0744429470    0.0018981044    
0.0299544390    0.0721930190    0.0018362631    
0.0300856470    0.0715269090    0.0018497600    
0.0302168560    0.0736683470    0.0018532558    
0.0303480640    0.0709679530    0.0018202497    
0.0304792730    0.0717534600    0.0018385302    
0.0306104810    0.0715470930    0.0018270376    
0.0307416890    0.0691374970    0.0017999853    
0.0308728980    0.0698142340    0.0018123606    
0.0310041060    0.0697297150    0.0017810247    
0.0311353150    0.0667118410    0.0017911616    
0.0312665230    0.0675918900    0.0017964198    
0.0313977320    0.0674507370    0.0017989606    
0.0315289400    0.0724456180    0.0018544119    
0.0316601490    0.0691733630    0.0018271047    
0.0317913570    0.0684318440    0.0018164322    
0.0319225660    0.0693230470    0.0018589158    
0.0320537740    0.0705988050    0.0018338440    
0.0321849820    0.0687364540    0.0018444065    
0.0323161910    0.0695259570    0.0018471967    
0.0324473990    0.0676346810    0.0018237097    
0.0325786080    0.0677265010    0.0018303695    
0.0327098160    0.0684096070    0.0018380596    
