# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472144_ascii/b21-472144_00010.dat
q(1/A)          Column          Error           
0.0045000000    0.4201860800    0.0169023630    
0.0046312084    0.3473711100    0.0156766390    
0.0047624169    0.3201373400    0.0138797140    
0.0048936253    0.2951834300    0.0128461190    
0.0050248338    0.2801458000    0.0125034940    
0.0051560422    0.2511019100    0.0110327840    
0.0052872507    0.2284507400    0.0104490030    
0.0054184591    0.2066333700    0.0098062872    
0.0055496676    0.2130657600    0.0093431278    
0.0056808760    0.1915364800    0.0090391428    
0.0058120845    0.1627920300    0.0079334516    
0.0059432929    0.1578025300    0.0077529729    
0.0060745014    0.1627505100    0.0079305953    
0.0062057098    0.1456496100    0.0070714922    
0.0063369183    0.1363294400    0.0070185013    
0.0064681267    0.1272384500    0.0065687604    
0.0065993352    0.1138380400    0.0060187207    
0.0067305436    0.1169870600    0.0063162738    
0.0068617521    0.1116871000    0.0058821143    
0.0069929605    0.1000530400    0.0055719199    
0.0071241689    0.1053084300    0.0057953820    
0.0072553774    0.0955169970    0.0053926493    
0.0073865858    0.0834823580    0.0051641019    
0.0075177943    0.0965264820    0.0053293581    
0.0076490027    0.0837653600    0.0049256334    
0.0077802112    0.0773341420    0.0048495383    
0.0079114196    0.0777676080    0.0047613584    
0.0080426281    0.0638212400    0.0044666075    
0.0081738365    0.0708016930    0.0046171328    
0.0083050450    0.0732477620    0.0044790969    
0.0084362534    0.0740893710    0.0045138909    
0.0085674619    0.0644349250    0.0043423224    
0.0086986703    0.0672796630    0.0042445356    
0.0088298788    0.0674421330    0.0043316814    
0.0089610872    0.0646338130    0.0041273525    
0.0090922957    0.0532046680    0.0039529314    
0.0092235041    0.0594339800    0.0040426786    
0.0093547126    0.0588721130    0.0039290111    
0.0094859210    0.0564595550    0.0039116327    
0.0096171294    0.0527561290    0.0038258261    
0.0097483379    0.0515720210    0.0037728074    
0.0098795463    0.0543215930    0.0038011747    
0.0100107550    0.0512512470    0.0035714628    
0.0101419630    0.0552194930    0.0037733481    
0.0102731720    0.0440072340    0.0035385530    
0.0104043800    0.0502310020    0.0035285399    
0.0105355890    0.0442575500    0.0034512480    
0.0106667970    0.0480051550    0.0034699270    
0.0107980050    0.0438820210    0.0033587922    
0.0109292140    0.0497444820    0.0034655657    
0.0110604220    0.0420438580    0.0032015523    
0.0111916310    0.0440026090    0.0032398512    
0.0113228390    0.0418827790    0.0031874792    
0.0114540480    0.0408205390    0.0031173293    
0.0115852560    0.0424369470    0.0031243343    
0.0117164650    0.0455562140    0.0031453403    
0.0118476730    0.0416321680    0.0030057358    
0.0119788820    0.0432302370    0.0030103418    
0.0121100900    0.0447408800    0.0029953233    
0.0122412980    0.0413317210    0.0029515367    
0.0123725070    0.0423998870    0.0029420885    
0.0125037150    0.0391736160    0.0027774964    
0.0126349240    0.0411942740    0.0027510249    
0.0127661320    0.0421768230    0.0027302305    
0.0128973410    0.0409530880    0.0026610244    
0.0130285490    0.0372990940    0.0026395491    
0.0131597580    0.0356956050    0.0026005471    
0.0132909660    0.0377754350    0.0025802975    
0.0134221740    0.0397164990    0.0026184914    
0.0135533830    0.0357714650    0.0025567004    
0.0136845910    0.0342547840    0.0025150933    
0.0138158000    0.0369614290    0.0025497671    
