# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472147_ascii/b21-472147_00005.dat
q(1/A)          Column          Error           
0.0045000000    0.4375937900    0.0172035870    
0.0046312084    0.3553998800    0.0158463730    
0.0047624169    0.3328228800    0.0141275220    
0.0048936253    0.3119163900    0.0131457090    
0.0050248338    0.2687024100    0.0122262790    
0.0051560422    0.2758226800    0.0115428020    
0.0052872507    0.2343528400    0.0105440110    
0.0054184591    0.2073919100    0.0098199034    
0.0055496676    0.1982209400    0.0089728730    
0.0056808760    0.1905308000    0.0090115971    
0.0058120845    0.1680194300    0.0080459298    
0.0059432929    0.1599287700    0.0077651499    
0.0060745014    0.1607638400    0.0078618296    
0.0062057098    0.1582383000    0.0073139820    
0.0063369183    0.1356136300    0.0069991260    
0.0064681267    0.1354698500    0.0067790840    
0.0065993352    0.1323155600    0.0064443423    
0.0067305436    0.1093004300    0.0060910222    
0.0068617521    0.1050248600    0.0056843282    
0.0069929605    0.1119686600    0.0058583788    
0.0071241689    0.0864981150    0.0053289106    
0.0072553774    0.1041569100    0.0055540944    
0.0073865858    0.0875481080    0.0052739977    
0.0075177943    0.0886961280    0.0051464547    
0.0076490027    0.0818012940    0.0048334651    
0.0077802112    0.0766637340    0.0047804177    
0.0079114196    0.0740727770    0.0046957023    
0.0080426281    0.0719178940    0.0046195928    
0.0081738365    0.0706779350    0.0045928901    
0.0083050450    0.0672583090    0.0043377349    
0.0084362534    0.0676555340    0.0044112491    
0.0085674619    0.0603262150    0.0042547585    
0.0086986703    0.0607213080    0.0041518735    
0.0088298788    0.0600380940    0.0041686229    
0.0089610872    0.0580793170    0.0040323094    
0.0090922957    0.0613933620    0.0039999773    
0.0092235041    0.0593353520    0.0040157842    
0.0093547126    0.0684923660    0.0041181342    
0.0094859210    0.0592265520    0.0039071402    
0.0096171294    0.0608918130    0.0039353102    
0.0097483379    0.0563536320    0.0037830625    
0.0098795463    0.0522743170    0.0036992290    
0.0100107550    0.0548195130    0.0036409036    
0.0101419630    0.0492275270    0.0036609619    
0.0102731720    0.0509464050    0.0036539737    
0.0104043800    0.0496153770    0.0034745574    
0.0105355890    0.0459937770    0.0034978214    
0.0106667970    0.0472340440    0.0034473687    
0.0107980050    0.0478650900    0.0034084914    
0.0109292140    0.0425625540    0.0033948683    
0.0110604220    0.0415026200    0.0032168312    
0.0111916310    0.0476055750    0.0033241874    
0.0113228390    0.0446165810    0.0032236554    
0.0114540480    0.0455876380    0.0031771814    
0.0115852560    0.0419239970    0.0030567247    
0.0117164650    0.0454608800    0.0030955745    
0.0118476730    0.0443222200    0.0030376943    
0.0119788820    0.0421655270    0.0030204630    
0.0121100900    0.0415831840    0.0029197587    
0.0122412980    0.0392873840    0.0028862972    
0.0123725070    0.0414057270    0.0029067989    
0.0125037150    0.0371470000    0.0027575740    
0.0126349240    0.0405056110    0.0027695067    
0.0127661320    0.0420678500    0.0026948504    
0.0128973410    0.0388663110    0.0026470524    
0.0130285490    0.0385560900    0.0026634715    
