# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00001.dat
q(1/A)          Column          Error           
0.0045000000    0.5380080800    0.0191901130    
0.0046312084    0.5177971800    0.0192172380    
0.0047624169    0.4695041700    0.0168650880    
0.0048936253    0.4317376300    0.0155587440    
0.0050248338    0.3689394400    0.0143827570    
0.0051560422    0.3840679300    0.0136905430    
0.0052872507    0.3507320700    0.0129634300    
0.0054184591    0.3470176800    0.0127308320    
0.0055496676    0.3611766700    0.0121476860    
0.0056808760    0.3140913800    0.0116012300    
0.0058120845    0.2931511300    0.0106267110    
0.0059432929    0.2967963700    0.0105329090    
0.0060745014    0.2803329800    0.0103472790    
0.0062057098    0.2892054100    0.0098848373    
0.0063369183    0.2645894900    0.0096872750    
0.0064681267    0.2608596800    0.0093521503    
0.0065993352    0.2457555000    0.0086833367    
0.0067305436    0.2410796400    0.0088562819    
0.0068617521    0.2324905800    0.0082663545    
0.0069929605    0.2289768900    0.0082038880    
0.0071241689    0.2217273500    0.0082176395    
0.0072553774    0.2068978400    0.0076417708    
0.0073865858    0.2091133800    0.0077395183    
0.0075177943    0.1943522300    0.0073402238    
0.0076490027    0.2031097500    0.0072400284    
0.0077802112    0.2027965400    0.0073949973    
0.0079114196    0.2046823400    0.0072546824    
0.0080426281    0.1975209100    0.0070676483    
0.0081738365    0.1834660600    0.0067996475    
0.0083050450    0.1838791200    0.0066219769    
0.0084362534    0.1809406100    0.0065671727    
0.0085674619    0.1731418700    0.0064787865    
0.0086986703    0.1787509100    0.0063673314    
0.0088298788    0.1703154600    0.0062904635    
0.0089610872    0.1780716300    0.0062411807    
0.0090922957    0.1598312200    0.0058987147    
0.0092235041    0.1738857500    0.0061703981    
0.0093547126    0.1759592600    0.0060594327    
0.0094859210    0.1670048900    0.0059186785    
0.0096171294    0.1670367000    0.0058682243    
0.0097483379    0.1624438700    0.0057066249    
0.0098795463    0.1543526000    0.0055585798    
0.0100107550    0.1675488700    0.0056001281    
0.0101419630    0.1633109600    0.0056442885    
0.0102731720    0.1699570400    0.0057225200    
0.0104043800    0.1606101900    0.0053831894    
0.0105355890    0.1526837800    0.0052960050    
0.0106667970    0.1500626700    0.0051795960    
0.0107980050    0.1596525200    0.0052793770    
0.0109292140    0.1441092200    0.0050870167    
0.0110604220    0.1449815200    0.0049001628    
0.0111916310    0.1534288900    0.0050066845    
0.0113228390    0.1397097500    0.0047590943    
0.0114540480    0.1520066500    0.0048551227    
