# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00006.dat
q(1/A)          Column          Error           
0.0045000000    0.5592949100    0.0195672520    
0.0046312084    0.5399419100    0.0196115730    
0.0047624169    0.4568374100    0.0166370370    
0.0048936253    0.4508559300    0.0159004630    
0.0050248338    0.4312291400    0.0155505200    
0.0051560422    0.4334099100    0.0145442840    
0.0052872507    0.3814433400    0.0135199010    
0.0054184591    0.3559227600    0.0128937100    
0.0055496676    0.3297566100    0.0116295390    
0.0056808760    0.3552704900    0.0123390540    
0.0058120845    0.3193502500    0.0110848090    
0.0059432929    0.3114122200    0.0107897940    
0.0060745014    0.3040491300    0.0107835030    
0.0062057098    0.2865372300    0.0098513255    
0.0063369183    0.2561309900    0.0095256049    
0.0064681267    0.2678972900    0.0094656558    
0.0065993352    0.2608020500    0.0089506783    
0.0067305436    0.2528226100    0.0090757953    
0.0068617521    0.2424754400    0.0084316912    
0.0069929605    0.2333972700    0.0082725405    
0.0071241689    0.2244806700    0.0082576248    
0.0072553774    0.2257085700    0.0079847733    
0.0073865858    0.2293687200    0.0081092525    
0.0075177943    0.2056319800    0.0075386662    
0.0076490027    0.2046771300    0.0072636965    
0.0077802112    0.2044265300    0.0074248771    
0.0079114196    0.2003570800    0.0071921128    
0.0080426281    0.1922736000    0.0069833109    
0.0081738365    0.2025650300    0.0071658833    
0.0083050450    0.1872106600    0.0066941059    
0.0084362534    0.1927286000    0.0067427002    
0.0085674619    0.1784101900    0.0065581138    
0.0086986703    0.1877448100    0.0065010295    
0.0088298788    0.1765510400    0.0064204387    
0.0089610872    0.1841670100    0.0063354675    
0.0090922957    0.1855637900    0.0063420170    
0.0092235041    0.1656975300    0.0060334813    
0.0093547126    0.1739295000    0.0060043751    
0.0094859210    0.1705392400    0.0059661324    
0.0096171294    0.1690843100    0.0058829249    
0.0097483379    0.1601032900    0.0056391255    
0.0098795463    0.1678465600    0.0057978360    
0.0100107550    0.1690487900    0.0056221424    
0.0101419630    0.1766049500    0.0058541748    
0.0102731720    0.1571815400    0.0055320067    
0.0104043800    0.1590269000    0.0053749981    
0.0105355890    0.1470868700    0.0052311951    
0.0106667970    0.1660170800    0.0054372955    
0.0107980050    0.1581365300    0.0052218246    
0.0109292140    0.1537584600    0.0052361643    
0.0110604220    0.1475941300    0.0049461713    
0.0111916310    0.1511837400    0.0049889823    
0.0113228390    0.1479088600    0.0048625940    
0.0114540480    0.1492748500    0.0048267783    
0.0115852560    0.1512355900    0.0047555912    
0.0117164650    0.1493998100    0.0047274071    
0.0118476730    0.1429959200    0.0045319135    
0.0119788820    0.1485269400    0.0046248458    
0.0121100900    0.1410590100    0.0044109433    
0.0122412980    0.1392448600    0.0043395958    
0.0123725070    0.1395247500    0.0043186711    
0.0125037150    0.1406888700    0.0042118528    
0.0126349240    0.1416417700    0.0041715423    
0.0127661320    0.1376439000    0.0040025788    
0.0128973410    0.1387458200    0.0039839693    
0.0130285490    0.1368709200    0.0039960703    
0.0131597580    0.1350479900    0.0038735726    
0.0132909660    0.1306021900    0.0037985197    
0.0134221740    0.1292680800    0.0037908153    
0.0135533830    0.1356659200    0.0038323075    
0.0136845910    0.1272508000    0.0036963110    
0.0138158000    0.1261221100    0.0036605637    
0.0139470080    0.1353587800    0.0037481893    
0.0140782170    0.1228944400    0.0036029303    
0.0142094250    0.1283642900    0.0036012023    
0.0143406340    0.1254962900    0.0035640441    
0.0144718420    0.1219694400    0.0034947711    
