# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472150_ascii/b21-472150_00013.dat
q(1/A)          Column          Error           
0.0045000000    0.4227398500    0.0168557420    
0.0046312084    0.3398739200    0.0154169940    
0.0047624169    0.3473816700    0.0143747560    
0.0048936253    0.2972892700    0.0127932930    
0.0050248338    0.2736162400    0.0122857070    
0.0051560422    0.2683351900    0.0113392310    
0.0052872507    0.2385221200    0.0106140120    
0.0054184591    0.2244042300    0.0101478890    
0.0055496676    0.2025886400    0.0090418140    
0.0056808760    0.1948001700    0.0091018833    
0.0058120845    0.1824483900    0.0083274309    
0.0059432929    0.1603894600    0.0077684323    
0.0060745014    0.1676262200    0.0079902866    
0.0062057098    0.1579050000    0.0072830360    
0.0063369183    0.1493467400    0.0073266813    
0.0064681267    0.1270832200    0.0065752008    
0.0065993352    0.1170401200    0.0060922413    
0.0067305436    0.1239453800    0.0064840631    
0.0068617521    0.1124133600    0.0058498042    
0.0069929605    0.1066633200    0.0057212217    
0.0071241689    0.0930912390    0.0055001879    
0.0072553774    0.0963438380    0.0054221529    
0.0073865858    0.0953885890    0.0054314117    
0.0075177943    0.0843639520    0.0049918283    
0.0076490027    0.0780042830    0.0047496500    
0.0077802112    0.0837989010    0.0050324639    
0.0079114196    0.0761183390    0.0046930955    
0.0080426281    0.0803363750    0.0047529812    
0.0081738365    0.0739291850    0.0045639589    
0.0083050450    0.0728683230    0.0043908706    
0.0084362534    0.0658431900    0.0043590415    
0.0085674619    0.0730594460    0.0044367913    
0.0086986703    0.0572558110    0.0040545819    
0.0088298788    0.0644055810    0.0042638669    
0.0089610872    0.0685746740    0.0042003229    
0.0090922957    0.0530126640    0.0038330821    
0.0092235041    0.0572648550    0.0039622066    
0.0093547126    0.0575900120    0.0038889786    
0.0094859210    0.0596652480    0.0039036869    
0.0096171294    0.0551341590    0.0038026593    
0.0097483379    0.0540676650    0.0037143296    
0.0098795463    0.0511668310    0.0036500945    
0.0100107550    0.0544741980    0.0036270708    
0.0101419630    0.0551501600    0.0036623332    
0.0102731720    0.0517504970    0.0036357948    
0.0104043800    0.0486035120    0.0034615124    
0.0105355890    0.0474824240    0.0034803347    
0.0106667970    0.0481400110    0.0034428678    
0.0107980050    0.0522529490    0.0034526351    
0.0109292140    0.0469365200    0.0033559133    
0.0110604220    0.0499989710    0.0033400868    
0.0111916310    0.0487343970    0.0032764385    
0.0113228390    0.0460348070    0.0032440635    
0.0114540480    0.0427504480    0.0030887214    
0.0115852560    0.0409391520    0.0030237567    
0.0117164650    0.0421724120    0.0030827117    
0.0118476730    0.0434924910    0.0030216956    
0.0119788820    0.0371827110    0.0029300409    
0.0121100900    0.0415852790    0.0028863103    
0.0122412980    0.0440982350    0.0029405180    
