# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472157_ascii/b21-472157_00014.dat
q(1/A)          Column          Error           
0.0045000000    0.4464540500    0.0174444030    
0.0046312084    0.3879554100    0.0166029310    
0.0047624169    0.3492895000    0.0145159760    
0.0048936253    0.3422621400    0.0138238380    
0.0050248338    0.3003866900    0.0129505900    
0.0051560422    0.2964369700    0.0120023820    
0.0052872507    0.2552627200    0.0110359700    
0.0054184591    0.2391966600    0.0105504920    
0.0055496676    0.2367879600    0.0098236055    
0.0056808760    0.2103624300    0.0095030298    
0.0058120845    0.2030400400    0.0088361207    
0.0059432929    0.1950466900    0.0085287808    
0.0060745014    0.1798906100    0.0083236748    
0.0062057098    0.1591340100    0.0074015818    
0.0063369183    0.1444189100    0.0072701775    
0.0064681267    0.1461578300    0.0070151482    
0.0065993352    0.1339561300    0.0065231323    
0.0067305436    0.1396332400    0.0068188856    
0.0068617521    0.1303351600    0.0062740009    
0.0069929605    0.1320846400    0.0062604358    
0.0071241689    0.1200495300    0.0061521095    
0.0072553774    0.1147388900    0.0058158565    
0.0073865858    0.1061027300    0.0056169169    
0.0075177943    0.1046946000    0.0055417433    
0.0076490027    0.1088082500    0.0054128583    
0.0077802112    0.0948441520    0.0052070559    
0.0079114196    0.0998724400    0.0052770139    
0.0080426281    0.0934714870    0.0050605705    
0.0081738365    0.0919719510    0.0050790514    
0.0083050450    0.0877871350    0.0047655604    
0.0084362534    0.0876295390    0.0047903480    
0.0085674619    0.0890565710    0.0048086883    
0.0086986703    0.0759343120    0.0044443345    
0.0088298788    0.0838827470    0.0046293673    
0.0089610872    0.0805618880    0.0044526163    
0.0090922957    0.0821396280    0.0043931389    
0.0092235041    0.0791562370    0.0044447901    
0.0093547126    0.0739269230    0.0042001446    
0.0094859210    0.0697728940    0.0041827515    
0.0096171294    0.0668162200    0.0040473143    
0.0097483379    0.0663883990    0.0039846728    
0.0098795463    0.0737933620    0.0041481727    
0.0100107550    0.0686896560    0.0039021655    
0.0101419630    0.0668501330    0.0039534991    
0.0102731720    0.0699787510    0.0040294107    
0.0104043800    0.0654277740    0.0037904771    
0.0105355890    0.0636662460    0.0037486631    
0.0106667970    0.0641665800    0.0037922036    
