# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472157_ascii/b21-472157_00016.dat
q(1/A)          Column          Error           
0.0045000000    0.4402240300    0.0173203830    
0.0046312084    0.4070166200    0.0169885450    
0.0047624169    0.3751484200    0.0150420810    
0.0048936253    0.3142769600    0.0132569530    
0.0050248338    0.3114858800    0.0131862490    
0.0051560422    0.2754808100    0.0115691060    
0.0052872507    0.2628397100    0.0112176520    
0.0054184591    0.2214991300    0.0101417480    
0.0055496676    0.2245336700    0.0095654402    
0.0056808760    0.2124498200    0.0095582608    
0.0058120845    0.2102732000    0.0089987280    
0.0059432929    0.2028194300    0.0087196536    
0.0060745014    0.1844144100    0.0084082873    
0.0062057098    0.1641449200    0.0074835941    
0.0063369183    0.1630523100    0.0076347515    
0.0064681267    0.1524361100    0.0071768459    
0.0065993352    0.1381980900    0.0065997392    
0.0067305436    0.1295619000    0.0065665645    
0.0068617521    0.1352626300    0.0063534066    
0.0069929605    0.1160226900    0.0060449693    
0.0071241689    0.1121827500    0.0059630923    
0.0072553774    0.1175050900    0.0058413286    
0.0073865858    0.1131706000    0.0058127999    
0.0075177943    0.1046718800    0.0055607251    
0.0076490027    0.1072488600    0.0054298135    
0.0077802112    0.0908281980    0.0051648801    
0.0079114196    0.0932280160    0.0051134955    
0.0080426281    0.0937010770    0.0051451287    
0.0081738365    0.0892034320    0.0049660592    
0.0083050450    0.0825914180    0.0046883828    
0.0084362534    0.0866735150    0.0047893087    
0.0085674619    0.0845260280    0.0047605101    
0.0086986703    0.0915479800    0.0047208333    
0.0088298788    0.0742407470    0.0044015993    
0.0089610872    0.0850790800    0.0045295275    
0.0090922957    0.0729497610    0.0042553894    
0.0092235041    0.0756982340    0.0043010360    
0.0093547126    0.0675814980    0.0040834742    
0.0094859210    0.0658480290    0.0040637324    
0.0096171294    0.0722508060    0.0041703606    
0.0097483379    0.0677445500    0.0040647786    
0.0098795463    0.0739746170    0.0041237485    
0.0100107550    0.0683065240    0.0039056609    
0.0101419630    0.0637715310    0.0038729712    
0.0102731720    0.0667315550    0.0039286023    
0.0104043800    0.0662999410    0.0037688665    
0.0105355890    0.0577019220    0.0037129853    
0.0106667970    0.0564822320    0.0036233369    
