# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472145_ascii/b21-472145_00015.dat
q(1/A)          Column          Error           
0.0045000000    0.5557644300    0.0195035080    
0.0046312084    0.5654760900    0.0200679950    
0.0047624169    0.4664412500    0.0168202880    
0.0048936253    0.4703916500    0.0162397230    
0.0050248338    0.4109619700    0.0151792270    
0.0051560422    0.4055111600    0.0140670260    
0.0052872507    0.3684335900    0.0132860550    
0.0054184591    0.3670471600    0.0130921280    
0.0055496676    0.3362294300    0.0117202210    
0.0056808760    0.3410621900    0.0120962200    
0.0058120845    0.3077478800    0.0108805300    
0.0059432929    0.2971486000    0.0105454010    
0.0060745014    0.2948247300    0.0106109740    
0.0062057098    0.2925627400    0.0099531598    
0.0063369183    0.2649239900    0.0096930274    
0.0064681267    0.2651769700    0.0094284883    
0.0065993352    0.2438992200    0.0086502071    
0.0067305436    0.2332544600    0.0087231883    
0.0068617521    0.2187126700    0.0080396845    
0.0069929605    0.2289602600    0.0082032924    
0.0071241689    0.2429131400    0.0085829073    
0.0072553774    0.2242632200    0.0079289023    
0.0073865858    0.2088133200    0.0077232109    
0.0075177943    0.2091605200    0.0076068589    
0.0076490027    0.2030950000    0.0072440660    
0.0077802112    0.1861954500    0.0070779719    
0.0079114196    0.1967366100    0.0071129310    
0.0080426281    0.2007690600    0.0071292456    
0.0081738365    0.1992633100    0.0070938210    
0.0083050450    0.1786664900    0.0065109174    
0.0084362534    0.1821038500    0.0065751202    
0.0085674619    0.1838604600    0.0066729034    
0.0086986703    0.1796349800    0.0063747636    
0.0088298788    0.1693825400    0.0062900068    
0.0089610872    0.1641783700    0.0060181834    
0.0090922957    0.1743876300    0.0061422455    
0.0092235041    0.1702012700    0.0060938689    
0.0093547126    0.1634374700    0.0058218476    
0.0094859210    0.1640993300    0.0058675097    
0.0096171294    0.1629705800    0.0057796087    
0.0097483379    0.1588924000    0.0056311706    
0.0098795463    0.1616721100    0.0057045608    
0.0100107550    0.1608796200    0.0054980401    
0.0101419630    0.1575288100    0.0055613374    
0.0102731720    0.1579149100    0.0055441045    
0.0104043800    0.1582839200    0.0053532712    
0.0105355890    0.1463339700    0.0052176248    
0.0106667970    0.1430482000    0.0050745785    
0.0107980050    0.1574236900    0.0052291646    
0.0109292140    0.1449742100    0.0051046959    
0.0110604220    0.1464304300    0.0049078505    
0.0111916310    0.1398381000    0.0048309787    
0.0113228390    0.1453631100    0.0048335724    
0.0114540480    0.1373307100    0.0046384561    
0.0115852560    0.1454810200    0.0046815876    
0.0117164650    0.1390343100    0.0045505709    
0.0118476730    0.1447903800    0.0045634396    
0.0119788820    0.1404445300    0.0045125135    
0.0121100900    0.1351161600    0.0043315160    
0.0122412980    0.1367082800    0.0043145616    
0.0123725070    0.1388471000    0.0043040870    
0.0125037150    0.1332907200    0.0041149692    
0.0126349240    0.1369536300    0.0041121104    
0.0127661320    0.1313567400    0.0039200256    
0.0128973410    0.1358220100    0.0039566169    
0.0130285490    0.1245171200    0.0038151610    
0.0131597580    0.1280529700    0.0038017556    
0.0132909660    0.1270420100    0.0037720157    
0.0134221740    0.1379020100    0.0038912473    
0.0135533830    0.1260860800    0.0036998570    
0.0136845910    0.1287701700    0.0036984613    
0.0138158000    0.1265054400    0.0036527499    
0.0139470080    0.1251549200    0.0036178686    
0.0140782170    0.1279187400    0.0036444314    
0.0142094250    0.1244355700    0.0035539076    
0.0143406340    0.1255694100    0.0035673466    
0.0144718420    0.1268505900    0.0035531538    
0.0146030500    0.1233494700    0.0034869203    
