# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472155_ascii/b21-472155_00005.dat
q(1/A)          Column          Error           
0.0045000000    0.4353195400    0.0171406900    
0.0046312084    0.3778241800    0.0162891570    
0.0047624169    0.3333144600    0.0141103260    
0.0048936253    0.2913546700    0.0127036450    
0.0050248338    0.2924604000    0.0127276820    
0.0051560422    0.2882320900    0.0117866700    
0.0052872507    0.2551175700    0.0109886730    
0.0054184591    0.2212106000    0.0101177410    
0.0055496676    0.2304335200    0.0096685392    
0.0056808760    0.1871707400    0.0089427944    
0.0058120845    0.1835964000    0.0083797047    
0.0059432929    0.1835479900    0.0082743817    
0.0060745014    0.1758641100    0.0081987851    
0.0062057098    0.1535733200    0.0072297836    
0.0063369183    0.1482320500    0.0072660447    
0.0064681267    0.1230138500    0.0065038540    
0.0065993352    0.1317339000    0.0064165169    
0.0067305436    0.1260715500    0.0064955579    
0.0068617521    0.1198160900    0.0060007970    
0.0069929605    0.1079788500    0.0057016348    
0.0071241689    0.0970674760    0.0056194267    
0.0072553774    0.0986847440    0.0054590127    
0.0073865858    0.0845540560    0.0051338265    
0.0075177943    0.0993355140    0.0053452840    
0.0076490027    0.0940502140    0.0050637508    
0.0077802112    0.0778207760    0.0049140354    
0.0079114196    0.0769435850    0.0047532073    
0.0080426281    0.0791900310    0.0047601583    
0.0081738365    0.0829020700    0.0047858201    
0.0083050450    0.0778361770    0.0045607306    
0.0084362534    0.0730806600    0.0044626494    
0.0085674619    0.0613745320    0.0043039785    
0.0086986703    0.0652370250    0.0042133297    
0.0088298788    0.0669462970    0.0043474798    
0.0089610872    0.0624477280    0.0040633795    
0.0090922957    0.0633762070    0.0040635523    
0.0092235041    0.0604879190    0.0040242450    
0.0093547126    0.0598547680    0.0039625308    
0.0094859210    0.0641963860    0.0040606474    
0.0096171294    0.0543670540    0.0037660065    
0.0097483379    0.0546832840    0.0037601001    
0.0098795463    0.0562666640    0.0037782830    
0.0100107550    0.0514214840    0.0035732311    
0.0101419630    0.0534858550    0.0036875314    
0.0102731720    0.0519685300    0.0037232288    
0.0104043800    0.0495105640    0.0034805272    
0.0105355890    0.0508970240    0.0035403305    
0.0106667970    0.0474795670    0.0034659842    
0.0107980050    0.0481003400    0.0033929646    
0.0109292140    0.0500693720    0.0035087237    
0.0110604220    0.0470115590    0.0033196780    
0.0111916310    0.0462297050    0.0033094952    
0.0113228390    0.0470044080    0.0032018484    
0.0114540480    0.0412735930    0.0031163312    
0.0115852560    0.0434277830    0.0030912123    
0.0117164650    0.0432114490    0.0030453596    
0.0118476730    0.0456107320    0.0030595048    
0.0119788820    0.0456989270    0.0030237273    
0.0121100900    0.0453399540    0.0029525401    
0.0122412980    0.0454562520    0.0029672345    
0.0123725070    0.0390085400    0.0028491123    
0.0125037150    0.0408238340    0.0027940856    
0.0126349240    0.0378275030    0.0027180564    
0.0127661320    0.0405198190    0.0026821209    
0.0128973410    0.0402125190    0.0026710003    
0.0130285490    0.0356866220    0.0026248854    
0.0131597580    0.0409092060    0.0026300966    
0.0132909660    0.0373920820    0.0025678528    
0.0134221740    0.0342592600    0.0025430571    
0.0135533830    0.0422374830    0.0025922187    
0.0136845910    0.0392810100    0.0025395622    
0.0138158000    0.0352824120    0.0024765409    
0.0139470080    0.0352751130    0.0024601993    
0.0140782170    0.0372342750    0.0025048006    
0.0142094250    0.0376291890    0.0024686587    
0.0143406340    0.0342935830    0.0024187405    
0.0144718420    0.0360366990    0.0024047332    
0.0146030500    0.0358565550    0.0023872094    
0.0147342590    0.0362747360    0.0024161154    
0.0148654670    0.0381346750    0.0023715971    
0.0149966760    0.0391570030    0.0023972982    
0.0151278840    0.0326943770    0.0023365441    
0.0152590930    0.0363165750    0.0023364537    
0.0153903010    0.0336216820    0.0023159293    
0.0155215100    0.0342679970    0.0023152118    
0.0156527180    0.0357606930    0.0023217842    
0.0157839260    0.0351302140    0.0022903465    
0.0159151350    0.0358891340    0.0022623157    
0.0160463430    0.0349774050    0.0022607972    
0.0161775520    0.0363195850    0.0022872384    
0.0163087600    0.0337183480    0.0022457767    
0.0164399690    0.0328013090    0.0022254263    
0.0165711770    0.0311974620    0.0021837021    
0.0167023860    0.0354890440    0.0021652834    
0.0168335940    0.0328704840    0.0021372772    
0.0169648030    0.0333765480    0.0021316343    
0.0170960110    0.0365487140    0.0021267924    
0.0172272190    0.0306138450    0.0021079640    
0.0173584280    0.0314263940    0.0020740691    
0.0174896360    0.0315422260    0.0020894545    
0.0176208450    0.0322692270    0.0021151405    
0.0177520530    0.0308195760    0.0020283009    
0.0178832620    0.0340016970    0.0020845144    
0.0180144700    0.0319217680    0.0020436552    
0.0181456790    0.0316867040    0.0020142748    
