# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472146_ascii/b21-472146_00011.dat
q(1/A)          Column          Error           
0.0045000000    0.4193353300    0.0168003150    
0.0046312084    0.3459866800    0.0155666770    
0.0047624169    0.3342010200    0.0141225480    
0.0048936253    0.3517685500    0.0139266500    
0.0050248338    0.2740266100    0.0122917730    
0.0051560422    0.2447432100    0.0108480310    
0.0052872507    0.2369952000    0.0105670940    
0.0054184591    0.2169436600    0.0099856191    
0.0055496676    0.2000801100    0.0090017394    
0.0056808760    0.1879291100    0.0089186312    
0.0058120845    0.1687246800    0.0080250920    
0.0059432929    0.1665112000    0.0078835923    
0.0060745014    0.1686287500    0.0080198771    
0.0062057098    0.1478426800    0.0070789318    
0.0063369183    0.1408747600    0.0070774748    
0.0064681267    0.1226814700    0.0064696705    
0.0065993352    0.1238448200    0.0062265857    
0.0067305436    0.1228515700    0.0063905161    
0.0068617521    0.1131578200    0.0059008785    
0.0069929605    0.0987611570    0.0055385096    
0.0071241689    0.0997838240    0.0056279398    
0.0072553774    0.0926288000    0.0053314159    
0.0073865858    0.1000140800    0.0055041031    
0.0075177943    0.0796316020    0.0048962252    
0.0076490027    0.0849474050    0.0049413148    
0.0077802112    0.0757689010    0.0047428587    
0.0079114196    0.0878057520    0.0049494053    
0.0080426281    0.0710784550    0.0045708035    
0.0081738365    0.0740400630    0.0046631527    
0.0083050450    0.0743720870    0.0045305590    
0.0084362534    0.0705694460    0.0044385465    
0.0085674619    0.0642574090    0.0043178991    
0.0086986703    0.0655018460    0.0042422665    
0.0088298788    0.0624652650    0.0042159382    
0.0089610872    0.0671845330    0.0041957947    
0.0090922957    0.0653117980    0.0041123724    
0.0092235041    0.0618113540    0.0040857908    
0.0093547126    0.0602980390    0.0038895868    
0.0094859210    0.0536573120    0.0038078387    
0.0096171294    0.0568115600    0.0038395366    
0.0097483379    0.0555024740    0.0037148701    
0.0098795463    0.0584527420    0.0038230854    
0.0100107550    0.0518281030    0.0035913089    
0.0101419630    0.0491799560    0.0036384436    
0.0102731720    0.0505136310    0.0036364025    
0.0104043800    0.0511277370    0.0034755363    
0.0105355890    0.0523624330    0.0035620703    
0.0106667970    0.0518281270    0.0035119287    
0.0107980050    0.0484735600    0.0034127718    
0.0109292140    0.0447684910    0.0034004110    
0.0110604220    0.0451303520    0.0032486755    
0.0111916310    0.0484895240    0.0032852016    
0.0113228390    0.0420813660    0.0031668532    
0.0114540480    0.0455186430    0.0031903252    
0.0115852560    0.0451872290    0.0031030756    
0.0117164650    0.0409471160    0.0030066065    
0.0118476730    0.0427306750    0.0030010086    
0.0119788820    0.0426575100    0.0030059382    
0.0121100900    0.0407221450    0.0028936613    
0.0122412980    0.0390984600    0.0028870654    
0.0123725070    0.0392870530    0.0028586524    
0.0125037150    0.0421632690    0.0028048086    
0.0126349240    0.0394881580    0.0027005024    
0.0127661320    0.0382834750    0.0026701852    
0.0128973410    0.0359400760    0.0026137334    
0.0130285490    0.0414848240    0.0026831313    
0.0131597580    0.0413340860    0.0026142322    
0.0132909660    0.0361322880    0.0025587470    
0.0134221740    0.0408949030    0.0026028540    
0.0135533830    0.0328314410    0.0024799946    
0.0136845910    0.0350245640    0.0025103495    
0.0138158000    0.0370917940    0.0024860718    
0.0139470080    0.0395401140    0.0025128728    
0.0140782170    0.0362400780    0.0024960587    
0.0142094250    0.0376234940    0.0024450931    
0.0143406340    0.0365959450    0.0024704748    
0.0144718420    0.0388712220    0.0024370835    
0.0146030500    0.0337162610    0.0023625713    
0.0147342590    0.0351457790    0.0023986261    
0.0148654670    0.0347640020    0.0023441959    
0.0149966760    0.0322127420    0.0023221047    
0.0151278840    0.0354803990    0.0023543432    
0.0152590930    0.0356045770    0.0023052542    
0.0153903010    0.0360697260    0.0023278518    
0.0155215100    0.0356537320    0.0023122290    
0.0156527180    0.0365193220    0.0022948858    
0.0157839260    0.0341828530    0.0022713973    
0.0159151350    0.0338909620    0.0022333741    
0.0160463430    0.0343869320    0.0022410099    
0.0161775520    0.0340515010    0.0022410097    
0.0163087600    0.0302808420    0.0021870377    
0.0164399690    0.0343923040    0.0022064046    
0.0165711770    0.0337731010    0.0022074331    
0.0167023860    0.0324883150    0.0021431350    
0.0168335940    0.0316434170    0.0021233823    
0.0169648030    0.0341054930    0.0021310851    
0.0170960110    0.0346755200    0.0021236215    
0.0172272190    0.0318715180    0.0021167261    
0.0173584280    0.0342887300    0.0020858788    
0.0174896360    0.0325367590    0.0020813207    
0.0176208450    0.0325485750    0.0020953667    
0.0177520530    0.0343441750    0.0020605454    
0.0178832620    0.0322678760    0.0020727443    
0.0180144700    0.0315568680    0.0020273905    
0.0181456790    0.0320097220    0.0020272201    
0.0182768870    0.0301866080    0.0020503474    
0.0184080950    0.0319620490    0.0020147648    
0.0185393040    0.0286668180    0.0019915580    
0.0186705120    0.0346878600    0.0020459969    
0.0188017210    0.0305991570    0.0019787458    
0.0189329290    0.0341521520    0.0020243142    
0.0190641380    0.0300492060    0.0019158251    
0.0191953460    0.0304799890    0.0019194522    
0.0193265550    0.0302648670    0.0019331318    
0.0194577630    0.0305274750    0.0019135757    
0.0195889710    0.0309001890    0.0019141266    
0.0197201800    0.0330384070    0.0019378067    
0.0198513880    0.0305854320    0.0018807638    
0.0199825970    0.0316866980    0.0019272826    
0.0201138050    0.0303227330    0.0018734785    
0.0202450140    0.0309556780    0.0018645800    
0.0203762220    0.0302434050    0.0018937321    
0.0205074310    0.0329182080    0.0018758895    
0.0206386390    0.0333435060    0.0018837609    
0.0207698470    0.0316402920    0.0018815794    
0.0209010560    0.0297607900    0.0018160777    
0.0210322640    0.0329135420    0.0018699092    
0.0211634730    0.0305175670    0.0018362249    
0.0212946810    0.0311874710    0.0018422019    
0.0214258900    0.0305378570    0.0018265634    
0.0215570980    0.0297423200    0.0018041845    
0.0216883070    0.0301689770    0.0017947096    
0.0218195150    0.0303170420    0.0018187069    
0.0219507240    0.0302245840    0.0017624439    
0.0220819320    0.0306360840    0.0017959363    
0.0222131400    0.0292686630    0.0017894282    
0.0223443490    0.0310114390    0.0017746093    
0.0224755570    0.0297555840    0.0017918808    
0.0226067660    0.0299758240    0.0017592885    
0.0227379740    0.0321317900    0.0017763916    
0.0228691830    0.0298069200    0.0017797045    
