# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472144_ascii/b21-472144_00019.dat
q(1/A)          Column          Error           
0.0045000000    0.4376375600    0.0172453360    
0.0046312084    0.3691120700    0.0161555970    
0.0047624169    0.3536531700    0.0145844110    
0.0048936253    0.3111741100    0.0131730290    
0.0050248338    0.2872376500    0.0126694150    
0.0051560422    0.2829493100    0.0117085260    
0.0052872507    0.2250028500    0.0103674910    
0.0054184591    0.2231969100    0.0101768810    
0.0055496676    0.2182288500    0.0094172539    
0.0056808760    0.1961170900    0.0091736252    
0.0058120845    0.1760759400    0.0082803370    
0.0059432929    0.1729364200    0.0080625340    
0.0060745014    0.1509119700    0.0076213392    
0.0062057098    0.1522828400    0.0071784034    
0.0063369183    0.1352054500    0.0070324339    
0.0064681267    0.1328027500    0.0066894862    
0.0065993352    0.1201678900    0.0061974837    
0.0067305436    0.1198336300    0.0063377510    
0.0068617521    0.1203504400    0.0060700265    
0.0069929605    0.1000013400    0.0055690408    
0.0071241689    0.1007431300    0.0057216981    
0.0072553774    0.0971376300    0.0054185325    
0.0073865858    0.0953187040    0.0054185272    
0.0075177943    0.0910259510    0.0052634824    
0.0076490027    0.0844878280    0.0049098363    
0.0077802112    0.0932311270    0.0052185214    
0.0079114196    0.0777274250    0.0047317043    
0.0080426281    0.0777419450    0.0047079834    
0.0081738365    0.0779911240    0.0047277238    
0.0083050450    0.0649972640    0.0043075493    
0.0084362534    0.0700798940    0.0044199127    
0.0085674619    0.0722150640    0.0044986433    
0.0086986703    0.0634595910    0.0041597298    
0.0088298788    0.0669502870    0.0043354688    
0.0089610872    0.0633084080    0.0041308362    
0.0090922957    0.0595584380    0.0040693571    
0.0092235041    0.0551142250    0.0039659171    
0.0093547126    0.0600633200    0.0039480373    
0.0094859210    0.0570459870    0.0039524579    
0.0096171294    0.0601753130    0.0039693735    
0.0097483379    0.0552550780    0.0037759094    
0.0098795463    0.0491789170    0.0036907131    
0.0100107550    0.0519591700    0.0036397541    
0.0101419630    0.0511805440    0.0036833380    
0.0102731720    0.0530847360    0.0036615591    
0.0104043800    0.0546245050    0.0035663687    
0.0105355890    0.0424365240    0.0034353757    
0.0106667970    0.0478065090    0.0034855183    
0.0107980050    0.0484315570    0.0034372491    
0.0109292140    0.0462419410    0.0034286979    
0.0110604220    0.0497503430    0.0033580119    
0.0111916310    0.0505608020    0.0033128990    
0.0113228390    0.0427983280    0.0032465202    
0.0114540480    0.0485346580    0.0032102659    
0.0115852560    0.0429980440    0.0030747279    
0.0117164650    0.0443762890    0.0031270551    
0.0118476730    0.0400798300    0.0029847798    
0.0119788820    0.0437690410    0.0030185817    
0.0121100900    0.0465865640    0.0029937756    
0.0122412980    0.0428840920    0.0029295353    
0.0123725070    0.0439283920    0.0029034348    
0.0125037150    0.0417148100    0.0028080323    
0.0126349240    0.0405797180    0.0027367727    
0.0127661320    0.0410248680    0.0026958561    
0.0128973410    0.0412638080    0.0026734181    
0.0130285490    0.0407607690    0.0026690700    
0.0131597580    0.0388124270    0.0026371500    
0.0132909660    0.0374368520    0.0025789642    
0.0134221740    0.0406512280    0.0026235872    
0.0135533830    0.0386715930    0.0025702179    
0.0136845910    0.0392448960    0.0025672410    
0.0138158000    0.0351205170    0.0024812394    
0.0139470080    0.0346175590    0.0024730958    
0.0140782170    0.0406984260    0.0025418918    
0.0142094250    0.0396325190    0.0024932014    
0.0143406340    0.0369477750    0.0024468926    
0.0144718420    0.0370487370    0.0024437813    
0.0146030500    0.0352594840    0.0024127765    
0.0147342590    0.0356729130    0.0024198369    
0.0148654670    0.0363811830    0.0023826467    
0.0149966760    0.0357928440    0.0023497034    
0.0151278840    0.0374538760    0.0023735151    
0.0152590930    0.0353271010    0.0023257319    
0.0153903010    0.0355326010    0.0023318766    
0.0155215100    0.0344161680    0.0023459868    
0.0156527180    0.0351434630    0.0023201643    
0.0157839260    0.0320156400    0.0022802781    
0.0159151350    0.0338829630    0.0022579322    
0.0160463430    0.0360528140    0.0022809497    
0.0161775520    0.0353900120    0.0022983591    
0.0163087600    0.0379059330    0.0022657409    
0.0164399690    0.0356112100    0.0022349228    
0.0165711770    0.0342605500    0.0022331080    
0.0167023860    0.0326462990    0.0021596057    
0.0168335940    0.0349355410    0.0021777515    
0.0169648030    0.0315764610    0.0021251400    
0.0170960110    0.0334413240    0.0021296962    
0.0172272190    0.0335312050    0.0021436781    
0.0173584280    0.0354892810    0.0020984155    
0.0174896360    0.0329949160    0.0020950370    
0.0176208450    0.0338236540    0.0021271315    
0.0177520530    0.0326429290    0.0020625893    
0.0178832620    0.0317852660    0.0020877007    
0.0180144700    0.0352361730    0.0020828155    
0.0181456790    0.0334863890    0.0020513245    
0.0182768870    0.0337295650    0.0020748846    
0.0184080950    0.0337702280    0.0020409873    
0.0185393040    0.0319247740    0.0020334251    
0.0186705120    0.0303700730    0.0020152212    
0.0188017210    0.0315548610    0.0019900875    
0.0189329290    0.0334703160    0.0020348801    
0.0190641380    0.0316765410    0.0019520134    
0.0191953460    0.0332526640    0.0019689472    
0.0193265550    0.0324655700    0.0019631031    
0.0194577630    0.0310085150    0.0019319727    
0.0195889710    0.0310108220    0.0019375185    
0.0197201800    0.0309061560    0.0019320816    
0.0198513880    0.0340034710    0.0019111601    
0.0199825970    0.0298833750    0.0019079087    
0.0201138050    0.0282685630    0.0018847842    
0.0202450140    0.0318485830    0.0018965721    
0.0203762220    0.0325981010    0.0019100099    
0.0205074310    0.0341775080    0.0018985021    
