# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472151_ascii/b21-472151_00018.dat
q(1/A)          Column          Error           
0.0045000000    0.5208684600    0.0187586200    
0.0046312084    0.4505995300    0.0178114890    
0.0047624169    0.4125668100    0.0157061500    
0.0048936253    0.4189213500    0.0152259550    
0.0050248338    0.3608147000    0.0141305940    
0.0051560422    0.3492036400    0.0129780390    
0.0052872507    0.3116429100    0.0121398840    
0.0054184591    0.3176400000    0.0120923480    
0.0055496676    0.3109060900    0.0112115230    
0.0056808760    0.2905468800    0.0110850550    
0.0058120845    0.2623747800    0.0100100550    
0.0059432929    0.2630480300    0.0098512261    
0.0060745014    0.2318252200    0.0093480952    
0.0062057098    0.2234163200    0.0086313253    
0.0063369183    0.2248352000    0.0088872202    
0.0064681267    0.2189421000    0.0085157068    
0.0065993352    0.2023310000    0.0078400882    
0.0067305436    0.1823887700    0.0076998753    
0.0068617521    0.1933385300    0.0075139041    
0.0069929605    0.1826456800    0.0072882102    
0.0071241689    0.1898407100    0.0075691067    
0.0072553774    0.1649124000    0.0068058869    
0.0073865858    0.1701173300    0.0069390791    
0.0075177943    0.1612058100    0.0066640985    
0.0076490027    0.1682382100    0.0065829211    
0.0077802112    0.1534175000    0.0064248003    
0.0079114196    0.1484824600    0.0061699974    
0.0080426281    0.1478836300    0.0060828125    
0.0081738365    0.1335163900    0.0058146236    
0.0083050450    0.1308648900    0.0055984978    
0.0084362534    0.1453755900    0.0058703984    
0.0085674619    0.1384045100    0.0057944102    
0.0086986703    0.1465397200    0.0057553364    
0.0088298788    0.1312978500    0.0055363432    
0.0089610872    0.1292992400    0.0053603457    
0.0090922957    0.1342777200    0.0053995060    
0.0092235041    0.1294089300    0.0053383779    
0.0093547126    0.1370316700    0.0053361089    
0.0094859210    0.1289265400    0.0051969389    
0.0096171294    0.1240463000    0.0050694360    
0.0097483379    0.1234490700    0.0049790177    
0.0098795463    0.1222260900    0.0049820292    
0.0100107550    0.1157204200    0.0046855809    
0.0101419630    0.1177082100    0.0048514511    
0.0102731720    0.1168552600    0.0048089148    
0.0104043800    0.1188011600    0.0046563172    
0.0105355890    0.1106530600    0.0045715307    
0.0106667970    0.1126800100    0.0045099617    
0.0107980050    0.1131297000    0.0044667710    
0.0109292140    0.1125072100    0.0045264887    
0.0110604220    0.1136425300    0.0043775726    
0.0111916310    0.1147300700    0.0043699754    
0.0113228390    0.1082315700    0.0042126959    
0.0114540480    0.1038881900    0.0041044603    
0.0115852560    0.1066472000    0.0040260605    
0.0117164650    0.1043263900    0.0040004461    
0.0118476730    0.1003035600    0.0038539777    
0.0119788820    0.1036206300    0.0039371917    
0.0121100900    0.1051006500    0.0038323330    
0.0122412980    0.1013011700    0.0037628416    
0.0123725070    0.0963324520    0.0036668248    
0.0125037150    0.1031902600    0.0036699223    
0.0126349240    0.0989668720    0.0035367774    
0.0127661320    0.1024661400    0.0034938058    
0.0128973410    0.0977703550    0.0033861766    
0.0130285490    0.0996855400    0.0034551226    
0.0131597580    0.0956558020    0.0033646070    
0.0132909660    0.0916686250    0.0032605576    
0.0134221740    0.0911661460    0.0032470939    
0.0135533830    0.0924331950    0.0032340192    
0.0136845910    0.0936758930    0.0032161092    
0.0138158000    0.0981027100    0.0032697033    
0.0139470080    0.0997622490    0.0032611407    
0.0140782170    0.0918813700    0.0031639296    
0.0142094250    0.0918049800    0.0031274735    
0.0143406340    0.0925006870    0.0031187298    
0.0144718420    0.0875220680    0.0030287299    
0.0146030500    0.0900554900    0.0030208399    
0.0147342590    0.0892705890    0.0030394321    
0.0148654670    0.0845433100    0.0029660892    
0.0149966760    0.0923890680    0.0030210645    
0.0151278840    0.0888932110    0.0029901159    
0.0152590930    0.0901322120    0.0029522718    
0.0153903010    0.0855864200    0.0029024068    
0.0155215100    0.0869322160    0.0029209924    
0.0156527180    0.0857552260    0.0028702254    
0.0157839260    0.0876121160    0.0028722760    
0.0159151350    0.0841275550    0.0027827653    
0.0160463430    0.0857868890    0.0028135154    
0.0161775520    0.0836001240    0.0028133964    
0.0163087600    0.0856072620    0.0027889199    
0.0164399690    0.0896698150    0.0028279973    
0.0165711770    0.0841376810    0.0027601564    
0.0167023860    0.0832469400    0.0026766022    
0.0168335940    0.0837038220    0.0026884788    
0.0169648030    0.0811687680    0.0026223349    
0.0170960110    0.0817771570    0.0026183946    
0.0172272190    0.0831868010    0.0026414383    
0.0173584280    0.0797973430    0.0025498493    
0.0174896360    0.0808474310    0.0025767940    
0.0176208450    0.0802738400    0.0025951321    
0.0177520530    0.0805715140    0.0025185585    
0.0178832620    0.0813257510    0.0025675253    
0.0180144700    0.0817354550    0.0025450945    
0.0181456790    0.0784740760    0.0024844813    
0.0182768870    0.0776782810    0.0025071533    
