# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472151_ascii/b21-472151_00010.dat
q(1/A)          Column          Error           
0.0045000000    0.4935885500    0.0182685320    
0.0046312084    0.4678675100    0.0181431240    
0.0047624169    0.4069327500    0.0156051580    
0.0048936253    0.4397700500    0.0156068550    
0.0050248338    0.3849372800    0.0146120040    
0.0051560422    0.3384125000    0.0127725570    
0.0052872507    0.3440921600    0.0127704460    
0.0054184591    0.2902653400    0.0115644480    
0.0055496676    0.2861472800    0.0107616330    
0.0056808760    0.2675131200    0.0106495160    
0.0058120845    0.2511967600    0.0097778095    
0.0059432929    0.2485015600    0.0095932539    
0.0060745014    0.2452265300    0.0096333625    
0.0062057098    0.2246072000    0.0086708266    
0.0063369183    0.2257249100    0.0089084808    
0.0064681267    0.1940847800    0.0080445046    
0.0065993352    0.1967515700    0.0077290949    
0.0067305436    0.1905781000    0.0078392909    
0.0068617521    0.1770158900    0.0072020591    
0.0069929605    0.1735450000    0.0071026353    
0.0071241689    0.1795293200    0.0073475543    
0.0072553774    0.1650524000    0.0068003964    
0.0073865858    0.1567533800    0.0066834588    
0.0075177943    0.1570040400    0.0065865540    
0.0076490027    0.1508572200    0.0062622649    
0.0077802112    0.1524906200    0.0063866591    
0.0079114196    0.1405209700    0.0060233835    
0.0080426281    0.1517280000    0.0061881143    
0.0081738365    0.1440424400    0.0060168888    
0.0083050450    0.1302755700    0.0056081124    
0.0084362534    0.1338776800    0.0056599556    
0.0085674619    0.1399355000    0.0058041122    
0.0086986703    0.1369160500    0.0055828089    
0.0088298788    0.1368657600    0.0056655766    
0.0089610872    0.1339083200    0.0054455759    
0.0090922957    0.1356615500    0.0054699958    
0.0092235041    0.1284519100    0.0053044250    
0.0093547126    0.1229672600    0.0051089232    
0.0094859210    0.1133148400    0.0049128451    
0.0096171294    0.1207474500    0.0050021068    
0.0097483379    0.1216112000    0.0049604726    
0.0098795463    0.1236999500    0.0050168964    
0.0100107550    0.1196549200    0.0047496610    
0.0101419630    0.1170480900    0.0048219925    
0.0102731720    0.1214817400    0.0048644746    
0.0104043800    0.1132735200    0.0045866647    
0.0105355890    0.1073476500    0.0045120079    
0.0106667970    0.1091433300    0.0044704996    
0.0107980050    0.1113723400    0.0044354992    
0.0109292140    0.1091433500    0.0044638031    
0.0110604220    0.1092535300    0.0043044700    
0.0111916310    0.1065228400    0.0042763818    
0.0113228390    0.1063030800    0.0041817591    
0.0114540480    0.1124272900    0.0042146624    
0.0115852560    0.1041273000    0.0040216415    
0.0117164650    0.1061408300    0.0040090051    
0.0118476730    0.1039888600    0.0039359770    
0.0119788820    0.1017544600    0.0038932808    
0.0121100900    0.1091743400    0.0039242428    
0.0122412980    0.1024310500    0.0037930653    
0.0123725070    0.0970569930    0.0036631769    
0.0125037150    0.0987875170    0.0035919453    
0.0126349240    0.1040093400    0.0036311315    
0.0127661320    0.0969306950    0.0034567659    
0.0128973410    0.0978533560    0.0034033210    
0.0130285490    0.0959715260    0.0033979744    
0.0131597580    0.0911115120    0.0032892406    
0.0132909660    0.0960850900    0.0033143980    
0.0134221740    0.0992695930    0.0033462258    
0.0135533830    0.0985269970    0.0033188041    
0.0136845910    0.0952807230    0.0032364595    
0.0138158000    0.0966754400    0.0032429056    
0.0139470080    0.0908875940    0.0031652601    
0.0140782170    0.0978439730    0.0032457349    
0.0142094250    0.0974749510    0.0031802138    
0.0143406340    0.0936378120    0.0031184090    
0.0144718420    0.0853162030    0.0030133819    
0.0146030500    0.0886390720    0.0030161973    
0.0147342590    0.0935830310    0.0030968798    
0.0148654670    0.0921830260    0.0030419172    
0.0149966760    0.0888519580    0.0029690958    
0.0151278840    0.0926681850    0.0030210855    
0.0152590930    0.0880063670    0.0029137834    
0.0153903010    0.0872421000    0.0029168277    
0.0155215100    0.0848221300    0.0028694633    
0.0156527180    0.0881477030    0.0029147499    
0.0157839260    0.0857169730    0.0028478054    
0.0159151350    0.0827873550    0.0027577609    
0.0160463430    0.0878525910    0.0028244610    
0.0161775520    0.0801498660    0.0027628660    
0.0163087600    0.0876477060    0.0028271821    
0.0164399690    0.0841217530    0.0027376489    
0.0165711770    0.0868811280    0.0027849545    
0.0167023860    0.0854677430    0.0027138653    
0.0168335940    0.0827839140    0.0026603561    
0.0169648030    0.0786943220    0.0026020782    
0.0170960110    0.0837776250    0.0026405384    
0.0172272190    0.0838558570    0.0026700076    
0.0173584280    0.0814537220    0.0025875238    
0.0174896360    0.0796144660    0.0025688240    
0.0176208450    0.0795319400    0.0025837283    
0.0177520530    0.0808490070    0.0025398949    
0.0178832620    0.0783828250    0.0025425435    
0.0180144700    0.0768363710    0.0024830037    
0.0181456790    0.0779933730    0.0024781054    
0.0182768870    0.0760556630    0.0024993987    
0.0184080950    0.0820670060    0.0025014520    
0.0185393040    0.0810634140    0.0024870807    
0.0186705120    0.0767689250    0.0024557370    
0.0188017210    0.0788529970    0.0024282335    
0.0189329290    0.0768564540    0.0024409135    
0.0190641380    0.0780643800    0.0024064459    
0.0191953460    0.0739524840    0.0023174721    
0.0193265550    0.0782861290    0.0023724397    
0.0194577630    0.0727777530    0.0023140931    
0.0195889710    0.0787763130    0.0023650939    
0.0197201800    0.0770023710    0.0023552530    
0.0198513880    0.0724474220    0.0022738121    
0.0199825970    0.0717423860    0.0022965596    
0.0201138050    0.0772583830    0.0023177415    
0.0202450140    0.0738019550    0.0022608909    
0.0203762220    0.0705463190    0.0022412922    
0.0205074310    0.0704742340    0.0022117108    
0.0206386390    0.0698106460    0.0022104640    
0.0207698470    0.0710990320    0.0022376878    
0.0209010560    0.0712427620    0.0021729731    
0.0210322640    0.0683342600    0.0021834765    
0.0211634730    0.0709603180    0.0021895293    
0.0212946810    0.0701365630    0.0021816969    
0.0214258900    0.0708715690    0.0022036561    
0.0215570980    0.0714292570    0.0021634837    
0.0216883070    0.0687159260    0.0021375060    
0.0218195150    0.0722741470    0.0021933651    
0.0219507240    0.0672452250    0.0020888167    
0.0220819320    0.0683343650    0.0021339231    
0.0222131400    0.0705422200    0.0021334170    
0.0223443490    0.0717366270    0.0021280702    
0.0224755570    0.0670640470    0.0021034418    
0.0226067660    0.0682784860    0.0020785811    
0.0227379740    0.0689642440    0.0020709658    
0.0228691830    0.0694191210    0.0021054181    
0.0230003910    0.0673102870    0.0020527745    
0.0231316000    0.0683962400    0.0020674500    
0.0232628080    0.0693679700    0.0020636991    
0.0233940160    0.0654010730    0.0020382890    
0.0235252250    0.0663525510    0.0020397252    
0.0236564330    0.0678750670    0.0020372518    
0.0237876420    0.0645919470    0.0019930982    
0.0239188500    0.0675513030    0.0020479101    
0.0240500590    0.0664913430    0.0019902552    
0.0241812670    0.0646922090    0.0019981326    
0.0243124760    0.0651654910    0.0019590046    
0.0244436840    0.0658563860    0.0019941415    
0.0245748920    0.0692714020    0.0020268472    
0.0247061010    0.0636397650    0.0019499555    
0.0248373090    0.0606623160    0.0019010470    
0.0249685180    0.0596954970    0.0019130863    
0.0250997260    0.0620533820    0.0019057737    
0.0252309350    0.0631665400    0.0019373257    
0.0253621430    0.0619478340    0.0019150352    
0.0254933520    0.0629074550    0.0019064864    
0.0256245600    0.0636607790    0.0019266859    
0.0257557680    0.0603237400    0.0018619325    
0.0258869770    0.0635419540    0.0019087198    
0.0260181850    0.0596883610    0.0018802529    
0.0261493940    0.0580807810    0.0018390937    
0.0262806020    0.0611531140    0.0018669222    
0.0264118110    0.0575285030    0.0018320130    
0.0265430190    0.0607421060    0.0018540953    
0.0266742280    0.0605002410    0.0018616637    
0.0268054360    0.0622570120    0.0018578713    
0.0269366450    0.0644356290    0.0018800812    
0.0270678530    0.0568099630    0.0018198954    
0.0271990610    0.0593606940    0.0018106278    
0.0273302700    0.0615429660    0.0018396883    
0.0274614780    0.0598679600    0.0018150632    
0.0275926870    0.0574611940    0.0017909647    
0.0277238950    0.0566433360    0.0017957778    
0.0278551040    0.0611687850    0.0017937439    
0.0279863120    0.0584079380    0.0017819061    
0.0281175210    0.0588171040    0.0017886718    
0.0282487290    0.0568514330    0.0017614856    
0.0283799370    0.0563687570    0.0017510105    
0.0285111460    0.0576134330    0.0017591220    
0.0286423540    0.0557984400    0.0017353549    
0.0287735630    0.0588868870    0.0017727019    
0.0289047710    0.0579767270    0.0017531640    
0.0290359800    0.0572508200    0.0017476419    
0.0291671880    0.0586750450    0.0017516898    
0.0292983970    0.0541153690    0.0017038397    
0.0294296050    0.0572996310    0.0017281910    
0.0295608130    0.0556239350    0.0017120475    
0.0296920220    0.0559868580    0.0017105574    
0.0298232300    0.0579759450    0.0017498195    
0.0299544390    0.0583331760    0.0017112368    
0.0300856470    0.0583638490    0.0017340572    
0.0302168560    0.0541460630    0.0016828957    
0.0303480640    0.0535349360    0.0016740564    
0.0304792730    0.0557784090    0.0016916520    
0.0306104810    0.0547440380    0.0016798505    
0.0307416890    0.0553622890    0.0016738182    
0.0308728980    0.0542149380    0.0016794163    
0.0310041060    0.0572640940    0.0016772223    
0.0311353150    0.0561029940    0.0016954834    
0.0312665230    0.0540239550    0.0016786434    
0.0313977320    0.0544904350    0.0016915700    
0.0315289400    0.0568669180    0.0017211071    
0.0316601490    0.0550528640    0.0017036435    
0.0317913570    0.0555494160    0.0017048128    
0.0319225660    0.0540284020    0.0017187577    
0.0320537740    0.0530220230    0.0016810109    
0.0321849820    0.0514598400    0.0016874424    
0.0323161910    0.0533982000    0.0017070093    
0.0324473990    0.0527440450    0.0016878463    
0.0325786080    0.0518229430    0.0016940582    
0.0327098160    0.0544869520    0.0017133108    
0.0328410250    0.0510555250    0.0016940592    
0.0329722330    0.0510412390    0.0016929616    
0.0331034420    0.0520256420    0.0016760158    
0.0332346500    0.0515418990    0.0016936137    
0.0333658580    0.0492761700    0.0016715959    
0.0334970670    0.0496185690    0.0016669428    
0.0336282750    0.0504852220    0.0016794142    
0.0337594840    0.0512211290    0.0016814139    
0.0338906920    0.0539863880    0.0016926903    
0.0340219010    0.0505942280    0.0016929299    
0.0341531090    0.0516286230    0.0016882092    
0.0342843180    0.0534748490    0.0017136050    
0.0344155260    0.0516211990    0.0016844070    
0.0345467340    0.0516659470    0.0016815708    
0.0346779430    0.0503006110    0.0016875722    
0.0348091510    0.0496318450    0.0016637568    
0.0349403600    0.0527864860    0.0016902047    
0.0350715680    0.0485592190    0.0016830411    
0.0352027770    0.0514359430    0.0016715116    
0.0353339850    0.0511514970    0.0016768330    
0.0354651940    0.0497880210    0.0016605539    
0.0355964020    0.0520261850    0.0016761174    
0.0357276100    0.0484133680    0.0016805712    
0.0358588190    0.0500177230    0.0016531914    
0.0359900270    0.0502987730    0.0016640311    
0.0361212360    0.0486372020    0.0016577012    
0.0362524440    0.0497626170    0.0016239538    
0.0363836530    0.0492319920    0.0016180899    
0.0365148610    0.0491235760    0.0016057757    
0.0366460700    0.0484750490    0.0015924815    
0.0367772780    0.0497988480    0.0015984548    
0.0369084870    0.0491415820    0.0015751741    
0.0370396950    0.0485565930    0.0015694670    
0.0371709030    0.0485249500    0.0015856861    
0.0373021120    0.0477976060    0.0015541024    
0.0374333200    0.0490404460    0.0015562776    
0.0375645290    0.0481257910    0.0015479056    
0.0376957370    0.0483665110    0.0015360880    
0.0378269460    0.0462028250    0.0015427792    
0.0379581540    0.0493471180    0.0015376380    
0.0380893630    0.0484422200    0.0015334449    
0.0382205710    0.0463680850    0.0015143729    
0.0383517790    0.0474264740    0.0015350170    
0.0384829880    0.0478171710    0.0015402732    
0.0386141960    0.0458524120    0.0015475509    
0.0387454050    0.0476489790    0.0015374299    
0.0388766130    0.0451524560    0.0015394323    
0.0390078220    0.0468525480    0.0015356181    
0.0391390300    0.0459160360    0.0015295609    
0.0392702390    0.0486751360    0.0015646149    
0.0394014470    0.0447025720    0.0015231533    
0.0395326550    0.0469432060    0.0015361780    
0.0396638640    0.0487250550    0.0015482718    
0.0397950720    0.0476725920    0.0015358997    
0.0399262810    0.0438360770    0.0015280832    
0.0400574890    0.0463800740    0.0015242120    
0.0401886980    0.0464976900    0.0015400374    
0.0403199060    0.0452339070    0.0015400734    
0.0404511150    0.0450256840    0.0015173911    
0.0405823230    0.0476726950    0.0015308295    
0.0407135310    0.0447867680    0.0015185346    
0.0408447400    0.0444095510    0.0015062015    
0.0409759480    0.0455231000    0.0015324236    
0.0411071570    0.0450082900    0.0015099320    
0.0412383650    0.0456401800    0.0015256743    
0.0413695740    0.0462470540    0.0015220610    
0.0415007820    0.0461490490    0.0015205101    
0.0416319910    0.0459349710    0.0015257575    
0.0417631990    0.0443924590    0.0015125964    
0.0418944080    0.0452781900    0.0015045773    
0.0420256160    0.0442270770    0.0015143962    
0.0421568240    0.0460950120    0.0015040602    
0.0422880330    0.0465050800    0.0015197613    
0.0424192410    0.0462814240    0.0015147340    
0.0425504500    0.0438562470    0.0014931653    
0.0426816580    0.0444671720    0.0015081451    
0.0428128670    0.0452812880    0.0015095543    
0.0429440750    0.0447094340    0.0014921522    
0.0430752840    0.0431439120    0.0014983865    
0.0432064920    0.0444010670    0.0014840628    
0.0433377000    0.0461113960    0.0015241736    
0.0434689090    0.0440959640    0.0015005430    
0.0436001170    0.0433501710    0.0014863691    
0.0437313260    0.0442870930    0.0014967007    
0.0438625340    0.0439271780    0.0014917372    
0.0439937430    0.0455626360    0.0014966277    
0.0441249510    0.0418636570    0.0014903427    
0.0442561600    0.0452653550    0.0015028809    
0.0443873680    0.0453410390    0.0014953443    
0.0445185760    0.0430553430    0.0014840231    
0.0446497850    0.0410433210    0.0014602507    
0.0447809930    0.0435402050    0.0014888559    
0.0449122020    0.0434837840    0.0014864783    
0.0450434100    0.0419002760    0.0014697035    
0.0451746190    0.0448796600    0.0014853073    
0.0453058270    0.0429174680    0.0014685615    
0.0454370360    0.0430133710    0.0014805298    
0.0455682440    0.0421101720    0.0014671036    
0.0456994520    0.0415106690    0.0014843381    
0.0458306610    0.0424995400    0.0015102257    
0.0459618690    0.0425443480    0.0014927352    
0.0460930780    0.0417097290    0.0014976966    
0.0462242860    0.0441685700    0.0015316788    
0.0463554950    0.0404616660    0.0014887981    
0.0464867030    0.0423628260    0.0015222264    
0.0466179120    0.0406124660    0.0015293800    
0.0467491200    0.0416538290    0.0015123104    
0.0468803290    0.0443669610    0.0015489390    
0.0470115370    0.0424493370    0.0015327695    
0.0471427450    0.0419087570    0.0015494897    
0.0472739540    0.0402170470    0.0015456261    
0.0474051620    0.0402799160    0.0015225015    
0.0475363710    0.0394003800    0.0015284783    
0.0476675790    0.0427380760    0.0015609915    
0.0477987880    0.0418078640    0.0015398120    
0.0479299960    0.0398536630    0.0015553509    
0.0480612050    0.0395224580    0.0015360853    
0.0481924130    0.0447036930    0.0015778844    
0.0483236210    0.0406848190    0.0015525581    
0.0484548300    0.0409524400    0.0015332637    
0.0485860380    0.0439237880    0.0015875530    
0.0487172470    0.0402444050    0.0015532295    
0.0488484550    0.0409688180    0.0015504581    
0.0489796640    0.0416846710    0.0015683391    
0.0491108720    0.0410922690    0.0015557795    
0.0492420810    0.0429016640    0.0015787293    
0.0493732890    0.0419391740    0.0015860063    
0.0495044970    0.0410242310    0.0015693247    
0.0496357060    0.0404000370    0.0015637847    
0.0497669140    0.0413604670    0.0015730112    
0.0498981230    0.0389749690    0.0015476098    
0.0500293310    0.0421483260    0.0015890682    
0.0501605400    0.0394944460    0.0015666718    
0.0502917480    0.0387805400    0.0015761126    
0.0504229570    0.0414622030    0.0015866938    
0.0505541650    0.0402360710    0.0015829697    
0.0506853730    0.0424186020    0.0015937524    
0.0508165820    0.0388946320    0.0015728598    
0.0509477900    0.0396413730    0.0015710700    
0.0510789990    0.0419827870    0.0015873669    
0.0512102070    0.0413047380    0.0015879062    
0.0513414160    0.0398712620    0.0015768407    
0.0514726240    0.0395922280    0.0015899082    
0.0516038330    0.0416236740    0.0015778062    
0.0517350410    0.0412697080    0.0015940696    
0.0518662500    0.0403963620    0.0015885432    
0.0519974580    0.0402645260    0.0015800615    
