# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472154_ascii/b21-472154_00019.dat
q(1/A)          Column          Error           
0.0045000000    0.4962386400    0.0182667970    
0.0046312084    0.3967128800    0.0166603750    
0.0047624169    0.3814729600    0.0150672760    
0.0048936253    0.3596750600    0.0140751730    
0.0050248338    0.3117551200    0.0131156160    
0.0051560422    0.3044212800    0.0120805900    
0.0052872507    0.3050052900    0.0119817400    
0.0054184591    0.2666672100    0.0110632040    
0.0055496676    0.2468371400    0.0099696054    
0.0056808760    0.2323587800    0.0099256145    
0.0058120845    0.2195739000    0.0091251257    
0.0059432929    0.2258297600    0.0091137353    
0.0060745014    0.2052265000    0.0088068764    
0.0062057098    0.1901757900    0.0079723897    
0.0063369183    0.1886856200    0.0081567052    
0.0064681267    0.1710561400    0.0075155548    
0.0065993352    0.1691738200    0.0071867786    
0.0067305436    0.1569248800    0.0071536743    
0.0068617521    0.1464099600    0.0065718567    
0.0069929605    0.1455470400    0.0065718571    
0.0071241689    0.1288439500    0.0063402163    
0.0072553774    0.1410059800    0.0063162665    
0.0073865858    0.1323777100    0.0061824930    
0.0075177943    0.1218884900    0.0058461934    
0.0076490027    0.1275448800    0.0058089747    
0.0077802112    0.1203718100    0.0057220083    
0.0079114196    0.1166208800    0.0055351477    
0.0080426281    0.1119340300    0.0054128978    
0.0081738365    0.1057702700    0.0052879246    
0.0083050450    0.1098201300    0.0051916547    
0.0084362534    0.0973105160    0.0049086939    
0.0085674619    0.1030827800    0.0051059935    
0.0086986703    0.1055342500    0.0049413076    
0.0088298788    0.0999338420    0.0049586431    
0.0089610872    0.0907672450    0.0045995200    
0.0090922957    0.0911336270    0.0045967401    
0.0092235041    0.0878489180    0.0045659018    
0.0093547126    0.0809876630    0.0042926032    
0.0094859210    0.0804046160    0.0043167313    
0.0096171294    0.0876204220    0.0044260482    
0.0097483379    0.0919598400    0.0044266064    
0.0098795463    0.0920673390    0.0044129195    
0.0100107550    0.0866562010    0.0041665264    
0.0101419630    0.0859779330    0.0042421974    
0.0102731720    0.0861052850    0.0042239727    
0.0104043800    0.0862345800    0.0040760026    
0.0105355890    0.0782863370    0.0039665368    
0.0106667970    0.0744813820    0.0038693239    
0.0107980050    0.0824390520    0.0039580838    
0.0109292140    0.0786096960    0.0039375453    
0.0110604220    0.0708929590    0.0036571974    
0.0111916310    0.0725813590    0.0036940905    
0.0113228390    0.0698586460    0.0035412891    
0.0114540480    0.0729363050    0.0035640767    
0.0115852560    0.0741302220    0.0035444646    
0.0117164650    0.0743740530    0.0035469549    
0.0118476730    0.0725687240    0.0034121103    
0.0119788820    0.0749569130    0.0034785460    
0.0121100900    0.0734371030    0.0033880803    
0.0122412980    0.0711106290    0.0033083438    
0.0123725070    0.0682673650    0.0031985935    
0.0125037150    0.0674654570    0.0031495116    
0.0126349240    0.0644556150    0.0030344267    
0.0127661320    0.0712336980    0.0030706600    
0.0128973410    0.0692898580    0.0030037477    
0.0130285490    0.0686640970    0.0030366975    
0.0131597580    0.0691057780    0.0029780549    
0.0132909660    0.0629308120    0.0028569056    
0.0134221740    0.0666889860    0.0029047657    
0.0135533830    0.0644619830    0.0028545524    
0.0136845910    0.0621917200    0.0027987998    
0.0138158000    0.0666977450    0.0028467059    
0.0139470080    0.0633586340    0.0027613129    
0.0140782170    0.0671499570    0.0028558431    
0.0142094250    0.0627063640    0.0027539804    
0.0143406340    0.0602935660    0.0026899485    
0.0144718420    0.0677432980    0.0027787869    
0.0146030500    0.0641167710    0.0027115807    
0.0147342590    0.0627303230    0.0027006256    
0.0148654670    0.0637451470    0.0026776268    
0.0149966760    0.0611243700    0.0026222269    
0.0151278840    0.0638899000    0.0026497839    
0.0152590930    0.0621136200    0.0026091702    
0.0153903010    0.0593849250    0.0025692824    
0.0155215100    0.0606369530    0.0025799794    
0.0156527180    0.0604907400    0.0025660133    
0.0157839260    0.0582479770    0.0025362179    
0.0159151350    0.0601988750    0.0025169159    
0.0160463430    0.0575564090    0.0024565892    
0.0161775520    0.0587795190    0.0024956916    
0.0163087600    0.0575651380    0.0024596626    
0.0164399690    0.0583279200    0.0024575321    
0.0165711770    0.0607140320    0.0024844840    
0.0167023860    0.0597944440    0.0024185192    
0.0168335940    0.0607970490    0.0024234473    
0.0169648030    0.0568346270    0.0023500923    
0.0170960110    0.0555429300    0.0023368347    
0.0172272190    0.0568346450    0.0023430180    
0.0173584280    0.0531404900    0.0022867191    
0.0174896360    0.0557311970    0.0023022824    
0.0176208450    0.0566094990    0.0023216292    
0.0177520530    0.0578062440    0.0022841447    
0.0178832620    0.0538442960    0.0022720913    
0.0180144700    0.0537246760    0.0022171217    
0.0181456790    0.0537491930    0.0022067479    
0.0182768870    0.0526157420    0.0022378742    
0.0184080950    0.0548813560    0.0022029726    
0.0185393040    0.0551295240    0.0022071236    
0.0186705120    0.0528590550    0.0022076955    
0.0188017210    0.0564235820    0.0021876607    
0.0189329290    0.0519760810    0.0021756425    
0.0190641380    0.0537942540    0.0021404895    
0.0191953460    0.0502034020    0.0021035419    
0.0193265550    0.0570042100    0.0021434464    
0.0194577630    0.0489925410    0.0020739006    
0.0195889710    0.0508538380    0.0020725613    
0.0197201800    0.0502223180    0.0020847868    
0.0198513880    0.0493984520    0.0020184917    
0.0199825970    0.0542300950    0.0021019489    
0.0201138050    0.0537996930    0.0020633058    
0.0202450140    0.0539556960    0.0020675079    
0.0203762220    0.0499743140    0.0020527920    
0.0205074310    0.0473449780    0.0019815676    
0.0206386390    0.0491465700    0.0020048665    
0.0207698470    0.0537223350    0.0020563796    
0.0209010560    0.0504861100    0.0019896181    
0.0210322640    0.0512562460    0.0020291059    
0.0211634730    0.0504137950    0.0019854075    
0.0212946810    0.0517200000    0.0019895234    
0.0214258900    0.0482409600    0.0019761372    
0.0215570980    0.0467692940    0.0019359860    
0.0216883070    0.0468084880    0.0019413937    
0.0218195150    0.0501061740    0.0019699305    
0.0219507240    0.0513511220    0.0019313446    
0.0220819320    0.0468949390    0.0019181081    
0.0222131400    0.0502090660    0.0019411598    
0.0223443490    0.0504364510    0.0019369860    
0.0224755570    0.0526411730    0.0019501683    
0.0226067660    0.0468553230    0.0018817727    
0.0227379740    0.0478097080    0.0018869414    
0.0228691830    0.0463963980    0.0019050281    
0.0230003910    0.0481149890    0.0018800147    
0.0231316000    0.0477936770    0.0018649627    
0.0232628080    0.0492818550    0.0018768148    
0.0233940160    0.0466753720    0.0018582415    
0.0235252250    0.0484031200    0.0018696118    
0.0236564330    0.0501240850    0.0018695788    
0.0237876420    0.0464942350    0.0018391028    
0.0239188500    0.0467610120    0.0018593708    
0.0240500590    0.0492877720    0.0018466701    
0.0241812670    0.0456969350    0.0018194194    
0.0243124760    0.0461791140    0.0017990410    
0.0244436840    0.0460454100    0.0018091129    
0.0245748920    0.0477070420    0.0018299752    
0.0247061010    0.0458042440    0.0017905202    
0.0248373090    0.0467414700    0.0017843119    
0.0249685180    0.0477420960    0.0018022558    
0.0250997260    0.0475595480    0.0017891652    
0.0252309350    0.0454949350    0.0017806115    
0.0253621430    0.0483437070    0.0017919676    
0.0254933520    0.0454556540    0.0017569734    
0.0256245600    0.0451398670    0.0017580401    
0.0257557680    0.0438354970    0.0017339047    
0.0258869770    0.0480487980    0.0017842739    
0.0260181850    0.0458593930    0.0017652060    
0.0261493940    0.0457488710    0.0017399038    
0.0262806020    0.0443735900    0.0017330484    
0.0264118110    0.0440529150    0.0017322362    
0.0265430190    0.0450944800    0.0017185013    
0.0266742280    0.0452370430    0.0017286385    
0.0268054360    0.0426500480    0.0016886156    
0.0269366450    0.0442094380    0.0017150804    
0.0270678530    0.0428239380    0.0016989646    
0.0271990610    0.0428897740    0.0016754760    
0.0273302700    0.0443057000    0.0016934845    
0.0274614780    0.0437150260    0.0016896175    
0.0275926870    0.0439631240    0.0016820650    
0.0277238950    0.0432341410    0.0016800493    
0.0278551040    0.0425980850    0.0016478840    
0.0279863120    0.0435637380    0.0016624629    
0.0281175210    0.0422324090    0.0016659066    
0.0282487290    0.0449290280    0.0016686575    
0.0283799370    0.0415545430    0.0016386406    
0.0285111460    0.0410315920    0.0016354888    
0.0286423540    0.0429638820    0.0016396887    
0.0287735630    0.0418294890    0.0016439129    
0.0289047710    0.0431812990    0.0016228462    
0.0290359800    0.0426495350    0.0016356826    
0.0291671880    0.0415920580    0.0016062792    
0.0292983970    0.0421413240    0.0016181714    
0.0294296050    0.0416859450    0.0016047659    
0.0295608130    0.0430680330    0.0016163358    
0.0296920220    0.0405540810    0.0015988663    
0.0298232300    0.0409063310    0.0016150086    
0.0299544390    0.0415697440    0.0015901952    
0.0300856470    0.0378615350    0.0015753821    
0.0302168560    0.0392038150    0.0015701807    
0.0303480640    0.0426988500    0.0015855863    
0.0304792730    0.0403100100    0.0015780209    
0.0306104810    0.0394603210    0.0015778581    
0.0307416890    0.0412540040    0.0015609028    
0.0308728980    0.0427200940    0.0015913713    
0.0310041060    0.0390015200    0.0015447396    
0.0311353150    0.0413136880    0.0015736024    
0.0312665230    0.0397387580    0.0015671240    
0.0313977320    0.0424410300    0.0015887632    
0.0315289400    0.0391486850    0.0015810406    
0.0316601490    0.0412000000    0.0015964558    
0.0317913570    0.0390200200    0.0015739909    
0.0319225660    0.0404294360    0.0016152031    
0.0320537740    0.0404386670    0.0015976795    
0.0321849820    0.0404987310    0.0015999713    
0.0323161910    0.0394456080    0.0015916112    
0.0324473990    0.0399448320    0.0015882637    
0.0325786080    0.0383610770    0.0015814420    
0.0327098160    0.0398164390    0.0015994696    
0.0328410250    0.0418156060    0.0016112602    
0.0329722330    0.0398006100    0.0016177485    
