# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472154_ascii/b21-472154_00017.dat
q(1/A)          Column          Error           
0.0045000000    0.4968697000    0.0182776470    
0.0046312084    0.4183678300    0.0171083330    
0.0047624169    0.3754904900    0.0149598800    
0.0048936253    0.3552390600    0.0139875240    
0.0050248338    0.3271504100    0.0134344380    
0.0051560422    0.3043959500    0.0120795850    
0.0052872507    0.2913311200    0.0117284880    
0.0054184591    0.2780988400    0.0113062640    
0.0055496676    0.2556458100    0.0101370030    
0.0056808760    0.2424411600    0.0101017150    
0.0058120845    0.2222008700    0.0091867558    
0.0059432929    0.2269124800    0.0091351406    
0.0060745014    0.2022081800    0.0087339279    
0.0062057098    0.1934786400    0.0080267993    
0.0063369183    0.1831105800    0.0080217003    
0.0064681267    0.1667822400    0.0074575627    
0.0065993352    0.1535079500    0.0068505522    
0.0067305436    0.1655403700    0.0073432974    
0.0068617521    0.1449596800    0.0065017032    
0.0069929605    0.1486987300    0.0066401872    
0.0071241689    0.1508509200    0.0067521739    
0.0072553774    0.1357620400    0.0062067362    
0.0073865858    0.1360046800    0.0062512642    
0.0075177943    0.1216087000    0.0058270205    
0.0076490027    0.1287969800    0.0058249382    
0.0077802112    0.1164198100    0.0056547533    
0.0079114196    0.1108308800    0.0054077014    
0.0080426281    0.1163622600    0.0054348592    
0.0081738365    0.1185810400    0.0055455606    
0.0083050450    0.1130612100    0.0052377353    
0.0084362534    0.1026182300    0.0050530720    
0.0085674619    0.1096334700    0.0052066788    
0.0086986703    0.1059660700    0.0049849033    
0.0088298788    0.1024123600    0.0049941787    
0.0089610872    0.0926771500    0.0046139176    
0.0090922957    0.0867065350    0.0045038856    
0.0092235041    0.1086350300    0.0049487941    
0.0093547126    0.0924632930    0.0045269152    
0.0094859210    0.0854735510    0.0044014784    
0.0096171294    0.0957770810    0.0045754465    
0.0097483379    0.0857705280    0.0042892225    
0.0098795463    0.0862207970    0.0043039056    
0.0100107550    0.0848324490    0.0041303837    
0.0101419630    0.0871044580    0.0042837194    
0.0102731720    0.0802832130    0.0041733382    
0.0104043800    0.0816799140    0.0040037231    
0.0105355890    0.0802368170    0.0040059095    
0.0106667970    0.0822150990    0.0039931725    
0.0107980050    0.0815944670    0.0039789758    
0.0109292140    0.0806671310    0.0039522165    
0.0110604220    0.0829936130    0.0038823990    
0.0111916310    0.0754338650    0.0037277652    
0.0113228390    0.0746436250    0.0036341944    
0.0114540480    0.0730802970    0.0036077403    
0.0115852560    0.0732587910    0.0035087861    
0.0117164650    0.0683612280    0.0033752781    
0.0118476730    0.0757295580    0.0034914692    
0.0119788820    0.0757834600    0.0034920757    
0.0121100900    0.0676199060    0.0032885197    
0.0122412980    0.0749973050    0.0033660871    
0.0123725070    0.0676225300    0.0032288367    
0.0125037150    0.0720456640    0.0032223914    
0.0126349240    0.0697330590    0.0030948861    
0.0127661320    0.0692150550    0.0030376526    
0.0128973410    0.0696124530    0.0029975087    
0.0130285490    0.0693249690    0.0030486150    
0.0131597580    0.0700627210    0.0029797276    
0.0132909660    0.0638726150    0.0028682725    
0.0134221740    0.0667884490    0.0029083182    
0.0135533830    0.0679630580    0.0029041838    
0.0136845910    0.0651189180    0.0028167751    
0.0138158000    0.0659912250    0.0028287999    
0.0139470080    0.0641452780    0.0027963475    
0.0140782170    0.0672435480    0.0028348622    
0.0142094250    0.0634681320    0.0027537512    
0.0143406340    0.0647862650    0.0027519911    
0.0144718420    0.0637697640    0.0027283122    
0.0146030500    0.0604929900    0.0026405839    
0.0147342590    0.0644102550    0.0027181935    
0.0148654670    0.0637398420    0.0026635512    
0.0149966760    0.0645347730    0.0026647948    
0.0151278840    0.0609236400    0.0026220744    
0.0152590930    0.0519468430    0.0024977544    
0.0153903010    0.0580682010    0.0025631078    
0.0155215100    0.0581128160    0.0025547820    
0.0156527180    0.0622797740    0.0025729014    
0.0157839260    0.0616491610    0.0025630242    
0.0159151350    0.0560653420    0.0024729818    
0.0160463430    0.0590378870    0.0024853575    
0.0161775520    0.0577742080    0.0024968761    
0.0163087600    0.0596801340    0.0024916793    
0.0164399690    0.0584828560    0.0024651081    
0.0165711770    0.0590181460    0.0024685704    
0.0167023860    0.0621566120    0.0024339395    
0.0168335940    0.0560165590    0.0023607927    
0.0169648030    0.0598796690    0.0023756562    
0.0170960110    0.0577539320    0.0023494438    
0.0172272190    0.0633013840    0.0024229326    
0.0173584280    0.0580188410    0.0023189952    
0.0174896360    0.0578837160    0.0023020909    
0.0176208450    0.0541882840    0.0022853523    
0.0177520530    0.0519104000    0.0022210472    
0.0178832620    0.0589742080    0.0023326442    
0.0180144700    0.0507976030    0.0022114700    
0.0181456790    0.0547651890    0.0022002628    
0.0182768870    0.0564592690    0.0022799429    
0.0184080950    0.0502868490    0.0021830515    
0.0185393040    0.0516377140    0.0021761582    
0.0186705120    0.0509597390    0.0021908511    
0.0188017210    0.0524918180    0.0021509441    
0.0189329290    0.0512388200    0.0021631821    
0.0190641380    0.0517718720    0.0021122589    
0.0191953460    0.0554204470    0.0021397389    
0.0193265550    0.0546691010    0.0021265453    
0.0194577630    0.0479369440    0.0020626286    
0.0195889710    0.0540469210    0.0020968721    
0.0197201800    0.0548173240    0.0021358670    
0.0198513880    0.0520691250    0.0020616217    
0.0199825970    0.0554524050    0.0021160476    
0.0201138050    0.0521289930    0.0020553957    
0.0202450140    0.0498282970    0.0020394604    
0.0203762220    0.0493695520    0.0020393982    
0.0205074310    0.0507808430    0.0020137334    
0.0206386390    0.0523563160    0.0020451686    
0.0207698470    0.0534820010    0.0020629612    
0.0209010560    0.0514354560    0.0020020641    
0.0210322640    0.0492296360    0.0019999330    
0.0211634730    0.0463223350    0.0019582754    
0.0212946810    0.0487862670    0.0019757512    
0.0214258900    0.0515439700    0.0020013120    
0.0215570980    0.0511668510    0.0019629984    
0.0216883070    0.0484052210    0.0019435846    
0.0218195150    0.0511040440    0.0019713392    
0.0219507240    0.0483170650    0.0019046675    
0.0220819320    0.0465619760    0.0019249926    
0.0222131400    0.0490700090    0.0019357248    
0.0223443490    0.0482348870    0.0019024096    
0.0224755570    0.0494483210    0.0019357256    
0.0226067660    0.0487882990    0.0018975684    
0.0227379740    0.0448309180    0.0018708374    
0.0228691830    0.0499611930    0.0019137847    
0.0230003910    0.0457905200    0.0018613790    
0.0231316000    0.0491861520    0.0018847831    
0.0232628080    0.0487177790    0.0018711268    
0.0233940160    0.0476916290    0.0018755079    
0.0235252250    0.0456392700    0.0018603522    
0.0236564330    0.0460141860    0.0018369560    
