# SAXS Averaging Log - 2026-03-16 17:42:46.783713
# Source Directory: /Users/roybeck/Library/CloudStorage/Dropbox/python code/SAXS-averager/data gal/WT_75NaCl_pH72/WT_2p0_75_NaCl
# Parameters: Mask > 11.21% deviation, Ignore > 8.82% bad points
# ----------------------------------------
# Frame Status (Auto Evaluated for Batch):
# 03363_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.09%]
# 03364_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 5.51%]
# 03365_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 5.86%]
# 03366_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.17%]
# 03367_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.74%]
# 03368_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.66%]
# 03369_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.42%]
# 03370_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.58%]
# 03371_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.78%]
# 03372_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.28%]
# 03373_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.97%]
# 03374_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.09%]
# 03375_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.31%]
# 03376_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.89%]
# 03377_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.05%]
# 03378_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.48%]
# 03379_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.58%]
# 03380_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.62%]
# 03381_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.58%]
# 03382_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 2.46%]
# 03383_WT_2p0_75_NaCl.dat	Included	[Some Pts Masked, Bad Points: 3.01%]
q	I_mean	I_std
0.0045	0.49885941736842104	0.020742718492850712
0.0046312084	0.4587441952631579	0.016994051356651205
0.0047624169	0.42152908777777776	0.014058696656830348
0.0048936253	0.40517274000000003	0.01975574120387447
0.0050248338	0.3684566384210526	0.014482306574140107
0.0051560422	0.35092559526315786	0.01438023242107624
0.0052872507	0.3278842294736841	0.014277176318294461
0.0054184591	0.3041980705263158	0.01334480717976392
0.0055496676	0.2948167363157895	0.011255156130246411
0.005680876	0.2768634226315789	0.008932978062209974
0.0058120845	0.2612255121052632	0.010943832198860535
0.0059432929	0.2555264252631579	0.008593601441800738
0.0060745014	0.23450306315789476	0.009583509354546186
0.0062057098	0.2307990305263158	0.008232008112472652
0.0063369183	0.22106888105263156	0.008777232593981516
0.0064681267	0.20741775631578946	0.008770030799718595
0.0065993352	0.20415396210526318	0.0064078140257760605
0.0067305436	0.1955508836842105	0.008505259863522975
0.0068617521	0.1885680655555556	0.008132039128389506
0.0069929605	0.18240162789473685	0.007068123110890995
0.0071241689	0.1805838947368421	0.008352869273563787
0.0072553774	0.16764770263157894	0.0065607978450200255
0.0073865858	0.165479992631579	0.007884454310918177
0.0075177943	0.16317006947368423	0.006628954620638058
0.0076490027	0.15954306263157897	0.005542634385865379
0.0077802112	0.15473292157894739	0.004997431263126734
0.0079114196	0.1517494105263158	0.007368527810164176
0.0080426281	0.14934073	0.005518582693447756
0.0081738365	0.1455322763157895	0.0061233534173370015
0.008305045	0.14360776105263162	0.007143418272885806
0.0084362534	0.1411565015789474	0.006525139511391198
0.0085674619	0.13616842052631578	0.0065271345717578515
0.0086986703	0.13749767631578946	0.004208786697302643
0.0088298788	0.13531113263157898	0.00550147479667985
0.0089610872	0.13204706789473686	0.004822416250678294
0.0090922957	0.1314828194736842	0.0048567982019189215
0.0092235041	0.1275209	0.004975186208742658
0.0093547126	0.12915860944444446	0.005479009480649736
0.009485921	0.12972470666666666	0.003507751782384583
0.0096171294	0.1264761542857143	0.004958065647402048
0.0097483379	0.12482013157894738	0.003864431053280764
0.0098795463	0.12542023449999995	0.00516295651263738
0.010010755	0.12239060894736845	0.0056003618773441234
0.010141963	0.11909985500000002	0.005346652376867699
0.010273172	0.11810468894736842	0.005451363863885126
0.01040438	0.11688064105263159	0.004795866788238096
0.010535589	0.11579266526315789	0.004410251330653413
0.010666797	0.11328351578947371	0.0048743869631675775
0.010798005	0.11351540473684209	0.003211722399299443
0.010929214	0.1132492225	0.004594334882912732
0.011060422	0.11000831894736839	0.0042402419863901974
0.011191631	0.111077442	0.004465944467312149
0.011322839	0.1076888047368421	0.004382212688869413
0.011454048	0.10746692589473684	0.004355121318067076
0.011585256	0.10740339842105262	0.0037846423442162084
0.011716465	0.10690727052631582	0.003527151751971633
0.011847673	0.105643235	0.003788002213334225
0.011978882	0.10597940247368423	0.004536679908948211
0.01211009	0.10630433865000002	0.004486811405882313
0.012241298	0.10259549415789472	0.003878607880792732
0.012372507	0.10295554744999999	0.004621055938889514
0.012503715	0.10272746265000002	0.004299502425828205
0.012634924	0.10073017033333335	0.003129817737275253
0.012766132	0.102012773	0.0029274367582592456
0.012897341	0.09950498894736842	0.004196139645937423
0.013028549	0.09863872752631579	0.002565041818052164
0.013159758	0.09962123663157894	0.003904470503920188
0.013290966	0.09835448095000002	0.0038320123572619185
0.013422174	0.09841346745	0.003931442955862816
0.013553383	0.09558604344444442	0.0033207259225076793
0.013684591	0.09743447255	0.004523339834199488
0.0138158	0.09578915773684211	0.0036942003538392152
0.013947008	0.09629411776190476	0.00335558722646691
0.014078217	0.094777763	0.003539774101786024
0.014209425	0.09456180071428572	0.0047095720268931045
0.014340634	0.09399681309999999	0.0030746015829964846
0.014471842	0.09225877914285714	0.004513392354165243
0.01460305	0.09195386400000001	0.003554971248273677
0.014734259	0.09140604325000001	0.002739200127540555
0.014865467	0.09105566195238095	0.0035159815309599766
0.014996676	0.09164238633333333	0.0043624281888455674
0.015127884	0.09074479376190475	0.0034288379235161252
0.015259093	0.08995056155000003	0.0033184591204185035
0.015390301	0.0899483129047619	0.003632842375613999
0.01552151	0.08896593247619047	0.0032043436114486488
0.015652718	0.08807691257894738	0.002273554060090761
0.015783926	0.08767033650000002	0.002571492433859421
0.015915135	0.086883859	0.0035371695454880824
0.016046343	0.08741763138095239	0.0029723107953266237
0.016177552	0.08574674345000001	0.003431094312044081
0.01630876	0.0863162607142857	0.003821825875909455
0.016439969	0.08681041823809522	0.003584333538732383
0.016571177	0.08620471270000002	0.003145757527568011
0.016702386	0.08563087928571429	0.003584029681604177
0.016833594	0.0852871487142857	0.0035731145138161113
0.016964803	0.08501111000000001	0.0031711419282404074
0.017096011	0.0839208620952381	0.0032366172728783464
0.017227219	0.08356976776190476	0.0032864579531867097
0.017358428	0.08416750780952381	0.0034769244798899435
0.017489636	0.08368902800000001	0.003304930261255274
0.017620845	0.08215925404999999	0.003044186631870482
0.017752053	0.08087980466666667	0.0031457307077135703
0.017883262	0.08064759149999999	0.003138121422329742
0.01801447	0.08028097029999999	0.002810454634454044
0.018145679	0.08053135833333332	0.002959653627445542
0.018276887	0.0803098909	0.0027363207704009587
0.018408095	0.08046094657142858	0.0029927586996955162
0.018539304	0.08034752185714285	0.0029944425562587703
0.018670512	0.0792002678095238	0.0021339662279581343
0.018801721	0.078909425	0.002150905633290871
0.018932929	0.07771256347619049	0.0028682448032898286
0.019064138	0.07869183557142859	0.0027644244089403834
0.019195346	0.0779672270952381	0.0028444658666095554
0.019326555	0.07797782347619046	0.002306326008752173
0.019457763	0.07664535114285713	0.0027116592914474295
0.019588971	0.07631425771428571	0.002771070180151139
0.01972018	0.07673389542857142	0.0020198124540554696
0.019851388	0.07602113290000001	0.0030831351965864215
0.019982597	0.07563410995238096	0.0026585281383033027
0.020113805	0.07559335661904762	0.0036381982119140927
0.020245014	0.07508276459999999	0.001964854610283198
0.020376222	0.07551789757142857	0.0024063803675968766
0.020507431	0.07426175328571429	0.0024022935965937933
0.020638639	0.07417194638095238	0.0028787039202175435
0.020769847	0.0736256284761905	0.0029295391649424435
0.020901056	0.07347813404761905	0.002491391085298436
0.021032264	0.07321203500000001	0.002724031964146786
0.021163473	0.07221213647619049	0.0020702621358684127
0.021294681	0.07244459561904762	0.002574821151929446
0.02142589	0.07183991580952381	0.0024036224000309673
0.021557098	0.07131208865000001	0.00260927835002424
0.021688307	0.07091353023809524	0.0026862305600680327
0.021819515	0.07194184204761904	0.0018560877175299838
0.021950724	0.07059769328571429	0.0020058559787170097
0.022081932	0.07026340433333333	0.002521378180455385
0.02221314	0.0691091801	0.001736419308326272
0.022344349	0.06975624500000001	0.0020076530483353885
0.022475557	0.06966355209523808	0.0020405460108937207
0.022606766	0.0691314050952381	0.0025134265958192815
0.022737974	0.06879741866666665	0.002410915667178291
0.022869183	0.06852223395238095	0.0020197451510330405
0.023000391	0.06819704514285715	0.002299672217790516
0.0231316	0.06880808504761907	0.002838201656522925
0.023262808	0.06822509319047619	0.0027060634131160877
0.023394016	0.06728738952380955	0.0017307494994681088
0.023525225	0.06697757785714284	0.002433846838683691
0.023656433	0.06694213328571427	0.0017069543815912682
0.023787642	0.06610971323809524	0.0017735267701920114
0.02391885	0.06663741038095237	0.0021935574524110917
0.024050059	0.06636276528571429	0.0018338789714011242
0.024181267	0.06601662928571428	0.0015767331451318424
0.024312476	0.06572924038095238	0.0022470796035585603
0.024443684	0.0654064758095238	0.002140127143517649
0.024574892	0.06526876833333334	0.0018094104128674549
0.024706101	0.06414977323809523	0.0024438626685101424
0.024837309	0.06474928009523809	0.001917682320964949
0.024968518	0.0635641380952381	0.0018664778194788097
0.025099726	0.06411758114285714	0.002278245644485295
0.025230935	0.06360448580952383	0.0021377747435135314
0.025362143	0.06319313042857141	0.001985820714971462
0.025493352	0.06293848685714287	0.0013451140847554367
0.02562456	0.06335235985714285	0.0027020108821055456
0.025755768	0.06297200800000001	0.0019008775662999894
0.025886977	0.06234115495238097	0.0021318809266354997
0.026018185	0.06239342504761904	0.002420537734782904
0.026149394	0.062252367285714275	0.0019589120668877156
0.026280602	0.0622618981904762	0.002458085089365115
0.026411811	0.061416122619047615	0.0025056145763146277
0.026543019	0.06105938666666666	0.0014590240053226817
0.026674228	0.06070768942857143	0.0022162962926954026
0.026805436	0.06181069814285714	0.0019584263981723476
0.026936645	0.06114860238095238	0.0018034951336950839
0.027067853	0.06103096242857141	0.0021382026668611757
0.027199061	0.06107222095238097	0.0022859748880269767
0.02733027	0.06099539828571428	0.0022066698083889977
0.027461478	0.06011916095238095	0.0017593462344539469
0.027592687	0.059872000571428566	0.0019223597364942007
0.027723895	0.059884315142857136	0.0015992228537607548
0.027855104	0.059845111619047625	0.002262431416636525
0.027986312	0.059068140142857134	0.001566816271923518
0.028117521	0.05910566404761904	0.0019062134380766114
0.028248729	0.05834647342857143	0.002028340764654122
0.028379937	0.05809095376190476	0.001655906776273289
0.028511146	0.058163292333333325	0.002038850479694317
0.028642354	0.05762258204761903	0.002015150982807881
0.028773563	0.05785217728571428	0.0015494594781761846
0.028904771	0.05798928642857143	0.0018512556322547952
0.02903598	0.057761580333333326	0.001573598550100384
0.029167188	0.05704993385714287	0.001557623564757858
0.029298397	0.05785148090476192	0.0022248421806938695
0.029429605	0.056857677952380954	0.0013807736283733421
0.029560813	0.0566435169047619	0.0014030153830671412
0.029692022	0.05684338252380953	0.0017527120345339547
0.02982323	0.05640812642857144	0.002087306343513061
0.029954439	0.05618474080952381	0.001608432894390083
0.030085647	0.05641507619047619	0.0016574845746281182
0.030216856	0.05606884957142858	0.00130031298285208
0.030348064	0.05542371000000002	0.001592239295539312
0.030479273	0.055719892428571435	0.001828393579473146
0.030610481	0.055737471380952384	0.001105973050768308
0.030741689	0.05527503938095238	0.0012379209428434548
0.030872898	0.05536055195238095	0.0013212425714235999
0.031004106	0.055432713761904756	0.001460837722906079
0.031135315	0.05521111814285714	0.0024198604142359574
0.031266523	0.05503053976190476	0.0018322952995514076
0.031397732	0.05445634019047619	0.0019485588154043146
0.03152894	0.05536040776190476	0.001861085095116694
0.031660149	0.05421594557142856	0.0015527848771539343
0.031791357	0.05441007195238095	0.001467577518479655
0.031922566	0.05383188152380954	0.0015719800044186806
0.032053774	0.053618241809523806	0.001880133777627884
0.032184982	0.053597259333333334	0.0017368276893212481
0.032316191	0.053923574523809505	0.0018284115276944787
0.032447399	0.053557868714285715	0.0017168801139226533
0.032578608	0.05367724990476191	0.0012240731227308244
0.032709816	0.05308057785714286	0.0014095880209013209
0.032841025	0.05251598423809523	0.0015350188124179888
0.032972233	0.05276044671428572	0.00156666812411269
0.033103442	0.052481868	0.0011670354842938774
0.03323465	0.05191835757142856	0.001877434138279146
0.033365858	0.05194897776190476	0.002067438144744266
0.033497067	0.05152160066666666	0.001613752245094711
0.033628275	0.05225299671428572	0.001679184094957461
0.033759484	0.052341942714285716	0.0020801823755547686
0.033890692	0.05174032090476191	0.0017638849445896657
0.034021901	0.05118086304761905	0.0014817858101276527
0.034153109	0.051364517476190474	0.0013015005827526124
0.034284318	0.051042662809523805	0.0017341634110044338
0.034415526	0.051062292238095254	0.0013342371707830768
0.034546734	0.05080476442857144	0.0013401238843987718
0.034677943	0.05051745057142858	0.0016478657038087193
0.034809151	0.05046489042857143	0.0015915654651361213
0.03494036	0.05064192480952381	0.0018435639164165185
0.035071568	0.05039693066666667	0.0015360293604265245
0.035202777	0.050499807238095225	0.0013218489004043473
0.035333985	0.05030449023809523	0.0015095828890315526
0.035465194	0.04991303961904761	0.0012000051125481356
0.035596402	0.05003678757142857	0.0016364933303877757
0.03572761	0.05021773828571428	0.0015754800504349735
0.035858819	0.049754350952380955	0.0015463875535436174
0.035990027	0.049757579190476194	0.001600478179908433
0.036121236	0.04926322738095239	0.0012681231935027324
0.036252444	0.0483897870952381	0.0013548046581355565
0.036383653	0.04910485766666667	0.0015671892979997309
0.036514861	0.04905309376190476	0.0016646958400838476
0.03664607	0.04887808104761905	0.0017857165373766693
0.036777278	0.04914426114285714	0.0014344812175875155
0.036908487	0.04873048433333334	0.0014063239559143563
0.037039695	0.04846957019047619	0.0014756014331434196
0.037170903	0.04864192152380952	0.0012503973794521183
0.037302112	0.04827084914285714	0.001373881821585113
0.03743332	0.048217722761904766	0.0014635349500859347
0.037564529	0.04810718914285714	0.0014379388209719885
0.037695737	0.04783070395238095	0.0012992214917451246
0.037826946	0.04843088157142858	0.0015434922415805922
0.037958154	0.0485388958095238	0.001696528622250675
0.038089363	0.0477449278095238	0.0012649583385496337
0.038220571	0.0472903729047619	0.0012202457114934993
0.038351779	0.04796113533333333	0.001700316827710657
0.038482988	0.047354339142857145	0.0012358924629905644
0.038614196	0.04769908361904762	0.0011013230040504522
0.038745405	0.04728440442857143	0.0010782959989002303
0.038876613	0.04710599990476191	0.0013779285346487763
0.039007822	0.04694183642857143	0.0010693755236578634
0.03913903	0.04682279238095238	0.0012938880922247103
0.039270239	0.047297741047619045	0.0013137759007982807
0.039401447	0.04657494095238096	0.0013063022522667516
0.039532655	0.04700779999999999	0.001196771103373653
0.039663864	0.04648291719047619	0.0012960376993174094
0.039795072	0.046767979714285715	0.0010833721655848527
0.039926281	0.04570455071428571	0.0014732334106120565
0.040057489	0.04618269914285715	0.001298517807050546
0.040188698	0.04642997233333332	0.0017914257365003548
0.040319906	0.046053546285714286	0.0012725170808225552
0.040451115	0.04571761061904762	0.0012630298498605677
0.040582323	0.045618418857142864	0.001417644217605131
0.040713531	0.045267632714285716	0.0014463527407334812
0.04084474	0.04514052433333333	0.0011859515016694536
0.040975948	0.045811741095238084	0.0012932577939690174
0.041107157	0.04494020414285714	0.0011104163648601238
0.041238365	0.04515358947619049	0.0014634773705347142
0.041369574	0.04552012052380953	0.0011646236124212843
0.041500782	0.04537815538095237	0.0014489146362130613
0.041631991	0.0456138020952381	0.0014281199599255664
0.041763199	0.04456979647619047	0.0013221058082976001
0.041894408	0.0454562720952381	0.0013417160961141869
0.042025616	0.04447879952380953	0.0010595208124909968
0.042156824	0.04451810942857143	0.0013606782862573524
0.042288033	0.044615999999999996	0.0014456483815329896
0.042419241	0.045099806428571435	0.0010585958329163074
0.04255045	0.044374719380952374	0.001086911409672664
0.042681658	0.044532843999999995	0.0013354794398991443
0.042812867	0.04442275	0.0012164232042603236
0.042944075	0.04468259033333334	0.0011619701911410277
0.043075284	0.04388037985714286	0.0011796630807705951
0.043206492	0.0442274500952381	0.0011758476579837203
0.0433377	0.04420300304761904	0.0016193098720163079
0.043468909	0.04393695	0.0012004282655811193
0.043600117	0.04320485214285713	0.001259079038071584
0.043731326	0.04392488971428571	0.0010313399080513408
0.043862534	0.04382653090476191	0.0011273885129442968
0.043993743	0.04374557585714286	0.0010467666819130997
0.044124951	0.043954459666666675	0.0012699443442107943
0.04425616	0.04334668285714286	0.0013158208303772209
0.044387368	0.04346286766666667	0.0009154647683950498
0.044518576	0.0429702020952381	0.0009857713423935927
0.044649785	0.04315586723809524	0.0012174145592685505
0.044780993	0.043404721380952374	0.001194690421516106
0.044912202	0.04328688461904763	0.0011458706363291946
0.04504341	0.043792627095238096	0.0012388175142173713
0.045174619	0.043370597047619044	0.0014564719883233652
0.045305827	0.04305257804761905	0.0012361710875545729
0.045437036	0.0426886840952381	0.0013639110299362993
0.045568244	0.043203731714285716	0.0010786551341769085
0.045699452	0.042585227999999996	0.0012904871522175165
0.045830661	0.042390251999999996	0.001518246801650416
0.045961869	0.04225367861904762	0.0012309507213208932
0.046093078	0.042414411666666665	0.0011480953558982694
0.046224286	0.04272287476190476	0.0011224527878921876
0.046355495	0.042411522095238095	0.0012997286153962667
0.046486703	0.04265096314285714	0.0009741877074142715
0.046617912	0.04188819352380953	0.001196483402390307
0.04674912	0.04251396271428572	0.0012696306970931177
0.046880329	0.041910288619047616	0.0011417792967529092
0.047011537	0.04209663352380952	0.0008938523194443047
0.047142745	0.04173943942857143	0.0013435513890806094
0.047273954	0.042139801476190474	0.001238791811918356
0.047405162	0.04186596923809524	0.0012536968794201791
0.047536371	0.04155263185714286	0.0011295394634093885
0.047667579	0.041567668619047614	0.001024378049526846
0.047798788	0.04149434604761905	0.0016266673429012693
0.047929996	0.041270328047619056	0.0011641530238682002
0.048061205	0.0413579571904762	0.0011334162078766505
0.048192413	0.0415806492857143	0.0017124702623129559
0.048323621	0.041199260714285715	0.0013417018824478525
0.04845483	0.0411785118095238	0.0014116728098652735
0.048586038	0.04161957723809524	0.0011871300478430722
0.048717247	0.041523066666666664	0.0011449368724615074
0.048848455	0.04120587214285715	0.0011894448444341903
0.048979664	0.04134067114285715	0.001349851505765631
0.049110872	0.040831095857142854	0.0008976655070707575
0.049242081	0.040939879809523815	0.0014406458764443322
0.049373289	0.04117415114285715	0.0014348760295255407
0.049504497	0.04097309228571429	0.0011616930880915697
0.049635706	0.04109288723809524	0.0014223871929988112
0.049766914	0.0404713759047619	0.0016113856910817592
0.049898123	0.04051982957142858	0.0016049904815780523
0.050029331	0.040451844285714286	0.0015218741500162966
0.05016054	0.04023093728571429	0.001145970626872016
0.050291748	0.040265032619047625	0.001467876748270699
0.050422957	0.040898285666666666	0.0013395812541911439
0.050554165	0.040562611190476196	0.0012582506337938907
0.050685373	0.04034361466666667	0.0012613300910757179
0.050816582	0.040149477380952384	0.0010413485058533012
0.05094779	0.04032715990476191	0.0013557596791997821
0.051078999	0.03972882185714286	0.0013356847537238392
0.051210207	0.04069398185714286	0.0012444353154008787
0.051341416	0.039963286857142864	0.0018165714622447751
