# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472148_ascii/b21-472148_00001.dat
q(1/A)          Column          Error           
0.0045000000    0.4630540100    0.0177442680    
0.0046312084    0.4358371700    0.0175603800    
0.0047624169    0.4212637400    0.0159222730    
0.0048936253    0.3887790800    0.0147155050    
0.0050248338    0.3408779400    0.0137904270    
0.0051560422    0.3330491500    0.0127158620    
0.0052872507    0.3236619200    0.0124118680    
0.0054184591    0.3002423500    0.0118037310    
0.0055496676    0.2662499600    0.0104111490    
0.0056808760    0.2639137500    0.0105990310    
0.0058120845    0.2625497600    0.0100168980    
0.0059432929    0.2491603300    0.0096473549    
0.0060745014    0.2261219300    0.0092778428    
0.0062057098    0.2379562800    0.0089492312    
0.0063369183    0.2252409300    0.0089034187    
0.0064681267    0.2110852700    0.0083766220    
0.0065993352    0.1963391300    0.0077726830    
0.0067305436    0.1916528600    0.0079033498    
0.0068617521    0.1870312300    0.0073986978    
0.0069929605    0.1919760800    0.0075009108    
0.0071241689    0.1799399700    0.0073705872    
0.0072553774    0.1648692200    0.0068046384    
0.0073865858    0.1550902900    0.0066912914    
0.0075177943    0.1505267400    0.0064473385    
0.0076490027    0.1583483900    0.0064257499    
0.0077802112    0.1536163600    0.0064774318    
0.0079114196    0.1550381200    0.0063183387    
0.0080426281    0.1456027100    0.0060968739    
0.0081738365    0.1570714300    0.0063368425    
0.0083050450    0.1512018100    0.0060317465    
0.0084362534    0.1388399500    0.0057586720    
0.0085674619    0.1404877500    0.0058608348    
0.0086986703    0.1396933600    0.0056451532    
0.0088298788    0.1415243900    0.0057795105    
0.0089610872    0.1251831900    0.0052996545    
0.0090922957    0.1345111100    0.0054136879    
0.0092235041    0.1261722100    0.0053170479    
0.0093547126    0.1228458400    0.0050808728    
0.0094859210    0.1223720900    0.0051289493    
0.0096171294    0.1224352700    0.0050943991    
0.0097483379    0.1265950100    0.0050719098    
0.0098795463    0.1190831000    0.0049560924    
0.0100107550    0.1164718100    0.0047409862    
0.0101419630    0.1200011900    0.0048754691    
0.0102731720    0.1210286300    0.0049175872    
0.0104043800    0.1153273800    0.0046294578    
0.0105355890    0.1187483400    0.0047330017    
0.0106667970    0.1212391600    0.0046803618    
0.0107980050    0.1152198000    0.0045370940    
0.0109292140    0.1113243600    0.0045158570    
0.0110604220    0.1138971400    0.0044059971    
0.0111916310    0.1148326100    0.0043895451    
0.0113228390    0.1198746700    0.0044315951    
0.0114540480    0.1057768400    0.0041478028    
0.0115852560    0.1051520500    0.0040258722    
0.0117164650    0.1152727700    0.0041818799    
0.0118476730    0.1091704900    0.0040141140    
0.0119788820    0.1042934600    0.0039277979    
0.0121100900    0.1048481400    0.0038456373    
0.0122412980    0.1049770300    0.0038121985    
0.0123725070    0.1036803800    0.0037845357    
0.0125037150    0.1071555100    0.0037218722    
0.0126349240    0.1067329300    0.0036842736    
0.0127661320    0.1033576400    0.0035508705    
0.0128973410    0.1049360300    0.0035143624    
0.0130285490    0.1044899400    0.0035458570    
0.0131597580    0.1014693800    0.0034242544    
0.0132909660    0.1020542500    0.0034186317    
0.0134221740    0.0999356230    0.0033801457    
0.0135533830    0.0978310680    0.0033195459    
0.0136845910    0.0997039540    0.0033183482    
0.0138158000    0.0980308110    0.0032815716    
0.0139470080    0.0998093680    0.0032685471    
0.0140782170    0.0970918430    0.0032408403    
0.0142094250    0.0940493760    0.0031373107    
0.0143406340    0.1006500700    0.0032170801    
0.0144718420    0.0974535510    0.0031845973    
0.0146030500    0.0954255930    0.0031204805    
0.0147342590    0.0961937260    0.0031472713    
0.0148654670    0.0938949150    0.0030521930    
0.0149966760    0.0898075280    0.0030133852    
0.0151278840    0.0913759700    0.0030218180    
0.0152590930    0.0917805540    0.0029911855    
0.0153903010    0.0914486490    0.0029782646    
0.0155215100    0.0935582020    0.0030022972    
0.0156527180    0.0897679900    0.0029171474    
0.0157839260    0.0907644280    0.0029253509    
0.0159151350    0.0887655450    0.0028489685    
0.0160463430    0.0903521490    0.0028842403    
0.0161775520    0.0914780640    0.0029182039    
0.0163087600    0.0854210530    0.0028118686    
0.0164399690    0.0848385520    0.0027519019    
0.0165711770    0.0885924970    0.0028183599    
0.0167023860    0.0885753360    0.0027541840    
0.0168335940    0.0909932470    0.0027681986    
0.0169648030    0.0874882420    0.0026882238    
0.0170960110    0.0852957450    0.0026846799    
0.0172272190    0.0870369100    0.0027091939    
0.0173584280    0.0854713590    0.0026333405    
0.0174896360    0.0868263030    0.0026659170    
0.0176208450    0.0868676650    0.0026732055    
0.0177520530    0.0801835060    0.0025320033    
0.0178832620    0.0838009980    0.0026062415    
0.0180144700    0.0798031210    0.0025197116    
0.0181456790    0.0843501070    0.0025613963    
0.0182768870    0.0804467760    0.0025343203    
0.0184080950    0.0808232490    0.0024969662    
0.0185393040    0.0801641540    0.0024928171    
0.0186705120    0.0811714610    0.0025249207    
0.0188017210    0.0821439310    0.0024757829    
0.0189329290    0.0814677160    0.0024959524    
0.0190641380    0.0803540410    0.0023972220    
0.0191953460    0.0802224010    0.0024091018    
0.0193265550    0.0782180580    0.0023798598    
0.0194577630    0.0793810280    0.0023844483    
0.0195889710    0.0792827540    0.0023751781    
0.0197201800    0.0742310500    0.0023290080    
0.0198513880    0.0712329580    0.0022443677    
0.0199825970    0.0788467810    0.0023719859    
0.0201138050    0.0782357120    0.0023199098    
0.0202450140    0.0766007660    0.0023007877    
0.0203762220    0.0775648090    0.0023367093    
0.0205074310    0.0758244340    0.0022682926    
0.0206386390    0.0715044230    0.0022268538    
0.0207698470    0.0765688000    0.0022941282    
0.0209010560    0.0720983400    0.0021969762    
0.0210322640    0.0770758430    0.0022812137    
0.0211634730    0.0703845300    0.0021913741    
0.0212946810    0.0741783440    0.0022182769    
0.0214258900    0.0763455770    0.0022532813    
0.0215570980    0.0689944080    0.0021245696    
0.0216883070    0.0745178540    0.0021989985    
0.0218195150    0.0723439430    0.0021956527    
0.0219507240    0.0722474280    0.0021414680    
0.0220819320    0.0701063320    0.0021588203    
0.0222131400    0.0693004410    0.0021314804    
0.0223443490    0.0710571700    0.0021338853    
0.0224755570    0.0724157100    0.0021475366    
0.0226067660    0.0659635870    0.0020544648    
0.0227379740    0.0672947390    0.0020752751    
0.0228691830    0.0713188630    0.0021391058    
0.0230003910    0.0683678240    0.0020689568    
0.0231316000    0.0671604830    0.0020566175    
0.0232628080    0.0676998580    0.0020586676    
0.0233940160    0.0679364390    0.0020575580    
0.0235252250    0.0694144210    0.0020803251    
0.0236564330    0.0697263020    0.0020543650    
0.0237876420    0.0686348810    0.0020370130    
0.0239188500    0.0670101000    0.0020344563    
0.0240500590    0.0680013200    0.0020063401    
0.0241812670    0.0690380670    0.0020488232    
0.0243124760    0.0678751970    0.0020000397    
0.0244436840    0.0720728670    0.0020501587    
0.0245748920    0.0666871650    0.0020042228    
0.0247061010    0.0656546380    0.0019706063    
0.0248373090    0.0651834630    0.0019706053    
0.0249685180    0.0668804760    0.0019806673    
0.0250997260    0.0629245430    0.0019287825    
0.0252309350    0.0659289320    0.0019606926    
0.0253621430    0.0622020780    0.0019234850    
0.0254933520    0.0640612240    0.0019258600    
0.0256245600    0.0656857350    0.0019550124    
0.0257557680    0.0640596460    0.0018959020    
0.0258869770    0.0643657040    0.0019149649    
0.0260181850    0.0616144190    0.0018948975    
0.0261493940    0.0622294320    0.0018843796    
0.0262806020    0.0634729030    0.0018925578    
0.0264118110    0.0579437550    0.0018512773    
0.0265430190    0.0613084130    0.0018489121    
0.0266742280    0.0633498850    0.0018953515    
0.0268054360    0.0614988230    0.0018519431    
0.0269366450    0.0615769620    0.0018629410    
