# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472148_ascii/b21-472148_00016.dat
q(1/A)          Column          Error           
0.0045000000    0.5146135300    0.0187039470    
0.0046312084    0.4668617400    0.0181725680    
0.0047624169    0.4410225600    0.0163006480    
0.0048936253    0.4221020400    0.0153314370    
0.0050248338    0.3658589100    0.0142735160    
0.0051560422    0.3596303100    0.0132113380    
0.0052872507    0.3321535500    0.0125901960    
0.0054184591    0.2932253100    0.0116546600    
0.0055496676    0.2743046600    0.0105735640    
0.0056808760    0.2744927200    0.0108165150    
0.0058120845    0.2571406500    0.0099267610    
0.0059432929    0.2580132200    0.0097869994    
0.0060745014    0.2583118400    0.0099057964    
0.0062057098    0.2412573800    0.0090161332    
0.0063369183    0.2230816300    0.0088666546    
0.0064681267    0.2206447000    0.0085626366    
0.0065993352    0.2194235400    0.0081887428    
0.0067305436    0.1919322000    0.0079147469    
0.0068617521    0.1756470600    0.0072000279    
0.0069929605    0.1858252900    0.0073798392    
0.0071241689    0.1856147200    0.0074907119    
0.0072553774    0.1678943100    0.0069048816    
0.0073865858    0.1692022000    0.0069882711    
0.0075177943    0.1712123100    0.0068700867    
0.0076490027    0.1677598900    0.0065896124    
0.0077802112    0.1506584400    0.0064157096    
0.0079114196    0.1412811600    0.0060559687    
0.0080426281    0.1530473400    0.0062315692    
0.0081738365    0.1473143100    0.0061209115    
0.0083050450    0.1356749700    0.0057016153    
0.0084362534    0.1511934800    0.0059897882    
0.0085674619    0.1354816900    0.0057532145    
0.0086986703    0.1300833900    0.0054697523    
0.0088298788    0.1408063100    0.0057736673    
0.0089610872    0.1281703700    0.0053463947    
0.0090922957    0.1295863200    0.0053451087    
0.0092235041    0.1285032200    0.0053632395    
0.0093547126    0.1272986900    0.0051687658    
0.0094859210    0.1211124800    0.0050906643    
0.0096171294    0.1256285500    0.0050892548    
0.0097483379    0.1164095500    0.0049063332    
0.0098795463    0.1184655400    0.0049314584    
0.0100107550    0.1265469200    0.0048939727    
0.0101419630    0.1243677300    0.0049744097    
0.0102731720    0.1181561300    0.0048315956    
0.0104043800    0.1207831500    0.0047253583    
0.0105355890    0.1142242000    0.0046351996    
0.0106667970    0.1199941400    0.0046598631    
0.0107980050    0.1192591300    0.0045863900    
0.0109292140    0.1147770200    0.0045714086    
0.0110604220    0.1127436900    0.0043546463    
0.0111916310    0.1122372900    0.0043531504    
0.0113228390    0.1110970300    0.0042734993    
0.0114540480    0.1025664400    0.0040993974    
0.0115852560    0.1113978100    0.0041395278    
0.0117164650    0.1130774400    0.0041179364    
0.0118476730    0.1085886900    0.0039841156    
0.0119788820    0.1093217300    0.0040161598    
0.0121100900    0.0990822260    0.0037769118    
0.0122412980    0.1082328300    0.0038917632    
0.0123725070    0.1068878900    0.0038056824    
0.0125037150    0.0960274730    0.0035594717    
0.0126349240    0.1042159100    0.0036430486    
0.0127661320    0.1072910200    0.0035894461    
0.0128973410    0.1001533900    0.0034573391    
0.0130285490    0.1086222600    0.0035945317    
0.0131597580    0.0989587140    0.0034097783    
0.0132909660    0.0934130970    0.0033135927    
0.0134221740    0.0974707200    0.0033475316    
0.0135533830    0.1037523200    0.0033836772    
0.0136845910    0.0982498610    0.0033097043    
0.0138158000    0.0976034260    0.0032776960    
0.0139470080    0.0923801440    0.0031980836    
0.0140782170    0.0927576860    0.0031947818    
0.0142094250    0.0953849970    0.0031797363    
0.0143406340    0.0922092360    0.0031188127    
0.0144718420    0.0924642060    0.0031157966    
0.0146030500    0.0969047410    0.0031506434    
0.0147342590    0.0919121780    0.0030861744    
0.0148654670    0.0940568150    0.0030720819    
0.0149966760    0.0896961380    0.0030126969    
0.0151278840    0.0917179780    0.0030224895    
0.0152590930    0.0900767410    0.0029628301    
0.0153903010    0.0851498390    0.0029232612    
0.0155215100    0.0909898200    0.0029602079    
0.0156527180    0.0888836990    0.0029266965    
0.0157839260    0.0851475470    0.0028645055    
0.0159151350    0.0867416140    0.0028434196    
0.0160463430    0.0922516820    0.0029076519    
0.0161775520    0.0858938760    0.0028171800    
0.0163087600    0.0846596360    0.0028039653    
0.0164399690    0.0821534280    0.0027286483    
0.0165711770    0.0828736780    0.0027462493    
0.0167023860    0.0822242250    0.0026833891    
0.0168335940    0.0833083970    0.0026857057    
0.0169648030    0.0829557080    0.0026247891    
0.0170960110    0.0870684080    0.0026871811    
0.0172272190    0.0840086620    0.0026675417    
0.0173584280    0.0779738930    0.0025524320    
0.0174896360    0.0817900170    0.0026061496    
0.0176208450    0.0773708230    0.0025540795    
0.0177520530    0.0810060840    0.0025449673    
0.0178832620    0.0788789600    0.0025684710    
0.0180144700    0.0801366780    0.0025464975    
0.0181456790    0.0745633210    0.0024387293    
0.0182768870    0.0802161880    0.0025426128    
0.0184080950    0.0810777770    0.0025029175    
0.0185393040    0.0803492590    0.0024830068    
0.0186705120    0.0766368220    0.0024557118    
0.0188017210    0.0786178080    0.0024476400    
0.0189329290    0.0777438130    0.0024633478    
0.0190641380    0.0777853470    0.0023890295    
0.0191953460    0.0770239000    0.0023883112    
0.0193265550    0.0773723400    0.0023844239    
0.0194577630    0.0755479740    0.0023366765    
0.0195889710    0.0744776810    0.0023186377    
0.0197201800    0.0777959770    0.0023738238    
0.0198513880    0.0733201340    0.0022853229    
0.0199825970    0.0754796330    0.0023156376    
0.0201138050    0.0734646040    0.0022752572    
0.0202450140    0.0749753780    0.0022847929    
0.0203762220    0.0748144220    0.0022939640    
0.0205074310    0.0740976230    0.0022539417    
0.0206386390    0.0682977120    0.0021907846    
0.0207698470    0.0727356690    0.0022608255    
0.0209010560    0.0749742210    0.0022255680    
0.0210322640    0.0716834400    0.0022284648    
0.0211634730    0.0701962620    0.0021901215    
0.0212946810    0.0722247740    0.0022148424    
0.0214258900    0.0725809110    0.0022118241    
0.0215570980    0.0676992060    0.0021335328    
0.0216883070    0.0696457220    0.0021591895    
0.0218195150    0.0712017000    0.0021828493    
0.0219507240    0.0697587370    0.0021138252    
0.0220819320    0.0707002820    0.0021718191    
0.0222131400    0.0683557170    0.0021246795    
0.0223443490    0.0692527230    0.0021230499    
0.0224755570    0.0723445280    0.0021629785    
0.0226067660    0.0692829960    0.0020891554    
0.0227379740    0.0663823100    0.0020714432    
0.0228691830    0.0676405070    0.0021058186    
0.0230003910    0.0692906820    0.0020861499    
0.0231316000    0.0669359680    0.0020574773    
0.0232628080    0.0671696840    0.0020420443    
0.0233940160    0.0683850740    0.0020486666    
0.0235252250    0.0658847150    0.0020344187    
0.0236564330    0.0657616400    0.0020129335    
0.0237876420    0.0657978560    0.0020209082    
0.0239188500    0.0689923450    0.0020621717    
0.0240500590    0.0652722760    0.0019845323    
0.0241812670    0.0614651120    0.0019687400    
