# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472158_ascii/b21-472158_00006.dat
q(1/A)          Column          Error           
0.0045000000    0.4518937900    0.0175899420    
0.0046312084    0.3889950800    0.0166474530    
0.0047624169    0.3714705800    0.0150157880    
0.0048936253    0.3533425300    0.0140886720    
0.0050248338    0.3157648500    0.0133197150    
0.0051560422    0.2972876000    0.0120467020    
0.0052872507    0.2544984400    0.0110754460    
0.0054184591    0.2309457900    0.0104116490    
0.0055496676    0.2206924000    0.0095146596    
0.0056808760    0.2331723900    0.0100247120    
0.0058120845    0.2066508000    0.0089259395    
0.0059432929    0.1798495500    0.0082344604    
0.0060745014    0.1753545400    0.0082115533    
0.0062057098    0.1720190800    0.0076619691    
0.0063369183    0.1475479700    0.0073030116    
0.0064681267    0.1544925000    0.0072262473    
0.0065993352    0.1364002200    0.0065382386    
0.0067305436    0.1353822900    0.0067719302    
0.0068617521    0.1370745800    0.0064236755    
0.0069929605    0.1209653900    0.0060876960    
0.0071241689    0.1145318200    0.0061051647    
0.0072553774    0.1113310500    0.0057265601    
0.0073865858    0.1048720500    0.0056350831    
0.0075177943    0.1013231900    0.0055464175    
0.0076490027    0.0902686580    0.0050722970    
0.0077802112    0.0872439130    0.0050706632    
0.0079114196    0.0885508370    0.0049955011    
0.0080426281    0.0846046880    0.0049003491    
0.0081738365    0.0853578520    0.0049067761    
0.0083050450    0.0825095940    0.0047224294    
0.0084362534    0.0741389540    0.0045333877    
0.0085674619    0.0667958850    0.0043922953    
0.0086986703    0.0673034580    0.0043270070    
0.0088298788    0.0727504390    0.0044344064    
0.0089610872    0.0640029210    0.0041336252    
0.0090922957    0.0724378720    0.0043342169    
0.0092235041    0.0669816740    0.0042230477    
0.0093547126    0.0605163960    0.0039831046    
0.0094859210    0.0671935180    0.0040986449    
0.0096171294    0.0634680600    0.0039838643    
0.0097483379    0.0552784430    0.0038196200    
0.0098795463    0.0533156800    0.0038329970    
0.0100107550    0.0612304550    0.0038314939    
0.0101419630    0.0596479500    0.0038434415    
0.0102731720    0.0586426680    0.0038155908    
0.0104043800    0.0561052250    0.0036196600    
0.0105355890    0.0556198600    0.0036773937    
0.0106667970    0.0549981020    0.0035724382    
0.0107980050    0.0559628670    0.0035585309    
0.0109292140    0.0578005640    0.0036447025    
0.0110604220    0.0465568100    0.0033402905    
0.0111916310    0.0557938350    0.0034306260    
0.0113228390    0.0491014760    0.0033011579    
0.0114540480    0.0447747670    0.0031908689    
0.0115852560    0.0477280580    0.0031905195    
0.0117164650    0.0509734900    0.0032139625    
0.0118476730    0.0430462650    0.0030398071    
0.0119788820    0.0477741380    0.0030805124    
0.0121100900    0.0419617470    0.0029892514    
0.0122412980    0.0437361130    0.0029693260    
0.0123725070    0.0460822170    0.0029512885    
0.0125037150    0.0439957690    0.0028478364    
0.0126349240    0.0438745530    0.0028062247    
0.0127661320    0.0396263010    0.0026970296    
0.0128973410    0.0402375370    0.0026750717    
0.0130285490    0.0403894260    0.0026868227    
0.0131597580    0.0419373320    0.0026592747    
0.0132909660    0.0428627830    0.0026660341    
0.0134221740    0.0410648120    0.0026498592    
0.0135533830    0.0392783710    0.0025917345    
0.0136845910    0.0384082490    0.0025473662    
0.0138158000    0.0369150720    0.0025227305    
0.0139470080    0.0396165460    0.0025462110    
0.0140782170    0.0432273950    0.0025769488    
0.0142094250    0.0406149030    0.0025421838    
0.0143406340    0.0400525770    0.0025035750    
0.0144718420    0.0359813130    0.0024471328    
0.0146030500    0.0404385510    0.0024997745    
0.0147342590    0.0361326780    0.0024343597    
0.0148654670    0.0357323020    0.0023935068    
0.0149966760    0.0367950810    0.0024008108    
0.0151278840    0.0392897160    0.0024226356    
0.0152590930    0.0327389610    0.0023364736    
0.0153903010    0.0349991270    0.0023545247    
0.0155215100    0.0350296140    0.0023587123    
0.0156527180    0.0381055270    0.0023634262    
0.0157839260    0.0364193560    0.0023348123    
0.0159151350    0.0360725100    0.0022889071    
0.0160463430    0.0375019620    0.0023195913    
0.0161775520    0.0373549200    0.0022985138    
0.0163087600    0.0348708360    0.0022585460    
0.0164399690    0.0355543950    0.0022399920    
0.0165711770    0.0351749300    0.0022544305    
0.0167023860    0.0348365640    0.0021772852    
0.0168335940    0.0358937890    0.0021941789    
0.0169648030    0.0364353510    0.0021862528    
0.0170960110    0.0357994310    0.0021602109    
0.0172272190    0.0349961280    0.0021491957    
0.0173584280    0.0341482880    0.0021268518    
0.0174896360    0.0319989940    0.0021032063    
0.0176208450    0.0328110950    0.0021288588    
0.0177520530    0.0331714750    0.0020877137    
0.0178832620    0.0352202730    0.0021159472    
0.0180144700    0.0324548950    0.0020768796    
0.0181456790    0.0318684480    0.0020586543    
0.0182768870    0.0343402240    0.0020917497    
0.0184080950    0.0368431960    0.0020815037    
0.0185393040    0.0331216820    0.0020293222    
0.0186705120    0.0299789100    0.0020327605    
0.0188017210    0.0357253420    0.0020315124    
0.0189329290    0.0379975130    0.0020847460    
0.0190641380    0.0340346240    0.0019813608    
0.0191953460    0.0308770300    0.0019723894    
0.0193265550    0.0329028820    0.0019653928    
0.0194577630    0.0319352970    0.0019587375    
0.0195889710    0.0327474990    0.0019491189    
0.0197201800    0.0309494170    0.0019538448    
0.0198513880    0.0312940000    0.0019026067    
0.0199825970    0.0317953860    0.0019485105    
0.0201138050    0.0296937930    0.0018931913    
0.0202450140    0.0319688680    0.0019052222    
0.0203762220    0.0327216750    0.0019136966    
0.0205074310    0.0315855000    0.0018952356    
0.0206386390    0.0330254260    0.0019152934    
0.0207698470    0.0318852080    0.0019130563    
0.0209010560    0.0315301980    0.0018570565    
0.0210322640    0.0324214920    0.0018939185    
0.0211634730    0.0332979220    0.0018767869    
0.0212946810    0.0325853500    0.0018765751    
0.0214258900    0.0315285240    0.0018805789    
0.0215570980    0.0306469630    0.0018266980    
0.0216883070    0.0301829210    0.0018342638    
0.0218195150    0.0311228460    0.0018500427    
0.0219507240    0.0293379880    0.0017944439    
0.0220819320    0.0284831660    0.0018148889    
0.0222131400    0.0303232850    0.0018269028    
0.0223443490    0.0316003350    0.0018068346    
0.0224755570    0.0297729650    0.0018127574    
0.0226067660    0.0310786890    0.0017927735    
0.0227379740    0.0302937960    0.0017944496    
0.0228691830    0.0301035230    0.0018014080    
0.0230003910    0.0309294550    0.0017753341    
0.0231316000    0.0317595260    0.0017884276    
0.0232628080    0.0297046570    0.0017564705    
0.0233940160    0.0298670800    0.0017499387    
0.0235252250    0.0314353680    0.0017695406    
0.0236564330    0.0309499030    0.0017410846    
0.0237876420    0.0290249660    0.0017393806    
0.0239188500    0.0286823820    0.0017562331    
0.0240500590    0.0288703580    0.0017105478    
0.0241812670    0.0284668110    0.0017408614    
0.0243124760    0.0312007910    0.0017211319    
0.0244436840    0.0305757550    0.0017300136    
0.0245748920    0.0295562670    0.0017237172    
0.0247061010    0.0297204960    0.0017207289    
0.0248373090    0.0290696610    0.0016908345    
0.0249685180    0.0298334280    0.0017124526    
0.0250997260    0.0319194960    0.0017063384    
0.0252309350    0.0300438140    0.0016918632    
0.0253621430    0.0313650770    0.0016997707    
0.0254933520    0.0296739130    0.0016825998    
0.0256245600    0.0317291090    0.0016918385    
0.0257557680    0.0296186360    0.0016615227    
0.0258869770    0.0304147990    0.0016720700    
0.0260181850    0.0270200870    0.0016536075    
0.0261493940    0.0307812980    0.0016578808    
0.0262806020    0.0296908930    0.0016494220    
0.0264118110    0.0290360540    0.0016512114    
0.0265430190    0.0309573770    0.0016452144    
0.0266742280    0.0303565880    0.0016558583    
0.0268054360    0.0289525280    0.0016269839    
0.0269366450    0.0282536960    0.0016297148    
0.0270678530    0.0306722970    0.0016469740    
0.0271990610    0.0300770290    0.0016192860    
0.0273302700    0.0292803080    0.0016287240    
0.0274614780    0.0285341120    0.0016165191    
0.0275926870    0.0296836010    0.0016222351    
0.0277238950    0.0288338800    0.0016169787    
0.0278551040    0.0288889310    0.0015839080    
0.0279863120    0.0298745400    0.0016002675    
0.0281175210    0.0298444480    0.0016015567    
0.0282487290    0.0286571420    0.0015823329    
0.0283799370    0.0288153460    0.0015815209    
0.0285111460    0.0294028570    0.0015801167    
0.0286423540    0.0296225810    0.0015754797    
0.0287735630    0.0293702720    0.0015823630    
0.0289047710    0.0284048670    0.0015672429    
0.0290359800    0.0292578170    0.0015766113    
0.0291671880    0.0310715280    0.0015847148    
0.0292983970    0.0288243190    0.0015470679    
0.0294296050    0.0290727870    0.0015548172    
0.0295608130    0.0297626870    0.0015588664    
0.0296920220    0.0297855720    0.0015547928    
0.0298232300    0.0311579330    0.0015713247    
0.0299544390    0.0298721260    0.0015369562    
0.0300856470    0.0280971530    0.0015440993    
0.0302168560    0.0301782890    0.0015455572    
0.0303480640    0.0292598450    0.0015271202    
0.0304792730    0.0296069710    0.0015396140    
0.0306104810    0.0297228010    0.0015282703    
0.0307416890    0.0285742530    0.0015171083    
0.0308728980    0.0290528530    0.0015319643    
0.0310041060    0.0292606790    0.0015014634    
0.0311353150    0.0285433560    0.0015191418    
0.0312665230    0.0302689160    0.0015292614    
0.0313977320    0.0306195550    0.0015423004    
0.0315289400    0.0307013230    0.0015558386    
0.0316601490    0.0298506520    0.0015602274    
0.0317913570    0.0284261660    0.0015413784    
0.0319225660    0.0296539500    0.0015672600    
0.0320537740    0.0293487280    0.0015577660    
0.0321849820    0.0291814370    0.0015530737    
0.0323161910    0.0296949090    0.0015623309    
0.0324473990    0.0284638410    0.0015454179    
0.0325786080    0.0293268080    0.0015634023    
0.0327098160    0.0297536570    0.0015643279    
0.0328410250    0.0297767480    0.0015591170    
0.0329722330    0.0291614230    0.0015724678    
0.0331034420    0.0287542740    0.0015528703    
0.0332346500    0.0278089790    0.0015462514    
0.0333658580    0.0261567830    0.0015430518    
0.0334970670    0.0296515650    0.0015663191    
0.0336282750    0.0275718390    0.0015466552    
0.0337594840    0.0286210310    0.0015508281    
0.0338906920    0.0296642680    0.0015595528    
0.0340219010    0.0296721970    0.0015671304    
0.0341531090    0.0272663560    0.0015403254    
0.0342843180    0.0297662810    0.0015601712    
0.0344155260    0.0283452760    0.0015580492    
0.0345467340    0.0297401690    0.0015476696    
