# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2026/sm41128-1/processed/b21-472157_ascii/b21-472157_00013.dat
q(1/A)          Column          Error           
0.0045000000    0.4818512600    0.0181218820    
0.0046312084    0.4006831300    0.0168568660    
0.0047624169    0.3938930100    0.0154142250    
0.0048936253    0.3388794200    0.0137546920    
0.0050248338    0.3282720100    0.0135377100    
0.0051560422    0.2910633100    0.0119123620    
0.0052872507    0.2771838200    0.0114995220    
0.0054184591    0.2675028900    0.0111556250    
0.0055496676    0.2294425000    0.0096698331    
0.0056808760    0.2163153500    0.0096069019    
0.0058120845    0.2187258200    0.0091774048    
0.0059432929    0.1987497900    0.0086409164    
0.0060745014    0.1791127000    0.0082880483    
0.0062057098    0.1813212700    0.0078389861    
0.0063369183    0.1662418400    0.0077325343    
0.0064681267    0.1488009000    0.0070614967    
0.0065993352    0.1556060200    0.0069173184    
0.0067305436    0.1305493500    0.0066230465    
0.0068617521    0.1332380900    0.0063407812    
0.0069929605    0.1259493600    0.0061846978    
0.0071241689    0.1188315400    0.0061441182    
0.0072553774    0.1191941100    0.0058885307    
0.0073865858    0.1117659000    0.0058065758    
0.0075177943    0.1112443700    0.0056678434    
0.0076490027    0.1141736500    0.0055616290    
0.0077802112    0.1046914500    0.0054136940    
0.0079114196    0.1054673600    0.0053558555    
0.0080426281    0.0902137780    0.0049729405    
0.0081738365    0.0849658920    0.0048586051    
0.0083050450    0.0950739480    0.0049419627    
0.0084362534    0.0885582130    0.0048298263    
0.0085674619    0.0909476740    0.0048838577    
0.0086986703    0.0828497450    0.0045602147    
0.0088298788    0.0843329900    0.0046628329    
0.0089610872    0.0807700820    0.0044730893    
0.0090922957    0.0838383410    0.0044799113    
0.0092235041    0.0782882930    0.0044077818    
0.0093547126    0.0716736130    0.0041498004    
0.0094859210    0.0845837590    0.0044235012    
0.0096171294    0.0738742550    0.0041610841    
0.0097483379    0.0687318030    0.0040463604    
0.0098795463    0.0666838270    0.0040239306    
0.0100107550    0.0710768110    0.0039834884    
0.0101419630    0.0766116750    0.0041167639    
0.0102731720    0.0747255360    0.0041177778    
0.0104043800    0.0721586350    0.0039044941    
0.0105355890    0.0602336420    0.0037221808    
0.0106667970    0.0643347420    0.0037067083    
0.0107980050    0.0641976390    0.0036740933    
0.0109292140    0.0646834520    0.0037271544    
0.0110604220    0.0653969480    0.0036250811    
0.0111916310    0.0606889480    0.0035047531    
0.0113228390    0.0606250430    0.0034534982    
0.0114540480    0.0582593490    0.0033843047    
0.0115852560    0.0624193760    0.0034032291    
0.0117164650    0.0575530010    0.0032770866    
0.0118476730    0.0595972350    0.0032553500    
0.0119788820    0.0590917140    0.0032420862    
0.0121100900    0.0531484520    0.0030791294    
0.0122412980    0.0560302970    0.0031346387    
0.0123725070    0.0592171430    0.0031206513    
0.0125037150    0.0570052620    0.0030237761    
0.0126349240    0.0573581080    0.0030010715    
0.0127661320    0.0533858710    0.0028808569    
0.0128973410    0.0530338580    0.0028068249    
0.0130285490    0.0552945200    0.0028689498    
0.0131597580    0.0517201270    0.0027643809    
0.0132909660    0.0520524700    0.0027794343    
0.0134221740    0.0525855840    0.0027532954    
0.0135533830    0.0537336230    0.0027539924    
0.0136845910    0.0516591620    0.0027311528    
0.0138158000    0.0492309280    0.0026508703    
0.0139470080    0.0537836150    0.0027055303    
0.0140782170    0.0521775630    0.0026655946    
0.0142094250    0.0525763580    0.0026579330    
0.0143406340    0.0490840400    0.0025974630    
0.0144718420    0.0531495420    0.0026313585    
0.0146030500    0.0490934400    0.0025721942    
0.0147342590    0.0483985400    0.0025675424    
0.0148654670    0.0475162010    0.0024984657    
0.0149966760    0.0483792770    0.0024918142    
0.0151278840    0.0479316300    0.0024891581    
0.0152590930    0.0486609440    0.0024752010    
0.0153903010    0.0527451790    0.0025167109    
0.0155215100    0.0469319410    0.0024449417    
0.0156527180    0.0491018740    0.0024232370    
0.0157839260    0.0472140700    0.0024382911    
0.0159151350    0.0462855410    0.0023806441    
0.0160463430    0.0470388390    0.0023996958    
0.0161775520    0.0452116190    0.0023782575    
0.0163087600    0.0460330140    0.0023622467    
0.0164399690    0.0453524780    0.0023233408    
0.0165711770    0.0459499970    0.0023640577    
0.0167023860    0.0478351250    0.0023026614    
0.0168335940    0.0430284320    0.0022572148    
0.0169648030    0.0458440100    0.0022632963    
0.0170960110    0.0446935280    0.0022396586    
0.0172272190    0.0469750450    0.0022870364    
0.0173584280    0.0459285310    0.0022161189    
0.0174896360    0.0470127600    0.0022251741    
0.0176208450    0.0457245980    0.0022477803    
0.0177520530    0.0478426440    0.0021981606    
0.0178832620    0.0475639600    0.0022303375    
0.0180144700    0.0465543010    0.0021855034    
0.0181456790    0.0439971860    0.0021477814    
0.0182768870    0.0453875980    0.0021846926    
0.0184080950    0.0423530120    0.0021144399    
0.0185393040    0.0422826480    0.0021139029    
0.0186705120    0.0430811580    0.0021497278    
0.0188017210    0.0415324050    0.0020959360    
0.0189329290    0.0426859910    0.0021068068    
0.0190641380    0.0446810530    0.0020653634    
0.0191953460    0.0422131350    0.0020315272    
0.0193265550    0.0400938130    0.0020168936    
0.0194577630    0.0438269580    0.0020278227    
0.0195889710    0.0464337610    0.0020615138    
0.0197201800    0.0411393980    0.0020317086    
0.0198513880    0.0418751600    0.0019855764    
0.0199825970    0.0427173400    0.0020158064    
0.0201138050    0.0421645930    0.0019933431    
0.0202450140    0.0418522890    0.0019693171    
0.0203762220    0.0395727510    0.0019746528    
0.0205074310    0.0398915610    0.0019439760    
0.0206386390    0.0397446890    0.0019564509    
0.0207698470    0.0377159650    0.0019469445    
0.0209010560    0.0403689180    0.0019112962    
0.0210322640    0.0394182740    0.0019505106    
0.0211634730    0.0404530360    0.0019360609    
0.0212946810    0.0414583320    0.0019247059    
0.0214258900    0.0417294000    0.0019437314    
0.0215570980    0.0420506390    0.0019068148    
0.0216883070    0.0396115080    0.0018931755    
0.0218195150    0.0405165580    0.0019086272    
0.0219507240    0.0385784880    0.0018555579    
0.0220819320    0.0404160280    0.0018844267    
0.0222131400    0.0377437470    0.0018617304    
0.0223443490    0.0400931910    0.0018653965    
0.0224755570    0.0418523000    0.0018897286    
0.0226067660    0.0401159480    0.0018503848    
0.0227379740    0.0392010940    0.0018280250    
0.0228691830    0.0384959470    0.0018570254    
0.0230003910    0.0392030070    0.0018287268    
0.0231316000    0.0400544890    0.0018357058    
0.0232628080    0.0397339540    0.0018236953    
0.0233940160    0.0399673680    0.0018236280    
0.0235252250    0.0399944790    0.0018411299    
0.0236564330    0.0393344830    0.0018073047    
0.0237876420    0.0384885720    0.0017829364    
0.0239188500    0.0400531040    0.0018074955    
0.0240500590    0.0388776240    0.0017696287    
0.0241812670    0.0377309470    0.0017764867    
0.0243124760    0.0390786730    0.0017559797    
0.0244436840    0.0406135690    0.0017956502    
0.0245748920    0.0368750760    0.0017605602    
0.0247061010    0.0373949830    0.0017390633    
0.0248373090    0.0388062490    0.0017512436    
0.0249685180    0.0376803930    0.0017525764    
0.0250997260    0.0374246080    0.0017326868    
0.0252309350    0.0374305530    0.0017371388    
0.0253621430    0.0386569030    0.0017357132    
0.0254933520    0.0369809520    0.0017161051    
0.0256245600    0.0364020270    0.0017280963    
0.0257557680    0.0369337760    0.0016993174    
0.0258869770    0.0371325230    0.0017114488    
0.0260181850    0.0348148720    0.0017011151    
0.0261493940    0.0397589840    0.0017193670    
0.0262806020    0.0386234730    0.0017101291    
0.0264118110    0.0365494260    0.0016853253    
0.0265430190    0.0402795770    0.0016926359    
0.0266742280    0.0368457740    0.0016939005    
0.0268054360    0.0391376990    0.0016865222    
0.0269366450    0.0360184000    0.0016680919    
0.0270678530    0.0364768140    0.0016642109    
0.0271990610    0.0374236450    0.0016547477    
0.0273302700    0.0350014410    0.0016590633    
