#DAT file by SAXSII - Timestamp: 09/12/2024 14:40:48
radial-q_A^-1,intensity,sigma
0.00012720999243161018,6409356.0,829.88416
0.0002797691318333428,6160679.0,537.94763
0.00043232827123507536,5889673.0,423.81442
0.000584887410636808,5528109.0,349.26355
0.0007374465500385405,5085000.0,295.33218
0.0008900056894402731,4581794.0,254.71434
0.0010425648288420058,4047099.5,221.48305
0.0011951239682437384,3516782.5,194.93788
0.001347683107645471,2985187.8,171.00995
0.0015002422470472036,2456166.5,146.30646
0.001652801386448936,1949638.0,122.512535
0.0018053605258506686,1489990.0,101.51468
0.0019579196652524016,1095429.5,83.49938
0.002110478804654134,769300.44,68.15874
0.0022630379440558668,515828.16,54.864017
0.002415597083457599,328684.3,42.407833
0.002568156222859332,199014.19,31.467459
0.0027207153622610643,118296.945,23.301466
0.0028732745016627967,68653.37,17.195305
0.0030258336410645295,39063.074,12.749122
0.003178392780466262,21584.547,9.3632
0.0033309519198679947,11423.005,6.664786
0.003483511059269727,5800.6963,4.608557
0.0036360701986714594,2811.9707,3.1214345
0.0037886293380731927,1319.6766,2.0896895
0.003941188477474925,598.62506,1.3843976
0.004093747616876658,263.51346,0.9048892
0.004246306756278391,115.77576,0.5913076
0.004398865895680123,52.088852,0.39030087
0.004551425035081855,22.919544,0.2525525
0.004703984174483589,10.25546,0.16668426
0.004856543313885321,5.049577,0.11657761
0.005009102453287053,2.8707302,0.08823894
0.005161661592688786,1.7586535,0.06958031
0.005314220732090518,1.382707,0.06350353
0.005466779871492251,1.2230394,0.060011808
0.005619339010893984,1.0582145,0.057382353
0.005771898150295716,0.917624,0.05437719
0.0059244572896974485,0.9355876,0.05381075
0.006077016429099181,0.7788064,0.0508887
0.006229575568500914,0.73193824,0.049759306
0.006382134707902647,0.7023302,0.04868873
0.00653469384730438,0.66482776,0.048492882
0.006687252986706112,0.65843153,0.047572743
0.0068398121261078445,0.58242726,0.046355054
0.006992371265509577,0.53225154,0.0452485
0.00714493040491131,0.45252255,0.044001758
0.0072974895443130424,0.441265,0.04380091
0.0074500486837147765,0.4515438,0.04344449
0.007602607823116509,0.4082825,0.04233283
0.007755166962518241,0.4017383,0.04185071
