#DAT file by SAXSII - Timestamp: 09/12/2024 14:40:46
radial-q_A^-1,intensity,sigma
0.00012720999243161018,6534370.0,838.0183
0.0002797691318333428,6278064.0,543.04065
0.00043232827123507536,5997821.0,427.63202
0.000584887410636808,5623740.5,352.23242
0.0007374465500385405,5164534.0,297.6389
0.0008900056894402731,4644368.5,256.5021
0.0010425648288420058,4092690.0,222.77637
0.0011951239682437384,3545559.0,195.73747
0.001347683107645471,2998139.0,171.35796
0.0015002422470472036,2455375.2,146.25203
0.001652801386448936,1940192.1,122.20512
0.0018053605258506686,1476416.5,101.05564
0.0019579196652524016,1080588.2,82.93535
0.002110478804654134,754635.25,67.504486
0.0022630379440558668,503028.5,54.17913
0.002415597083457599,318359.22,41.73254
0.002568156222859332,191810.38,30.887808
0.0027207153622610643,113586.56,22.825575
0.0028732745016627967,65775.445,16.827566
0.0030258336410645295,37178.684,12.401608
0.003178392780466262,20632.848,9.155354
0.0033309519198679947,10893.422,6.5098615
0.003483511059269727,5515.231,4.493672
0.0036360701986714594,2662.9492,3.0361056
0.0037886293380731927,1248.447,2.031683
0.003941188477474925,566.31604,1.343771
0.004093747616876658,248.8962,0.8782263
0.004246306756278391,109.034,0.5732361
0.004398865895680123,48.78254,0.37689978
0.004551425035081855,21.830465,0.2474285
0.004703984174483589,9.913533,0.16395459
0.004856543313885321,4.7324953,0.11238976
0.005009102453287053,2.6492128,0.084547475
0.005161661592688786,1.7995187,0.070710644
0.005314220732090518,1.3493372,0.061804637
0.005466779871492251,1.154629,0.05913011
0.005619339010893984,1.0333147,0.05611725
0.005771898150295716,0.91508716,0.053758413
0.0059244572896974485,0.8347537,0.052660283
0.006077016429099181,0.76133835,0.050705157
0.006229575568500914,0.7158921,0.049852982
0.006382134707902647,0.65257776,0.049096573
0.00653469384730438,0.6655335,0.048389547
0.006687252986706112,0.57067364,0.047074273
0.0068398121261078445,0.50847167,0.045647774
0.006992371265509577,0.5051101,0.045256015
0.00714493040491131,0.50935155,0.044462327
0.0072974895443130424,0.4636251,0.043631226
0.0074500486837147765,0.45926896,0.04324014
0.007602607823116509,0.38875782,0.04234425
0.007755166962518241,0.36082497,0.041724313
0.007907726101919975,0.38224763,0.04157851
0.008060285241321706,0.32700408,0.040777124
0.00821284438072344,0.36306617,0.040757418
0.00836540352012517,0.348518,0.04035563
0.008517962659526904,0.32796645,0.03980519
0.008670521798928637,0.30674544,0.039325073
0.008823080938330369,0.30819115,0.038899176
0.008975640077732102,0.2932031,0.03827813
0.009128199217133834,0.29731002,0.038162284
0.009280758356535567,0.26204458,0.037540585
0.0094333174959373,0.28967044,0.037486017
0.009585876635339032,0.28652462,0.037346147
0.009738435774740765,0.25965562,0.036974832
0.009890994914142498,0.25287396,0.036492612
0.01004355405354423,0.24092677,0.03634847
0.010196113192945963,0.23649289,0.03591851
0.010348672332347694,0.21208441,0.03552462
0.010501231471749427,0.23409131,0.03535183
0.01065379061115116,0.21301185,0.035047207
0.010806349750552892,0.20020862,0.034743764
0.010958908889954625,0.21938127,0.034432996
0.011111468029356357,0.20551951,0.034397025
0.01126402716875809,0.21673404,0.034274388
0.011416586308159823,0.22968261,0.033910017
0.011569145447561555,0.20673281,0.03376528
0.011721704586963288,0.21384558,0.03354228
0.01187426372636502,0.18962187,0.033194024
0.012026822865766753,0.19860421,0.03297877
0.012179382005168486,0.20372532,0.03288652
0.012331941144570218,0.18798484,0.032434057
0.012484500283971953,0.22237767,0.032426406
0.012637059423373682,0.20510845,0.03228476
0.012789618562775416,0.19867569,0.031922102
0.012942177702177147,0.17162544,0.03168264
0.01309473684157888,0.18459249,0.03151476
0.013247295980980612,0.16455711,0.031264767
0.013399855120382345,0.19603345,0.031314064
0.013552414259784077,0.1573428,0.03098683
0.013704973399185812,0.17562592,0.030737687
0.013857532538587541,0.18785611,0.03062696
0.014010091677989276,0.17511573,0.030423634
0.014162650817391008,0.16886446,0.03036074
0.014315209956792741,0.18340941,0.030216137
0.014467769096194473,0.18372315,0.030066473
0.014620328235596206,0.15860027,0.029780224
0.01477288737499794,0.15768978,0.02953401
0.01492544651439967,0.18588251,0.029523496
0.015078005653801406,0.1650553,0.029450519
0.015230564793203137,0.18388976,0.029221661
0.01538312393260487,0.17844442,0.029101659
0.015535683072006602,0.16543965,0.028955769
0.015688242211408337,0.17158642,0.028677922
0.015840801350810067,0.1546975,0.028614309
0.0159933604902118,0.13632508,0.028368438
0.016145919629613533,0.17333993,0.028406091
0.016298478769015266,0.13940056,0.028144646
0.016451037908416996,0.14968748,0.02803404
0.01660359704781873,0.16223966,0.027964734
0.016756156187220463,0.15312168,0.027795907
0.016908715326622196,0.14642715,0.027743304
0.017061274466023926,0.1365048,0.02760428
0.017213833605425662,0.123501815,0.027353391
0.017366392744827392,0.15583082,0.02728278
0.017518951884229125,0.1464502,0.02714523
0.01767151102363086,0.14038844,0.02702796
0.017824070163032592,0.1512707,0.026961306
0.01797662930243432,0.1476753,0.026867926
0.018129188441836055,0.13866244,0.026717734
0.018281747581237788,0.1425993,0.026609575
0.01843430672063952,0.14728566,0.026524758
0.01858686586004125,0.13877058,0.026368111
0.018739424999442988,0.13510883,0.026283864
0.018891984138844718,0.12792991,0.02622726
0.01904454327824645,0.12723452,0.02610561
0.019197102417648184,0.12806286,0.025935307
0.019349661557049917,0.13766739,0.025828885
0.019502220696451647,0.129114,0.02575162
0.019654779835853384,0.12128443,0.025635066
0.019807338975255117,0.101745166,0.025492884
0.019959898114656847,0.11473391,0.025447225
0.02011245725405858,0.1232284,0.02536513
0.020265016393460313,0.13961639,0.025221394
0.020417575532862046,0.1335593,0.02512316
0.020570134672263776,0.1243623,0.02504851
0.020722693811665513,0.13255392,0.025018375
0.020875252951067243,0.11621431,0.02485349
0.021027812090468976,0.11671676,0.024773477
0.02118037122987071,0.12192219,0.024701633
0.021332930369272442,0.1122769,0.024559943
0.021485489508674172,0.120599404,0.024519859
0.021638048648075905,0.116672,0.024432203
0.02179060778747764,0.12772098,0.024343396
0.021943166926879372,0.114346094,0.024274958
0.0220957260662811,0.11091547,0.024191488
0.02224828520568284,0.112584576,0.024099655
0.022400844345084568,0.117131054,0.023967866
0.0225534034844863,0.1299992,0.023928171
0.022705962623888035,0.1191881,0.023851566
0.022858521763289768,0.123969555,0.023821477
0.023011080902691498,0.11712599,0.023678174
0.02316364004209323,0.11247276,0.023558967
0.023316199181494964,0.116313875,0.023511697
0.023468758320896697,0.123141885,0.023422703
0.023621317460298427,0.11623651,0.023369325
0.023773876599700164,0.105254866,0.023278086
0.023926435739101894,0.11272242,0.023166126
0.024078994878503627,0.107223935,0.0231368
0.02423155401790536,0.12045233,0.023064798
0.024384113157307093,0.11110072,0.023017803
0.024536672296708823,0.120648496,0.02294982
0.024689231436110556,0.11752695,0.022886498
0.024841790575512293,0.10780392,0.022774398
0.024994349714914023,0.11045608,0.022710174
0.025146908854315753,0.1074131,0.022620972
0.02529946799371749,0.10291738,0.02252462
0.025452027133119223,0.09842607,0.02250262
0.025604586272520952,0.12081552,0.022478411
0.025757145411922686,0.110256925,0.022338364
0.025909704551324422,0.10631442,0.022261253
0.026062263690726152,0.10968478,0.02224366
0.026214822830127882,0.10875971,0.022168329
0.026367381969529615,0.11475511,0.022107456
0.026519941108931352,0.10606731,0.022057975
0.02667250024833308,0.0969658,0.02194735
0.026825059387734815,0.10755035,0.021897767
0.026977618527136545,0.0997771,0.021839606
0.02713017766653828,0.10704075,0.021804221
0.02728273680594001,0.09891426,0.021732146
0.027435295945341744,0.105006486,0.02179201
0.027587855084743474,0.0985119,0.021971293
0.02774041422414521,0.10472651,0.022041755
0.027892973363546944,0.10862013,0.022147782
0.028045532502948674,0.10026277,0.022166613
0.028198091642350404,0.093937814,0.022211794
0.02835065078175214,0.106630124,0.022298494
0.028503209921153874,0.09415992,0.022291673
0.028655769060555603,0.09026903,0.02222638
0.028808328199957337,0.09704765,0.02224261
0.028960887339359073,0.09355739,0.022250755
0.029113446478760803,0.107862465,0.022260206
0.029266005618162533,0.08907605,0.02227148
0.02941856475756427,0.08788791,0.02232266
0.029571123896966003,0.105947174,0.022265825
0.029723683036367732,0.100762546,0.022262767
0.029876242175769466,0.09066953,0.02221324
0.030028801315171202,0.091482125,0.02223502
0.030181360454572932,0.10776388,0.022251213
0.030333919593974662,0.095475964,0.022236539
0.030486478733376395,0.09352579,0.022190565
0.030639037872778132,0.10244762,0.022321802
0.03079159701217986,0.10651093,0.02260835
0.030944156151581595,0.08788563,0.022776634
0.031096715290983325,0.084223196,0.02294323
0.03124927443038506,0.09146082,0.023043344
0.03140183356978679,0.09333951,0.023135053
0.03155439270918852,0.10893773,0.02322559
0.03170695184859026,0.10654316,0.023264315
0.031859510987991994,0.09794253,0.023347085
0.032012070127393724,0.09267548,0.02343245
0.032164629266795454,0.08696286,0.02348217
0.032317188406197184,0.099389136,0.023521239
0.03246974754559892,0.08047667,0.023537029
0.03262230668500065,0.09056542,0.02365108
0.03277486582440239,0.08880543,0.023690322
0.03292742496380412,0.090041116,0.023733862
0.03307998410320585,0.09763911,0.023790529
0.03323254324260758,0.09166144,0.02383206
0.03338510238200931,0.08621274,0.02382669
0.03353766152141104,0.086413644,0.023887126
0.03369022066081278,0.08495752,0.0239854
0.033842779800214516,0.084442385,0.02399785
0.033995338939616246,0.08274648,0.024023578
0.034147898079017976,0.082722895,0.024044646
0.03430045721841971,0.08666652,0.024058964
0.03445301635782144,0.09035476,0.024124505
0.03460557549722317,0.10170034,0.024265446
0.03475813463662491,0.100300916,0.024253147
0.034910693776026645,0.0914361,0.024233932
0.035063252915428375,0.09693797,0.024279514
0.035215812054830105,0.08244016,0.024250349
0.03536837119423184,0.0830154,0.024315877
0.03552093033363357,0.08563742,0.024342652
0.0356734894730353,0.092122346,0.024393313
0.03582604861243704,0.095000885,0.024397235
0.035978607751838775,0.082941085,0.024421262
0.036131166891240504,0.10063932,0.024435742
0.036283726030642234,0.07755243,0.02444437
0.036436285170043964,0.09309635,0.02451364
0.0365888443094457,0.0895843,0.02496618
0.03674140344884743,0.085252985,0.025387984
0.03689396258824917,0.091893785,0.025691546
0.0370465217276509,0.08172793,0.02583085
0.037199080867052634,0.0917235,0.025999052
0.03735164000645436,0.08885442,0.026226042
0.03750419914585609,0.08729704,0.026449222
0.03765675828525783,0.080625296,0.026605312
0.037809317424659566,0.07805751,0.02681936
0.037961876564061296,0.09340014,0.026982114
0.038114435703463026,0.074554905,0.02703768
0.038266994842864756,0.07340921,0.027170729
0.03841955398226649,0.07792377,0.027400456
0.03857211312166822,0.0852885,0.027623141
0.03872467226106996,0.09068056,0.02778293
0.03887723140047169,0.081572056,0.027907921
0.039029790539873425,0.08931493,0.027981447
0.039182349679275155,0.08753505,0.028080504
0.039334908818676885,0.0844737,0.028250936
0.03948746795807862,0.106620885,0.028607583
0.03964002709748035,0.089807265,0.028714012
0.03979258623688209,0.087250315,0.028772797
0.03994514537628382,0.090450704,0.028865352
0.040097704515685555,0.08145251,0.028985247
0.040250263655087284,0.0782941,0.029136382
0.040402822794489014,0.08783327,0.029356368
0.040555381933890744,0.09458179,0.029588472
0.04070794107329248,0.06375555,0.029656027
0.04086050021269422,0.06803175,0.029739095
0.04101305935209595,0.075191654,0.029802484
0.04116561849149768,0.077330045,0.030009592
0.041318177630899414,0.08661234,0.030159283
0.04147073677030114,0.09247119,0.029937549
0.04162329590970287,0.08261669,0.029122634
0.04177585504910461,0.07728,0.028713463
0.04192841418850635,0.084051184,0.028574182
0.042080973327908076,0.08458346,0.028352663
0.042233532467309806,0.09319387,0.028155876
0.042386091606711536,0.08724947,0.028008452
0.04253865074611327,0.08961558,0.027870819
0.042691209885515,0.07787195,0.027690696
0.04284376902491674,0.0870231,0.027685039
0.04299632816431847,0.075971685,0.02757077
0.043148887303720206,0.08065686,0.027456045
0.043301446443121935,0.08910163,0.027397811
0.043454005582523665,0.090628,0.027270691
0.043606564721925395,0.09401333,0.02721415
0.04375912386132713,0.10013662,0.027168293
0.04391168300072887,0.08461734,0.027079847
0.0440642421401306,0.068361714,0.027001305
0.044216801279532335,0.09982581,0.026981305
0.044369360418934065,0.081621476,0.02689211
0.044521919558335794,0.09234286,0.026827296
0.044674478697737524,0.09484017,0.026805773
0.04482703783713926,0.08597713,0.026776716
0.044979596976541,0.08144988,0.026688315
0.04513215611594273,0.06722865,0.02666434
0.04528471525534446,0.06711412,0.026585933
0.045437274394746194,0.07797785,0.026531199
0.045589833534147924,0.071983874,0.026474996
0.04574239267354965,0.070469886,0.02641627
0.04589495181295139,0.10165831,0.026352648
0.04604751095235313,0.09096867,0.026271477
0.046200070091754857,0.0845693,0.026154367
0.046352629231156586,0.08369202,0.026089014
0.046505188370558316,0.074204475,0.026014779
0.04665774750996005,0.0798565,0.025953265
0.04681030664936178,0.09166806,0.025881661
0.04696286578876352,0.085830055,0.025889859
0.04711542492816525,0.0866442,0.025798224
0.047267984067566986,0.07937705,0.025719713
0.047420543206968715,0.07316852,0.02561297
0.047573102346370445,0.06773775,0.02557724
0.047725661485772175,0.08541501,0.025504362
0.04787822062517391,0.08176377,0.02545158
0.04803077976457565,0.09179912,0.025368694
0.04818333890397738,0.076655515,0.025264036
0.04833589804337911,0.08454004,0.025273424
0.048488457182780845,0.08525801,0.025233917
0.048641016322182574,0.07148583,0.025138699
0.048793575461584304,0.07720373,0.02510722
0.04894613460098604,0.07877945,0.024999443
0.04909869374038778,0.087784074,0.024993086
0.04925125287978951,0.075461596,0.024879703
0.04940381201919124,0.06804208,0.024831016
0.049556371158592974,0.06663994,0.024763552
0.049708930297994704,0.074686594,0.024711639
0.04986148943739643,0.08818072,0.02473124
0.05001404857679817,0.08113419,0.024693998
0.0501666077161999,0.079873405,0.02465578
0.05031916685560163,0.07712584,0.024684286
0.05047172599500337,0.08221349,0.024678582
0.0506242851344051,0.089033574,0.024596969
0.05077684427380683,0.09460039,0.024643706
0.05092940341320856,0.07572968,0.024534935
0.0510819625526103,0.07548635,0.024512036
0.05123452169201203,0.08483138,0.024511158
0.05138708083141376,0.08580676,0.02448068
0.05153963997081549,0.07621615,0.024457596
0.05169219911021723,0.081669785,0.024492797
0.05184475824961896,0.07534889,0.024400752
0.05199731738902069,0.079422295,0.024379434
0.05214987652842243,0.08704236,0.024368342
0.05230243566782416,0.070713945,0.024351541
0.05245499480722589,0.070614845,0.024334937
0.05260755394662762,0.09305485,0.024362464
0.05276011308602935,0.0791912,0.024282182
0.05291267222543109,0.076787636,0.024228493
0.05306523136483282,0.08083813,0.024249528
0.05321779050423456,0.07837664,0.024224617
0.05337034964363629,0.06851395,0.024204567
0.05352290878303802,0.06630485,0.02421118
0.05367546792243975,0.0811882,0.024153603
0.05382802706184148,0.08402963,0.0241114
0.05398058620124322,0.06961149,0.024096861
0.05413314534064495,0.068259485,0.024080334
0.05428570448004669,0.0726747,0.02404934
0.05443826361944842,0.08834026,0.02405427
0.05459082275885015,0.07741299,0.023999982
0.054743381898251876,0.07825916,0.02398768
0.054895941037653606,0.08499029,0.023989817
0.05504850017705534,0.0761774,0.02399255
0.05520105931645708,0.0695372,0.023944192
0.055353618455858816,0.07522076,0.02397042
0.055506177595260546,0.07169656,0.023939248
0.055658736734662276,0.08085641,0.023860091
0.055811295874064006,0.074285805,0.023837041
0.055963855013465735,0.07033939,0.023843437
0.05611641415286747,0.080407396,0.023834137
0.0562689732922692,0.07337208,0.023812361
0.056421532431670945,0.07931504,0.02379214
0.056574091571072675,0.088624716,0.023808373
0.056726650710474405,0.08343085,0.023738723
0.056879209849876135,0.06546138,0.023707721
0.057031768989277865,0.06851749,0.023706451
0.0571843281286796,0.07504963,0.023695003
0.05733688726808133,0.07055293,0.023690786
0.05748944640748306,0.08275047,0.02361383
0.057642005546884804,0.07564388,0.023635093
0.057794564686286534,0.08612058,0.023632608
0.057947123825688264,0.07545617,0.023580607
0.058099682965089994,0.07246854,0.02357612
0.05825224210449173,0.07913484,0.023568455
0.05840480124389346,0.0728481,0.023519589
0.05855736038329519,0.07836816,0.023505261
0.058709919522696934,0.0712925,0.02349436
0.05886247866209866,0.067049615,0.023454085
0.05901503780150039,0.06886085,0.023463976
0.05916759694090212,0.07706891,0.023444355
0.05932015608030386,0.06948808,0.023380956
0.05947271521970559,0.07205762,0.023370054
0.05962527435910732,0.06699716,0.023366842
0.05977783349850905,0.07444755,0.02336807
0.05993039263791079,0.070232935,0.023393149
0.06008295177731252,0.068683535,0.023341594
0.06023551091671425,0.07095515,0.02328436
0.06038807005611599,0.07042662,0.023244435
0.06054062919551772,0.07769454,0.023267403
0.06069318833491945,0.08219475,0.023245815
0.06084574747432118,0.075505145,0.023229133
0.06099830661372291,0.07004285,0.023222838
0.06115086575312465,0.0714871,0.02317881
0.06130342489252638,0.069701746,0.023130776
0.06145598403192812,0.071176626,0.023147475
0.06160854317132985,0.07690138,0.023139218
0.06176110231073158,0.06874669,0.023126137
0.06191366145013331,0.06811548,0.023088023
0.06206622058953504,0.07526372,0.02310003
0.062218779728936774,0.085998096,0.023157774
0.06237133886833851,0.07049131,0.023048192
0.06252389800774025,0.077558674,0.023050683
0.06267645714714197,0.08307179,0.023031253
0.0628290162865437,0.07563638,0.023032548
0.06298157542594544,0.06170864,0.02296742
0.06313413456534717,0.08294243,0.02301552
0.0632866937047489,0.075246304,0.022951046
0.06343925284415063,0.0832258,0.022956006
0.06359181198355238,0.063390024,0.02290375
0.0637443711229541,0.07670573,0.022911344
0.06389693026235584,0.06332994,0.02283983
0.06404948940175757,0.0715332,0.022823423
0.0642020485411593,0.064730205,0.022834005
0.06435460768056103,0.065417185,0.02282588
0.06450716681996276,0.075399585,0.02281205
0.0646597259593645,0.0681162,0.022815207
0.06481228509876623,0.06255943,0.022754055
0.06496484423816797,0.081836216,0.02273348
0.0651174033775697,0.07448378,0.022735734
0.06526996251697142,0.06945048,0.022713736
0.06542252165637316,0.069583826,0.022692548
0.06557508079577488,0.06015429,0.022686055
0.06572763993517662,0.06297338,0.02265808
0.06588019907457836,0.057093777,0.022599753
0.0660327582139801,0.06683177,0.022609113
0.06618531735338183,0.048722003,0.02260042
0.06633787649278355,0.0632113,0.022604799
0.06649043563218529,0.057809953,0.022560306
0.06664299477158701,0.060245406,0.022559414
0.06679555391098875,0.06332103,0.022518054
0.06694811305039049,0.06607376,0.022522844
0.06710067218979222,0.07283128,0.022537222
0.06725323132919396,0.058261774,0.02249194
0.06740579046859568,0.06462068,0.022485474
0.06755834960799742,0.06197942,0.022454854
0.06771090874739914,0.06844269,0.022415934
0.06786346788680088,0.06679378,0.022395663
0.06801602702620262,0.073934674,0.0224163
0.06816858616560434,0.06680841,0.022379333
0.06832114530500609,0.07437124,0.02239595
0.06847370444440781,0.069758154,0.022410197
0.06862626358380955,0.06101511,0.022328842
0.06877882272321127,0.061297365,0.022303112
0.06893138186261301,0.06934679,0.022315955
0.06908394100201475,0.065259695,0.022300892
0.06923650014141647,0.07120604,0.022293415
0.06938905928081822,0.072276294,0.022278527
0.06954161842021994,0.067960255,0.022223199
0.06969417755962168,0.06822161,0.022203049
0.0698467366990234,0.07088938,0.022224331
0.06999929583842514,0.07307882,0.02219445
0.07015185497782687,0.069179535,0.022186581
0.0703044141172286,0.06020586,0.02216706
0.07045697325663033,0.05984746,0.02215122
0.07060953239603207,0.05778343,0.022121519
0.07076209153543381,0.073987134,0.022123694
0.07091465067483553,0.07592084,0.022131998
0.07106720981423727,0.0671588,0.022112958
0.071219768953639,0.06914334,0.022101663
0.07137232809304073,0.07062524,0.022047965
0.07152488723244246,0.0716905,0.022013647
0.07167744637184419,0.07616949,0.022036653
