#DAT file by SAXSII - Timestamp: 09/12/2024 14:40:48
radial-q_A^-1,intensity,sigma
0.00012720999243161018,6837435.0,857.32495
0.0002797691318333428,6564352.5,555.25684
0.00043232827123507536,6262660.5,436.9277
0.000584887410636808,5852350.0,359.29062
0.0007374465500385405,5352906.5,303.0433
0.0008900056894402731,4789806.0,260.55466
0.0010425648288420058,4193782.2,225.5547
0.0011951239682437384,3606553.0,197.39589
0.001347683107645471,3020980.0,171.96445
0.0015002422470472036,2445368.0,145.90991
0.001652801386448936,1910739.6,121.2692
0.0018053605258506686,1437365.1,99.72965
0.0019579196652524016,1039464.2,81.354004
0.002110478804654134,716588.9,65.77102
0.0022630379440558668,471305.38,52.418873
0.002415597083457599,294560.06,40.118053
0.002568156222859332,176123.52,29.589148
0.0027207153622610643,103903.266,21.833286
0.0028732745016627967,60192.586,16.101292
0.0030258336410645295,34215.95,11.898942
0.003178392780466262,19115.635,8.814583
0.0033309519198679947,10203.5,6.319419
0.003483511059269727,5183.518,4.3723545
0.0036360701986714594,2509.2651,2.9589014
0.0037886293380731927,1167.3799,1.963998
0.003941188477474925,525.85846,1.2896006
0.004093747616876658,233.98262,0.8513534
0.004246306756278391,103.50988,0.5588046
0.004398865895680123,45.785305,0.36446184
0.004551425035081855,20.762566,0.24063028
0.004703984174483589,9.434893,0.16003925
0.004856543313885321,4.5015798,0.110172614
0.005009102453287053,2.529878,0.08261834
0.005161661592688786,1.7617989,0.070198774
0.005314220732090518,1.418749,0.06366117
0.005466779871492251,1.2776079,0.061503593
0.005619339010893984,0.98457026,0.055746794
0.005771898150295716,1.0572058,0.056613646
0.0059244572896974485,0.9046706,0.05390489
0.006077016429099181,0.8236806,0.052528553
0.006229575568500914,0.7301136,0.050260104
0.006382134707902647,0.5861646,0.048228443
0.00653469384730438,0.64731205,0.04834772
0.006687252986706112,0.59667784,0.04678195
0.0068398121261078445,0.5930402,0.046472665
0.006992371265509577,0.5571068,0.045276772
0.00714493040491131,0.4936879,0.04458132
0.0072974895443130424,0.42883405,0.0436064
0.0074500486837147765,0.44235188,0.04342787
0.007602607823116509,0.42065787,0.042425565
0.007755166962518241,0.41263187,0.042187188
0.007907726101919975,0.41169634,0.041810963
0.008060285241321706,0.41164944,0.041931517
0.00821284438072344,0.36449552,0.040619813
0.00836540352012517,0.34944588,0.04012255
0.008517962659526904,0.31711534,0.039603658
0.008670521798928637,0.31649846,0.03933109
0.008823080938330369,0.29939944,0.038816243
0.008975640077732102,0.32107168,0.038691252
0.009128199217133834,0.3095602,0.038134307
0.009280758356535567,0.26831746,0.03780672
0.0094333174959373,0.23861396,0.0372982
0.009585876635339032,0.28781658,0.03707464
0.009738435774740765,0.2522696,0.036924243
0.009890994914142498,0.26459962,0.036406823
0.01004355405354423,0.23504575,0.036100753
0.010196113192945963,0.22553077,0.03587208
0.010348672332347694,0.24009523,0.035689406
0.010501231471749427,0.2432245,0.035523135
0.01065379061115116,0.23735826,0.035052564
0.010806349750552892,0.23578028,0.034986068
0.010958908889954625,0.22263452,0.034535058
0.011111468029356357,0.2344189,0.034307905
0.01126402716875809,0.18569054,0.034038287
0.011416586308159823,0.20117667,0.03384431
0.011569145447561555,0.1914,0.03370908
0.011721704586963288,0.20118451,0.033520456
0.01187426372636502,0.20458063,0.033258993
0.012026822865766753,0.19905882,0.03299882
0.012179382005168486,0.20313117,0.032827113
0.012331941144570218,0.22663733,0.032603506
0.012484500283971953,0.22219428,0.032477073
0.012637059423373682,0.19855459,0.032240935
0.012789618562775416,0.19410059,0.031814035
0.012942177702177147,0.20019166,0.03175732
0.01309473684157888,0.18730098,0.031671956
